phi,m,n,k,function,9,10,11,12,13,14,15,16,17,18,19,20,
0.500000,128,128,4096,OS2-f8-fast,4.632434e-05,5.703699e-07,4.755082e-08,1.629427e-09,1.043014e-10,1.839744e-12,5.541702e-14,4.792172e-15,6.621974e-15,5.093065e-14,4.289939e-15,3.213615e-15,
0.500000,128,128,4096,OS2-f8-accu,1.313829e-07,4.100477e-09,1.533121e-10,1.432163e-11,1.734522e-13,7.430821e-15,2.112633e-16,2.071857e-16,2.129371e-16,2.116705e-16,2.175272e-16,2.152322e-16,
0.500000,128,128,8192,DGEMM,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,1.563856e-11,
0.500000,128,128,8192,OS1-7,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,5.492580e-11,
0.500000,128,128,8192,OS1-11,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,3.072857e-16,
0.500000,128,128,8192,OS2-i8-fast,8.995890e-03,5.096626e-04,5.492938e-05,7.529276e-06,3.048507e-07,1.587822e-08,6.799727e-10,9.750350e-11,1.087003e-11,8.620545e-13,7.647677e-15,1.404993e-14,
0.500000,128,128,8192,OS2-i8-accu,5.492938e-05,7.529276e-06,3.048507e-07,1.587822e-08,6.799729e-10,1.001725e-10,8.584804e-12,8.698376e-13,1.370958e-15,2.149479e-16,2.119873e-16,2.063247e-16,
0.500000,128,128,8192,OS2-f8-fast,1.418516e-04,7.529276e-06,3.048507e-07,2.989505e-08,1.807826e-09,1.472673e-11,2.791392e-12,1.691972e-14,7.834337e-14,3.592695e-13,1.034502e-13,2.303903e-14,
0.500000,128,128,8192,OS2-f8-accu,4.021761e-07,1.454140e-08,6.799731e-10,9.181711e-11,2.706531e-12,1.168462e-14,2.411484e-16,2.102888e-16,2.169994e-16,2.139504e-16,2.081658e-16,2.094484e-16,
0.500000,128,128,16384,DGEMM,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,5.289141e-12,
0.500000,128,128,16384,OS1-7,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,1.133812e-11,
0.500000,128,128,16384,OS1-11,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,9.565003e-13,
0.500000,128,128,16384,OS2-i8-fast,2.703654e-03,7.156249e-04,2.916686e-05,5.468904e-06,5.183652e-07,1.781184e-08,1.330159e-09,5.868023e-11,7.478839e-12,1.867732e-13,8.747518e-15,5.330240e-15,
0.500000,128,128,16384,OS2-i8-accu,2.726263e-05,1.741149e-06,2.195659e-07,4.588393e-09,4.454119e-10,2.618726e-11,2.111748e-12,1.458762e-13,2.328623e-15,2.097575e-16,2.113987e-16,2.102715e-16,
0.500000,128,128,16384,OS2-f8-fast,1.293510e-04,5.468904e-06,5.183653e-07,4.588392e-09,4.454456e-10,1.680544e-11,3.175166e-13,1.944592e-14,2.049324e-13,2.030945e-13,3.046380e-14,6.867739e-14,
0.500000,128,128,16384,OS2-f8-accu,5.183652e-07,4.588393e-09,4.454119e-10,1.673522e-11,2.503700e-13,7.239390e-15,2.065400e-16,2.147856e-16,2.180948e-16,2.135026e-16,2.130852e-16,2.085740e-16,
0.500000,128,128,32768,DGEMM,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,1.046460e-11,
0.500000,128,128,32768,OS1-7,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,1.745065e-11,
0.500000,128,128,32768,OS1-11,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,4.794116e-13,
0.500000,128,128,32768,OS2-i8-fast,9.212737e-03,4.038559e-04,1.855049e-04,9.226177e-06,5.171916e-07,2.582786e-08,2.874805e-09,1.255688e-10,2.484337e-11,1.383405e-12,2.616529e-14,5.844900e-15,
0.500000,128,128,32768,OS2-i8-accu,3.501610e-05,1.033196e-06,1.326488e-07,2.517937e-09,6.861496e-10,1.735718e-11,7.312732e-12,1.454866e-13,9.827510e-16,2.112773e-16,2.123001e-16,2.118361e-16,
0.500000,128,128,32768,OS2-f8-fast,4.273238e-04,9.226177e-06,5.171916e-07,6.457361e-09,6.862670e-10,2.487004e-11,2.445917e-12,1.830534e-13,1.256539e-13,1.175405e-13,6.387993e-14,4.120901e-13,
0.500000,128,128,32768,OS2-f8-accu,5.221875e-07,6.457365e-09,5.779117e-10,2.490271e-11,1.376577e-12,2.258890e-14,2.091339e-16,2.148191e-16,2.115803e-16,2.155484e-16,2.121428e-16,2.095865e-16,
0.500000,128,128,65536,DGEMM,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,7.748609e-11,
0.500000,128,128,65536,OS1-7,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,8.674871e-12,
0.500000,128,128,65536,OS1-11,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,3.209400e-12,
0.500000,128,128,65536,OS2-i8-fast,4.776367e-02,2.100065e-03,2.610956e-04,3.823844e-05,6.295124e-07,3.889776e-08,3.913851e-09,3.284649e-10,2.310812e-11,1.930956e-12,9.777050e-14,8.757854e-14,
0.500000,128,128,65536,OS2-i8-accu,9.076006e-05,4.777177e-06,1.729602e-07,1.912943e-08,1.317214e-09,1.239981e-10,4.028918e-12,2.412506e-13,6.580190e-15,2.077955e-16,2.168006e-16,2.144372e-16,
0.500000,128,128,65536,OS2-f8-fast,5.355126e-04,3.823844e-05,6.295124e-07,4.815650e-08,3.920123e-09,1.241183e-10,4.436393e-12,7.676020e-13,4.042007e-12,1.002514e-12,1.794105e-12,1.150599e-12,
0.500000,128,128,65536,OS2-f8-accu,5.846202e-07,1.912943e-08,1.317214e-09,2.308213e-11,1.956102e-12,6.007645e-15,2.173700e-16,2.095874e-16,2.078550e-16,2.101702e-16,2.158178e-16,2.093414e-16,
1.000000,128,128,1024,DGEMM,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,
1.000000,128,128,1024,OS1-7,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,3.181136e-10,
1.000000,128,128,1024,OS1-11,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,3.148874e-16,
1.000000,128,128,1024,OS2-i8-fast,2.664657e-02,4.189702e-03,2.714709e-04,1.737031e-05,1.798812e-06,7.706054e-08,3.088670e-09,3.429819e-10,2.338999e-11,2.015240e-12,2.083852e-14,3.496329e-14,
1.000000,128,128,1024,OS2-i8-accu,1.194225e-04,7.132449e-06,3.236329e-07,3.043650e-08,2.418570e-10,1.722116e-10,1.160750e-11,1.681122e-13,4.438835e-16,2.182103e-16,2.156821e-16,2.108292e-16,
1.000000,128,128,1024,OS2-f8-fast,9.546227e-04,1.737031e-05,1.798812e-06,4.376939e-08,1.701797e-09,8.421344e-11,3.607904e-12,3.446637e-13,5.211440e-14,2.554626e-13,1.351708e-13,5.833967e-13,
1.000000,128,128,1024,OS2-f8-accu,4.878654e-07,3.043650e-08,6.134362e-10,8.411277e-11,2.010243e-12,2.361889e-15,2.124246e-16,2.160474e-16,2.140316e-16,2.158718e-16,2.188897e-16,2.052155e-16,
1.000000,128,128,2048,DGEMM,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,2.794893e-12,
1.000000,128,128,2048,OS1-7,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,3.168636e-11,
1.000000,128,128,2048,OS1-11,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,2.985359e-16,
1.000000,128,128,2048,OS2-i8-fast,1.654895e-02,1.515134e-03,5.090195e-05,5.454503e-06,2.809909e-07,1.570329e-08,2.103966e-09,9.618695e-11,8.350002e-12,6.722301e-13,1.997577e-14,8.180925e-14,
1.000000,128,128,2048,OS2-i8-accu,9.962172e-06,8.607722e-07,4.482574e-08,4.788867e-09,3.499669e-10,2.031846e-11,8.952969e-13,1.847036e-14,5.332669e-16,2.091879e-16,2.116298e-16,2.097466e-16,
1.000000,128,128,2048,OS2-f8-fast,1.465020e-04,5.454503e-06,2.809909e-07,9.529710e-09,5.344369e-10,2.029437e-11,1.156666e-12,5.479060e-13,6.957269e-13,1.785052e-13,5.045273e-14,1.876744e-13,
1.000000,128,128,2048,OS2-f8-accu,7.820227e-08,4.788867e-09,1.395559e-10,4.431721e-12,1.593575e-13,1.625905e-15,2.048805e-16,2.122216e-16,2.048667e-16,2.141033e-16,2.121933e-16,2.180611e-16,
1.000000,128,128,4096,DGEMM,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,5.922391e-12,
1.000000,128,128,4096,OS1-7,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,3.436143e-11,
1.000000,128,128,4096,OS1-11,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,2.854778e-16,
1.000000,128,128,4096,OS2-i8-fast,1.499406e-02,2.059094e-03,9.490312e-05,1.000373e-05,6.289792e-07,4.002540e-08,2.692838e-09,1.710294e-10,2.155051e-11,8.892079e-13,6.729196e-14,3.478960e-13,
1.000000,128,128,4096,OS2-i8-accu,1.666621e-05,1.525474e-06,7.127839e-08,4.630156e-09,2.650347e-10,2.948219e-11,2.834483e-12,4.243238e-14,7.996470e-16,2.140672e-16,2.129847e-16,2.163436e-16,
1.000000,128,128,4096,OS2-f8-fast,2.772556e-04,1.000373e-05,6.289794e-07,2.144761e-08,1.229747e-09,4.280391e-11,4.422124e-12,1.848526e-12,5.748343e-13,5.612779e-13,1.868115e-13,1.119240e-12,
1.000000,128,128,4096,OS2-f8-accu,1.648685e-07,4.630157e-09,2.650347e-10,1.080808e-11,4.099792e-13,4.033843e-15,2.136174e-16,2.110684e-16,2.109761e-16,2.128595e-16,2.178710e-16,2.125227e-16,
1.000000,128,128,8192,DGEMM,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,1.237441e-10,
1.000000,128,128,8192,OS1-7,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,1.931744e-09,
1.000000,128,128,8192,OS1-11,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,2.883107e-16,
1.000000,128,128,8192,OS2-i8-fast,1.082803e+00,8.987848e-02,2.810684e-03,5.016264e-04,4.350539e-06,9.114292e-07,3.981160e-08,8.525094e-09,8.886390e-10,2.517261e-11,5.240949e-12,2.797818e-12,
1.000000,128,128,8192,OS2-i8-accu,5.016264e-04,4.350538e-06,9.114313e-07,3.981151e-08,8.524134e-09,8.821246e-10,3.553540e-11,2.469354e-12,5.185421e-15,2.565701e-16,2.128344e-16,2.128344e-16,
1.000000,128,128,8192,OS2-f8-fast,1.996237e-02,5.016264e-04,4.350515e-06,1.261102e-07,7.187807e-08,1.961236e-09,1.196654e-10,4.776927e-11,1.824349e-11,4.523670e-11,9.324459e-12,4.951556e-11,
1.000000,128,128,8192,OS2-f8-accu,2.194398e-07,3.981151e-08,8.524134e-09,1.228333e-10,9.023814e-12,3.207332e-14,4.265014e-16,2.145168e-16,2.099141e-16,2.121251e-16,2.072965e-16,2.176488e-16,
1.000000,128,128,16384,DGEMM,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,7.403888e-11,
1.000000,128,128,16384,OS1-7,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,5.883804e-10,
1.000000,128,128,16384,OS1-11,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,1.111987e-12,
1.000000,128,128,16384,OS2-i8-fast,3.614903e-01,4.684484e-02,2.273196e-03,3.686014e-04,1.569638e-05,1.803691e-06,6.454572e-08,4.164982e-09,3.152361e-10,3.144014e-11,1.564701e-12,9.623947e-13,
1.000000,128,128,16384,OS2-i8-accu,9.697647e-05,9.665380e-06,7.807088e-07,4.292345e-08,4.165856e-09,2.253006e-10,7.718353e-12,1.811499e-13,5.559190e-15,2.135021e-16,2.126161e-16,2.153861e-16,
1.000000,128,128,16384,OS2-f8-fast,7.275113e-03,3.686014e-04,1.569638e-05,6.282384e-07,2.426486e-08,9.016714e-10,4.761972e-11,4.795174e-12,5.826187e-12,2.806073e-11,1.051698e-11,1.797713e-11,
1.000000,128,128,16384,OS2-f8-accu,1.803690e-06,4.292345e-08,1.955782e-09,1.069783e-10,1.434136e-12,3.648898e-14,2.120393e-16,2.144184e-16,2.116865e-16,2.164570e-16,2.144184e-16,2.144184e-16,
1.000000,128,128,32768,DGEMM,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,2.374030e-10,
1.000000,128,128,32768,OS1-7,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,1.432112e-08,
1.000000,128,128,32768,OS1-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,1.888606e-11,
1.000000,128,128,32768,OS2-i8-fast,1.281631e+01,9.242052e-01,9.551063e-02,1.114191e-02,7.890951e-04,5.624929e-05,1.029174e-06,1.188604e-07,1.104463e-08,8.601006e-10,3.847837e-10,1.199676e-10,
1.000000,128,128,32768,OS2-i8-accu,4.543601e-03,2.335021e-04,2.986022e-05,5.932885e-07,7.176079e-08,1.701951e-09,2.302724e-10,9.628263e-12,1.571732e-13,3.906421e-15,2.136794e-16,2.160468e-16,
1.000000,128,128,32768,OS2-f8-fast,6.596633e-02,1.114191e-02,7.890950e-04,2.986040e-05,5.948919e-07,1.988432e-08,2.051149e-09,2.031245e-09,5.331114e-09,2.128061e-09,1.459698e-09,2.474376e-09,
1.000000,128,128,32768,OS2-f8-accu,2.986022e-05,5.932885e-07,2.006836e-08,1.341201e-09,2.655755e-11,5.799521e-13,2.237007e-14,2.139768e-16,2.179434e-16,2.106495e-16,2.194184e-16,2.159826e-16,
1.000000,128,128,65536,DGEMM,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,3.073657e-10,
1.000000,128,128,65536,OS1-7,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,1.546358e-10,
1.000000,128,128,65536,OS1-11,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,5.251525e-12,
1.000000,128,128,65536,OS2-i8-fast,1.062010e+00,1.612948e-01,1.713343e-02,9.230686e-04,1.070124e-04,7.303888e-06,1.518984e-07,1.768772e-08,2.844734e-09,1.727001e-10,1.919040e-11,2.357541e-10,
1.000000,128,128,65536,OS2-i8-accu,2.935161e-04,3.984199e-05,1.044895e-06,7.220856e-08,4.726710e-09,7.041380e-10,2.701411e-11,2.412166e-12,3.115480e-14,2.932023e-15,2.096079e-16,2.142444e-16,
1.000000,128,128,65536,OS2-f8-fast,3.874215e-02,9.230685e-04,1.070123e-04,3.697622e-06,1.527858e-07,5.954642e-09,6.558796e-10,2.444763e-09,4.558904e-10,3.619175e-10,7.463244e-11,6.432628e-10,
1.000000,128,128,65536,OS2-f8-accu,3.697521e-06,7.220856e-08,6.014625e-09,1.443691e-10,7.222944e-12,9.917893e-14,2.932023e-15,2.185681e-16,2.111304e-16,2.157472e-16,2.135103e-16,2.127433e-16,
2.000000,128,128,1024,DGEMM,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,
2.000000,128,128,1024,OS1-7,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,1.908102e-09,
2.000000,128,128,1024,OS1-11,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,3.176711e-16,
2.000000,128,128,1024,OS2-i8-fast,8.863800e+01,7.175939e+00,7.685468e-01,3.747969e-02,3.850299e-03,9.429963e-05,1.785790e-05,3.258136e-07,1.085210e-07,1.179655e-07,3.024539e-07,7.979997e-08,
2.000000,128,128,1024,OS2-i8-accu,4.805390e-05,2.771798e-06,1.731719e-07,1.128611e-08,3.284569e-10,1.133365e-10,3.961382e-12,4.700297e-13,1.177607e-14,2.141278e-16,2.167130e-16,2.092956e-16,
2.000000,128,128,1024,OS2-f8-fast,5.488036e-01,3.747969e-02,3.850275e-03,1.162439e-04,8.371288e-06,4.336947e-07,5.598312e-07,4.203915e-06,4.085885e-07,8.857159e-07,1.190788e-06,1.056414e-06,
2.000000,128,128,1024,OS2-f8-accu,1.594180e-07,1.128611e-08,1.853653e-10,2.367602e-11,1.930751e-12,3.249472e-14,2.171837e-16,2.148831e-16,2.072596e-16,2.148656e-16,2.137888e-16,2.105998e-16,
2.000000,128,128,2048,DGEMM,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,2.172787e-12,
2.000000,128,128,2048,OS1-7,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,1.118646e-09,
2.000000,128,128,2048,OS1-11,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,3.198953e-16,
2.000000,128,128,2048,OS2-i8-fast,1.388563e+02,1.796571e+01,1.282504e+00,7.096173e-02,5.099679e-03,3.031265e-04,1.424672e-05,1.363514e-06,1.813721e-06,1.892202e-07,3.292557e-07,5.445603e-06,
2.000000,128,128,2048,OS2-i8-accu,3.018021e-05,1.623744e-06,1.106124e-07,1.487226e-08,1.031878e-09,7.182791e-11,3.651298e-12,2.017947e-13,2.567389e-14,8.845882e-16,2.124569e-16,2.098281e-16,
2.000000,128,128,2048,OS2-f8-fast,8.381760e-01,7.096231e-02,5.101507e-03,7.740644e-05,9.281778e-06,2.012680e-06,3.058116e-06,2.098100e-05,2.159802e-06,3.383549e-06,7.450493e-07,5.319387e-06,
2.000000,128,128,2048,OS2-f8-accu,1.014986e-07,3.556687e-09,3.585019e-10,2.910325e-11,6.356723e-13,2.567389e-14,8.845882e-16,2.053075e-16,2.120961e-16,2.108733e-16,2.117315e-16,2.091294e-16,
2.000000,128,128,4096,DGEMM,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,6.068722e-12,
2.000000,128,128,4096,OS1-7,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,6.202227e-10,
2.000000,128,128,4096,OS1-11,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,3.120751e-16,
2.000000,128,128,4096,OS2-i8-fast,3.814465e+01,5.181005e+00,4.568760e-01,3.080924e-02,1.846204e-03,7.726892e-05,6.357776e-06,1.354984e-06,6.560249e-07,3.661007e-07,3.443498e-07,4.260206e-07,
2.000000,128,128,4096,OS2-i8-accu,4.203013e-05,2.646144e-06,2.739769e-07,1.003565e-08,3.971900e-10,2.363025e-11,3.627085e-12,3.249476e-13,1.038182e-14,4.200155e-16,2.103007e-16,2.120604e-16,
2.000000,128,128,4096,OS2-f8-fast,9.634295e-01,3.080906e-02,1.844969e-03,4.940468e-05,4.281825e-06,5.848722e-06,9.171525e-06,1.701001e-05,2.666644e-06,1.572280e-06,4.355602e-06,4.740214e-06,
2.000000,128,128,4096,OS2-f8-accu,8.832462e-08,5.690183e-09,1.502639e-10,1.063291e-11,6.947822e-13,1.504026e-14,4.200155e-16,2.007556e-16,2.114191e-16,2.114191e-16,2.127941e-16,2.172046e-16,
2.000000,128,128,8192,DGEMM,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,4.146262e-12,
2.000000,128,128,8192,OS1-7,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,4.065725e-09,
2.000000,128,128,8192,OS1-11,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,3.092621e-16,
2.000000,128,128,8192,OS2-i8-fast,3.864205e+02,7.583153e+01,1.477673e+01,4.966639e+00,3.597738e-01,1.631453e-02,9.899285e-04,7.249701e-05,1.160466e-05,2.479889e-05,5.216243e-05,3.925540e-05,
2.000000,128,128,8192,OS2-i8-accu,7.417798e-04,1.717941e-05,1.904885e-06,7.609369e-08,1.664895e-09,4.489147e-10,9.413246e-12,1.470367e-12,1.783932e-13,1.743678e-14,1.591332e-15,2.073002e-16,
2.000000,128,128,8192,OS2-f8-fast,1.836881e+01,4.966620e+00,3.597566e-01,9.166139e-03,1.063568e-03,4.855094e-05,6.037538e-04,3.757126e-05,1.095279e-04,8.292626e-05,1.244107e-05,1.703894e-04,
2.000000,128,128,8192,OS2-f8-accu,4.686020e-07,2.045786e-08,2.048559e-09,6.574576e-11,2.796103e-12,6.316619e-14,6.595157e-15,2.119194e-16,2.158984e-16,2.140584e-16,2.179976e-16,2.102558e-16,
2.000000,128,128,16384,DGEMM,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,1.367200e-11,
2.000000,128,128,16384,OS1-7,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,4.735600e-09,
2.000000,128,128,16384,OS1-11,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,1.440650e-12,
2.000000,128,128,16384,OS2-i8-fast,1.116478e+03,1.291247e+02,6.644354e+00,5.201143e-01,4.346157e-02,2.723573e-03,2.567378e-04,1.371929e-04,2.581205e-04,1.810540e-05,2.528344e-04,4.422165e-05,
2.000000,128,128,16384,OS2-i8-accu,1.479610e-04,1.181759e-05,1.090732e-06,1.107265e-07,5.030619e-09,1.155160e-10,1.469758e-11,1.728980e-12,1.480933e-13,2.194399e-15,3.246294e-16,2.113448e-16,
2.000000,128,128,16384,OS2-f8-fast,1.308915e+01,5.202730e-01,4.345788e-02,1.242938e-03,8.000320e-04,2.429208e-05,7.567914e-04,2.443184e-03,1.376239e-04,1.512832e-04,5.681804e-05,2.560159e-04,
2.000000,128,128,16384,OS2-f8-accu,4.826805e-07,1.181374e-08,1.263214e-09,6.079950e-11,1.728980e-12,5.833956e-14,1.278531e-15,2.099982e-16,2.166196e-16,2.131721e-16,2.131721e-16,2.106303e-16,
2.000000,128,128,32768,DGEMM,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,3.719582e-12,
2.000000,128,128,32768,OS1-7,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,1.645559e-09,
2.000000,128,128,32768,OS1-11,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,2.557225e-13,
2.000000,128,128,32768,OS2-i8-fast,4.655427e+02,2.265897e+02,2.138044e+01,4.974009e+00,3.596677e-02,1.619702e-02,1.000181e-04,2.140685e-04,2.093687e-04,3.548710e-04,7.965575e-04,1.815583e-04,
2.000000,128,128,32768,OS2-i8-accu,2.508950e-04,9.658521e-06,1.425274e-06,3.511458e-08,3.537981e-09,1.148605e-09,5.727985e-11,1.250058e-12,2.483305e-13,2.204605e-15,2.078410e-16,2.150238e-16,
