phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,3.382503e+00,6.348800e-04,1.075200e-04,2.088960e-04,8.222400e-05,1.914880e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-13,3.933812e+00,5.459040e-04,9.657600e-05,1.853440e-04,6.144000e-05,1.699840e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-14,2.699309e+00,7.955680e-04,9.830400e-05,2.679360e-04,2.122560e-04,1.809920e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-15,2.888142e+00,7.435520e-04,1.001120e-04,2.276640e-04,1.262720e-04,1.904640e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-16,2.704585e+00,7.940160e-04,1.269760e-04,2.300160e-04,1.566240e-04,2.007040e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-12,3.157173e+00,6.801920e-04,1.520000e-04,1.822720e-04,1.144000e-04,1.597440e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-13,3.440863e+00,6.241120e-04,1.533760e-04,1.863680e-04,6.246400e-05,1.699840e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-14,3.342241e+00,6.425280e-04,1.546240e-04,1.996800e-04,6.553600e-05,1.802240e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-15,3.201682e+00,6.707360e-04,1.566720e-04,2.170880e-04,7.168000e-05,1.914880e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-16,2.856608e+00,7.517600e-04,1.761280e-04,2.273280e-04,9.523200e-05,2.017280e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-12,1.947951e+00,1.102432e-03,1.566720e-04,6.419840e-04,9.328000e-05,1.607680e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-13,1.737491e+00,1.235968e-03,2.304000e-04,6.752640e-04,9.932800e-05,1.719840e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-14,1.639501e+00,1.309840e-03,2.088960e-04,7.628800e-04,1.075200e-04,1.822720e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-15,1.579051e+00,1.359984e-03,2.099200e-04,7.818240e-04,1.157120e-04,1.935360e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-16,1.485843e+00,1.445296e-03,2.559520e-04,8.263360e-04,1.228800e-04,2.037760e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-12,1.902556e+00,1.128736e-03,2.235840e-04,6.164480e-04,9.331200e-05,1.617920e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-13,1.743427e+00,1.231760e-03,2.391040e-04,6.748160e-04,9.932800e-05,1.720320e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-14,1.645107e+00,1.305376e-03,2.559200e-04,7.208640e-04,1.085440e-04,1.843200e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-15,1.543353e+00,1.391440e-03,2.681920e-04,7.751680e-04,1.157120e-04,1.935360e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-16,1.437790e+00,1.493600e-03,2.785280e-04,8.381920e-04,1.209600e-04,2.037760e-04,
-1.000000,1024,1024,1024,OS1-7,5.053378e+00,4.249600e-04,,,,,
-1.000000,1024,1024,1024,DGEMM,5.956470e-01,3.605296e-03,,,,,
-1.000000,2048,2048,2048,OS2-i8-fast-12,8.200133e+00,2.095072e-03,3.584000e-04,8.673280e-04,1.730880e-04,6.389760e-04,
-1.000000,2048,2048,2048,OS2-i8-fast-13,7.469924e+00,2.299872e-03,3.786720e-04,9.142880e-04,2.734080e-04,6.824960e-04,
-1.000000,2048,2048,2048,OS2-i8-fast-14,6.951090e+00,2.471536e-03,4.003840e-04,9.922080e-04,2.825600e-04,7.363680e-04,
-1.000000,2048,2048,2048,OS2-i8-fast-15,6.605203e+00,2.600960e-03,4.208640e-04,1.060864e-03,2.919360e-04,7.690240e-04,
-1.000000,2048,2048,2048,OS2-i8-fast-16,6.074884e+00,2.828016e-03,4.555040e-04,1.142784e-03,3.431360e-04,8.273920e-04,
-1.000000,2048,2048,2048,OS2-i8-accu-12,7.004141e+00,2.452816e-03,7.178240e-04,8.632320e-04,1.740800e-04,6.297600e-04,
-1.000000,2048,2048,2048,OS2-i8-accu-13,6.450411e+00,2.663376e-03,7.407680e-04,9.081440e-04,2.734080e-04,6.717440e-04,
-1.000000,2048,2048,2048,OS2-i8-accu-14,6.110771e+00,2.811408e-03,7.656640e-04,9.778720e-04,2.826240e-04,7.137280e-04,
-1.000000,2048,2048,2048,OS2-i8-accu-15,5.822042e+00,2.950832e-03,7.797760e-04,1.056256e-03,2.928640e-04,7.587840e-04,
-1.000000,2048,2048,2048,OS2-i8-accu-16,5.490909e+00,3.128784e-03,7.833440e-04,1.120320e-03,3.421120e-04,8.017920e-04,
-1.000000,2048,2048,2048,OS2-f8-fast-12,2.588334e+00,6.637424e-03,6.748160e-04,4.290560e-03,9.405600e-04,6.553600e-04,
-1.000000,2048,2048,2048,OS2-f8-fast-13,2.341495e+00,7.337136e-03,8.724480e-04,4.612608e-03,1.078272e-03,6.973440e-04,
-1.000000,2048,2048,2048,OS2-f8-fast-14,2.184529e+00,7.864336e-03,8.140800e-04,4.950528e-03,1.269760e-03,7.424000e-04,
-1.000000,2048,2048,2048,OS2-f8-fast-15,2.052341e+00,8.370864e-03,8.535040e-04,5.342208e-03,1.313824e-03,7.884800e-04,
-1.000000,2048,2048,2048,OS2-f8-fast-16,1.904439e+00,9.020960e-03,1.006592e-03,5.623312e-03,1.445968e-03,8.279040e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-12,2.446522e+00,7.022160e-03,1.074736e-03,4.285856e-03,9.390080e-04,6.553600e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-13,2.256367e+00,7.613952e-03,1.131008e-03,4.620288e-03,1.078272e-03,6.979040e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-14,2.091392e+00,8.214560e-03,1.183088e-03,4.943872e-03,1.269760e-03,7.413760e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-15,1.968579e+00,8.727040e-03,1.223536e-03,5.309392e-03,1.313792e-03,7.828640e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-16,1.851988e+00,9.276448e-03,1.283440e-03,5.637120e-03,1.445888e-03,8.284160e-04,
-1.000000,2048,2048,2048,OS1-7,6.013373e+00,2.856944e-03,,,,,
-1.000000,2048,2048,2048,DGEMM,6.156332e-01,2.790602e-02,,,,,
-1.000000,4096,4096,4096,OS2-i8-fast-12,1.122546e+01,1.224350e-02,1.584960e-03,5.819376e-03,1.897472e-03,2.786304e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-13,1.047065e+01,1.312611e-02,1.646592e-03,6.315008e-03,2.051072e-03,2.988032e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-14,9.820210e+00,1.399552e-02,1.720304e-03,6.818256e-03,2.183680e-03,3.158016e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-15,9.223952e+00,1.490022e-02,1.792528e-03,7.319552e-03,2.330624e-03,3.352576e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-16,8.624952e+00,1.593504e-02,1.874432e-03,7.839744e-03,2.548736e-03,3.545088e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-12,1.014457e+01,1.354803e-02,3.037104e-03,5.767664e-03,1.897472e-03,2.747392e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-13,9.485865e+00,1.448882e-02,3.098496e-03,6.257664e-03,2.050048e-03,2.930688e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-14,8.932691e+00,1.538606e-02,3.171760e-03,6.773184e-03,2.184192e-03,3.118080e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-15,8.457058e+00,1.625139e-02,3.252224e-03,7.248896e-03,2.331648e-03,3.319296e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-16,7.958153e+00,1.727021e-02,3.320320e-03,7.753728e-03,2.548736e-03,3.516928e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-12,3.246915e+00,4.232909e-02,2.737056e-03,3.130880e-02,5.425152e-03,2.674736e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-13,2.981329e+00,4.609989e-02,3.290560e-03,3.391693e-02,5.886048e-03,2.860544e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-14,2.786581e+00,4.932171e-02,3.169216e-03,3.659981e-02,6.319120e-03,3.048448e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-15,2.604701e+00,5.276573e-02,3.376128e-03,3.921920e-02,6.746656e-03,3.218432e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-16,2.441738e+00,5.628734e-02,3.897344e-03,4.162918e-02,7.204864e-03,3.404800e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-12,3.107467e+00,4.422861e-02,4.720640e-03,3.125907e-02,5.425152e-03,2.668544e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-13,2.876529e+00,4.777944e-02,4.939776e-03,3.391181e-02,5.886544e-03,2.852864e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-14,2.689980e+00,5.109293e-02,5.142528e-03,3.643848e-02,6.319104e-03,3.028992e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-15,2.529403e+00,5.433651e-02,5.360640e-03,3.888538e-02,6.745088e-03,3.195904e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-16,2.382092e+00,5.769675e-02,5.545984e-03,4.141210e-02,7.204864e-03,3.381248e-03,
-1.000000,4096,4096,4096,OS1-7,6.698369e+00,2.051827e-02,,,,,
-1.000000,4096,4096,4096,DGEMM,6.197401e-01,2.217687e-01,,,,,
-1.000000,8192,8192,8192,OS2-i8-fast-12,1.488590e+01,7.386261e-02,7.009792e-03,4.619981e-02,7.557616e-03,1.287834e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-13,1.380220e+01,7.966203e-02,7.333264e-03,5.018370e-02,8.169984e-03,1.373901e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-14,1.286781e+01,8.544666e-02,7.619440e-03,5.435336e-02,8.761344e-03,1.459098e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-15,1.202369e+01,9.144541e-02,7.928192e-03,5.835059e-02,9.406496e-03,1.553050e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-16,1.129175e+01,9.737302e-02,8.233472e-03,6.267186e-02,1.001574e-02,1.635430e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-12,1.354683e+01,8.116378e-02,1.488845e-02,4.561920e-02,7.557120e-03,1.291827e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-13,1.265317e+01,8.689614e-02,1.512901e-02,4.967683e-02,8.169472e-03,1.376307e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-14,1.183585e+01,9.289672e-02,1.539781e-02,5.382758e-02,8.761344e-03,1.472461e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-15,1.115171e+01,9.859578e-02,1.575403e-02,5.786880e-02,9.405440e-03,1.550131e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-16,1.052212e+01,1.044953e-01,1.586074e-02,6.224794e-02,1.001677e-02,1.640090e-02,
-1.000000,8192,8192,8192,OS2-f8-fast-12,3.366983e+00,3.265569e-01,1.199683e-02,2.814228e-01,2.034896e-02,1.248256e-02,
-1.000000,8192,8192,8192,OS2-f8-fast-13,3.095841e+00,3.551576e-01,1.487662e-02,3.049149e-01,2.204160e-02,1.326694e-02,
-1.000000,8192,8192,8192,OS2-f8-fast-14,2.874464e+00,3.825101e-01,1.547008e-02,3.290906e-01,2.373939e-02,1.408205e-02,
-1.000000,8192,8192,8192,OS2-f8-fast-15,2.679528e+00,4.103378e-01,1.694259e-02,3.526446e-01,2.544334e-02,1.491712e-02,
-1.000000,8192,8192,8192,OS2-f8-fast-16,2.504290e+00,4.390513e-01,2.206598e-02,3.739387e-01,2.713962e-02,1.577984e-02,
-1.000000,8192,8192,8192,OS2-f8-accu-12,3.249121e+00,3.384028e-01,2.440182e-02,2.808852e-01,2.034952e-02,1.242726e-02,
-1.000000,8192,8192,8192,OS2-f8-accu-13,3.005533e+00,3.658291e-01,2.620909e-02,3.040532e-01,2.204365e-02,1.328026e-02,
-1.000000,8192,8192,8192,OS2-f8-accu-14,2.805878e+00,3.918601e-01,2.733363e-02,3.267922e-01,2.374042e-02,1.413222e-02,
-1.000000,8192,8192,8192,OS2-f8-accu-15,2.632668e+00,4.176415e-01,2.882765e-02,3.487037e-01,2.544230e-02,1.490534e-02,
-1.000000,8192,8192,8192,OS2-f8-accu-16,2.462993e+00,4.464128e-01,3.342029e-02,3.695114e-01,2.713702e-02,1.614643e-02,
-1.000000,8192,8192,8192,OS1-7,6.822868e+00,1.611509e-01,,,,,
-1.000000,8192,8192,8192,DGEMM,6.202176e-01,1.772784e+00,,,,,
-1.000000,16384,16384,16384,OS1-7,6.762864e+00,1.300646e+00,,,,,
-1.000000,16384,16384,16384,DGEMM,6.209377e-01,1.416582e+01,,,,,
