phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,2.126727e+00,1.009760e-03,2.299520e-04,3.586240e-04,1.297760e-04,2.742080e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-13,2.012019e+00,1.067328e-03,2.349600e-04,3.833440e-04,1.392800e-04,2.920640e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-14,1.881170e+00,1.141568e-03,2.402720e-04,4.258400e-04,1.481440e-04,3.089920e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-15,1.785190e+00,1.202944e-03,2.494400e-04,4.454400e-04,1.615040e-04,3.272960e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-16,1.659981e+00,1.293680e-03,2.706880e-04,4.814560e-04,1.764000e-04,3.439040e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-12,1.853862e+00,1.158384e-03,3.787040e-04,3.587520e-04,1.294400e-04,2.742080e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-13,1.757766e+00,1.221712e-03,3.896320e-04,3.862880e-04,1.359840e-04,2.926080e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-14,1.652989e+00,1.299152e-03,3.986400e-04,4.263360e-04,1.464000e-04,3.089920e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-15,1.579999e+00,1.359168e-03,4.090240e-04,4.468320e-04,1.568000e-04,3.273920e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-16,1.487424e+00,1.443760e-03,4.176960e-04,4.865760e-04,1.738240e-04,3.448320e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-12,1.081302e+00,1.986016e-03,4.044320e-04,1.042208e-03,2.488640e-04,2.742080e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-13,9.895289e-01,2.170208e-03,4.527680e-04,1.133424e-03,2.736160e-04,2.936320e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-14,9.220784e-01,2.328960e-03,4.854720e-04,1.218016e-03,2.949920e-04,3.110720e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-15,8.634253e-01,2.487168e-03,5.171360e-04,1.303456e-03,3.182560e-04,3.294720e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-16,7.738033e-01,2.775232e-03,6.827520e-04,1.389248e-03,3.371360e-04,3.469120e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-12,9.901495e-01,2.168848e-03,5.823680e-04,1.046064e-03,2.488480e-04,2.743040e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-13,9.136611e-01,2.350416e-03,6.280640e-04,1.136528e-03,2.735840e-04,2.934720e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-14,8.564392e-01,2.507456e-03,6.614240e-04,1.221968e-03,2.942560e-04,3.110720e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-15,8.071839e-01,2.660464e-03,6.909760e-04,1.303312e-03,3.171360e-04,3.294720e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-16,7.594421e-01,2.827712e-03,7.300160e-04,1.394048e-03,3.371840e-04,3.468960e-04,
-1.000000,1024,1024,1024,OS1-7,2.100993e+00,1.022128e-03,,,,,
-1.000000,1024,1024,1024,DGEMM,3.494034e-01,6.146144e-03,,,,,
-1.000000,2048,2048,2048,OS2-i8-fast-12,3.872885e+00,4.435936e-03,9.690240e-04,1.955136e-03,4.131840e-04,1.082112e-03,
-1.000000,2048,2048,2048,OS2-i8-fast-13,3.607894e+00,4.761744e-03,1.006160e-03,2.128448e-03,4.544800e-04,1.154816e-03,
-1.000000,2048,2048,2048,OS2-i8-fast-14,3.392388e+00,5.064240e-03,1.047840e-03,2.282160e-03,4.920160e-04,1.222496e-03,
-1.000000,2048,2048,2048,OS2-i8-fast-15,3.192990e+00,5.380496e-03,1.092032e-03,2.449552e-03,5.261280e-04,1.294080e-03,
-1.000000,2048,2048,2048,OS2-i8-fast-16,3.022513e+00,5.683968e-03,1.136480e-03,2.602256e-03,5.582240e-04,1.365760e-03,
-1.000000,2048,2048,2048,OS2-i8-accu-12,3.421009e+00,5.021872e-03,1.551552e-03,1.956928e-03,4.149760e-04,1.082144e-03,
-1.000000,2048,2048,2048,OS2-i8-accu-13,3.215855e+00,5.342240e-03,1.588176e-03,2.133088e-03,4.482560e-04,1.154816e-03,
-1.000000,2048,2048,2048,OS2-i8-accu-14,3.045964e+00,5.640208e-03,1.626496e-03,2.291696e-03,4.801920e-04,1.223424e-03,
-1.000000,2048,2048,2048,OS2-i8-accu-15,2.881051e+00,5.963056e-03,1.671408e-03,2.455216e-03,5.221760e-04,1.294080e-03,
-1.000000,2048,2048,2048,OS2-i8-accu-16,2.746101e+00,6.256096e-03,1.713632e-03,2.613360e-03,5.396000e-04,1.366720e-03,
-1.000000,2048,2048,2048,OS2-f8-fast-12,1.506630e+00,1.140285e-02,1.808640e-03,5.669200e-03,2.820256e-03,1.083136e-03,
-1.000000,2048,2048,2048,OS2-f8-fast-13,1.388548e+00,1.237254e-02,2.009040e-03,6.129040e-03,3.061600e-03,1.153792e-03,
-1.000000,2048,2048,2048,OS2-f8-fast-14,1.241109e+00,1.384235e-02,2.208288e-03,6.970896e-03,3.333984e-03,1.226496e-03,
-1.000000,2048,2048,2048,OS2-f8-fast-15,1.188650e+00,1.445326e-02,2.438672e-03,7.119872e-03,3.574144e-03,1.297152e-03,
-1.000000,2048,2048,2048,OS2-f8-fast-16,1.089780e+00,1.576453e-02,2.936688e-03,7.619440e-03,3.823584e-03,1.367792e-03,
-1.000000,2048,2048,2048,OS2-f8-accu-12,1.414898e+00,1.214213e-02,2.452608e-03,5.666704e-03,2.921664e-03,1.083136e-03,
-1.000000,2048,2048,2048,OS2-f8-accu-13,1.321013e+00,1.300507e-02,2.641328e-03,6.121184e-03,3.067840e-03,1.156864e-03,
-1.000000,2048,2048,2048,OS2-f8-accu-14,1.224371e+00,1.403158e-02,2.830208e-03,6.630976e-03,3.321152e-03,1.228544e-03,
