phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,2048,2048,2048,OS2-f8-accu-12,2.794404e+00,6.147955e-03,1.542604e-03,3.111008e-03,9.094220e-04,5.404210e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-13,2.530533e+00,6.789032e-03,1.779984e-03,3.381189e-03,1.011884e-03,5.732615e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-14,2.334558e+00,7.358938e-03,1.966345e-03,3.553550e-03,1.186085e-03,6.058210e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-15,2.200269e+00,7.808075e-03,2.069625e-03,3.839770e-03,1.213024e-03,6.419820e-04,
-1.000000,2048,2048,2048,OS2-f8-accu-16,2.078637e+00,8.264967e-03,2.216586e-03,3.994131e-03,1.321844e-03,6.869415e-04,
-1.000000,2048,2048,2048,DGEMM,7.952700e-01,2.160256e-02,,,,,
-1.000000,4096,4096,4096,OS2-i8-fast-12,9.143782e+00,1.503087e-02,3.580931e-03,7.476202e-03,1.720225e-03,2.209587e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-13,8.453740e+00,1.625777e-02,3.800331e-03,8.184245e-03,1.856786e-03,2.376708e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-14,7.902137e+00,1.739263e-02,3.935753e-03,8.849368e-03,2.006765e-03,2.568388e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-15,7.275107e+00,1.889167e-02,4.652316e-03,9.368611e-03,2.145567e-03,2.674889e-03,
-1.000000,4096,4096,4096,OS2-i8-fast-16,6.857545e+00,2.004200e-02,4.729116e-03,1.006724e-02,2.286688e-03,2.906370e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-12,8.538129e+00,1.609708e-02,4.591357e-03,7.532087e-03,1.721845e-03,2.216808e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-13,7.874408e+00,1.745388e-02,4.929538e-03,8.246470e-03,1.856428e-03,2.372389e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-14,7.271203e+00,1.890182e-02,5.458040e-03,8.859614e-03,2.006687e-03,2.535710e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-15,6.993443e+00,1.965255e-02,5.470341e-03,9.252334e-03,2.146388e-03,2.737771e-03,
-1.000000,4096,4096,4096,OS2-i8-accu-16,6.386695e+00,2.151957e-02,6.318186e-03,9.946902e-03,2.286910e-03,2.923011e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-12,3.667431e+00,3.747554e-02,9.400799e-03,2.096973e-02,4.693821e-03,2.361170e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-13,3.314235e+00,4.146929e-02,1.055291e-02,2.321728e-02,5.100962e-03,2.549191e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-14,3.093001e+00,4.443547e-02,1.172993e-02,2.445883e-02,5.460006e-03,2.743572e-03,
-1.000000,4096,4096,4096,OS2-f8-fast-15,2.827286e+00,4.861162e-02,1.303116e-02,2.676141e-02,5.847807e-03,2.904813e-03,
