phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-9,3.583523e+00,5.992660e-04,1.700410e-04,1.809805e-04,9.238000e-05,1.192405e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-10,3.362110e+00,6.387310e-04,1.768405e-04,1.974605e-04,9.960050e-05,1.282000e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-11,3.101209e+00,6.924665e-04,1.834405e-04,2.215600e-04,1.129205e-04,1.368810e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-12,2.974760e+00,7.219015e-04,1.894800e-04,2.299805e-04,1.185405e-04,1.447200e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-13,2.843649e+00,7.551860e-04,1.954405e-04,2.435400e-04,1.239205e-04,1.523210e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-14,2.723968e+00,7.883660e-04,2.005200e-04,2.566010e-04,1.305200e-04,1.597600e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-15,2.557667e+00,8.396260e-04,2.054810e-04,2.810605e-04,1.429600e-04,1.674205e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-16,2.364181e+00,9.083415e-04,2.457600e-04,2.941605e-04,1.488600e-04,1.748400e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-17,2.265095e+00,9.480765e-04,2.544205e-04,3.114800e-04,1.551600e-04,1.815600e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-18,2.183840e+00,9.833520e-04,2.623405e-04,3.250005e-04,1.626000e-04,1.881405e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-19,2.112257e+00,1.016677e-03,2.696205e-04,3.377610e-04,1.707805e-04,1.956400e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-20,1.987101e+00,1.080712e-03,2.793800e-04,3.667210e-04,1.852400e-04,2.022400e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-9,3.159684e+00,6.796515e-04,2.487805e-04,1.874210e-04,9.082000e-05,1.150800e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-10,3.008116e+00,7.138965e-04,2.545800e-04,2.003200e-04,9.838050e-05,1.227610e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-11,2.807844e+00,7.648160e-04,2.599205e-04,2.242800e-04,1.118000e-04,1.304005e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-12,2.681651e+00,8.008065e-04,2.663410e-04,2.411210e-04,1.164400e-04,1.377200e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-13,2.532107e+00,8.481015e-04,2.880410e-04,2.516205e-04,1.226605e-04,1.461000e-04,
