phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,ZGEMM,9.555185e-09,9.385891e-16,3.196041e+01,2.687680e-04,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-9,7.986070e-02,7.389588e-09,1.525808e+01,5.629760e-04,7.726650e-05,3.632620e-04,9.287750e-05,1.937850e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,8.787121e-03,4.612140e-10,1.389346e+01,6.182720e-04,8.044900e-05,4.043055e-04,1.034515e-04,2.051700e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,3.367796e-04,2.882381e-11,1.280032e+01,6.710720e-04,8.201650e-05,4.437870e-04,1.134730e-04,2.110700e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,3.482055e-05,1.804050e-12,1.183604e+01,7.257440e-04,8.551700e-05,4.845800e-04,1.240170e-04,2.196200e-05,
5.000000e-01,1024,1024,1024,OS2-fast-13,3.122360e-07,1.123946e-13,1.100235e+01,7.807360e-04,8.926650e-05,5.256315e-04,1.328645e-04,2.334800e-05,
5.000000e-01,1024,1024,1024,OS2-fast-14,1.510674e-07,9.070029e-15,1.023840e+01,8.389920e-04,9.451050e-05,5.650885e-04,1.441545e-04,2.538650e-05,
5.000000e-01,1024,1024,1024,OS2-fast-15,1.610431e-08,7.667551e-16,9.664991e+00,8.887680e-04,9.486050e-05,6.045285e-04,1.530650e-04,2.634950e-05,
5.000000e-01,1024,1024,1024,OS2-fast-16,1.737043e-11,5.667077e-17,8.739556e+00,9.828800e-04,1.351895e-04,6.465000e-04,1.639165e-04,2.792500e-05,
5.000000e-01,1024,1024,1024,OS2-fast-17,2.978405e-12,4.566338e-17,8.213808e+00,1.045792e-03,1.419930e-04,6.879010e-04,1.741220e-04,3.148550e-05,
5.000000e-01,1024,1024,1024,OS2-fast-18,8.435389e-15,4.548146e-17,7.819495e+00,1.098528e-03,1.459445e-04,7.255880e-04,1.851780e-04,3.308700e-05,
5.000000e-01,1024,1024,1024,OS2-accu-9,2.671724e-02,1.842360e-09,1.354913e+01,6.339840e-04,1.490495e-04,3.623260e-04,9.298200e-05,1.942900e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,7.895619e-04,1.150455e-10,1.238542e+01,6.935520e-04,1.539380e-04,4.048530e-04,1.041005e-04,2.073850e-05,
5.000000e-01,1024,1024,1024,OS2-accu-11,1.161914e-04,7.192822e-12,1.153618e+01,7.446080e-04,1.555955e-04,4.436705e-04,1.144070e-04,2.118250e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,4.574803e-06,4.508835e-13,1.076347e+01,7.980640e-04,1.591120e-04,4.835780e-04,1.237020e-04,2.205400e-05,
5.000000e-01,1024,1024,1024,OS2-accu-13,3.335836e-07,3.754980e-14,1.004455e+01,8.551840e-04,1.633085e-04,5.241415e-04,1.345070e-04,2.349000e-05,
5.000000e-01,1024,1024,1024,OS2-accu-14,3.852850e-08,2.233171e-15,9.373728e+00,9.163840e-04,1.701375e-04,5.649080e-04,1.448460e-04,2.538950e-05,
5.000000e-01,1024,1024,1024,OS2-accu-15,3.207642e-10,9.411798e-17,8.884032e+00,9.668960e-04,1.696210e-04,6.054055e-04,1.561475e-04,2.631800e-05,
5.000000e-01,1024,1024,1024,OS2-accu-16,7.380576e-12,4.683298e-17,8.132436e+00,1.056256e-03,2.068555e-04,6.480605e-04,1.643100e-04,2.806650e-05,
5.000000e-01,1024,1024,1024,OS2-accu-17,2.556392e-14,4.552314e-17,7.700828e+00,1.115456e-03,2.118680e-04,6.864395e-04,1.748055e-04,3.157850e-05,
5.000000e-01,1024,1024,1024,OS2-accu-18,1.228326e-15,4.545327e-17,7.286126e+00,1.178944e-03,2.173635e-04,7.322780e-04,1.857370e-04,3.316150e-05,
5.000000e-01,1024,1024,2048,ZGEMM,1.784592e-08,1.754552e-15,3.531116e+01,4.865280e-04,,,,,
5.000000e-01,1024,1024,2048,OS2-fast-9,8.981621e-02,8.763003e-09,2.536837e+01,6.772160e-04,1.332890e-04,4.226680e-04,9.206400e-05,1.935700e-05,
5.000000e-01,1024,1024,2048,OS2-fast-10,9.672314e-04,5.516236e-10,2.314248e+01,7.423520e-04,1.410655e-04,4.681700e-04,1.019820e-04,2.050850e-05,
5.000000e-01,1024,1024,2048,OS2-fast-11,2.239549e-04,6.796991e-11,2.132852e+01,8.054880e-04,1.435285e-04,5.175075e-04,1.130595e-04,2.118250e-05,
5.000000e-01,1024,1024,2048,OS2-fast-12,2.694692e-06,4.272566e-12,1.977097e+01,8.689440e-04,1.518265e-04,5.625930e-04,1.225955e-04,2.194150e-05,
5.000000e-01,1024,1024,2048,OS2-fast-13,8.381987e-07,2.669539e-13,1.841911e+01,9.327200e-04,1.576875e-04,6.096805e-04,1.323360e-04,2.344150e-05,
5.000000e-01,1024,1024,2048,OS2-fast-14,1.688182e-07,1.659555e-14,1.708991e+01,1.005264e-03,1.697000e-04,6.568755e-04,1.437100e-04,2.591200e-05,
5.000000e-01,1024,1024,2048,OS2-fast-15,7.925010e-09,9.269833e-16,1.610266e+01,1.066896e-03,1.727590e-04,7.032240e-04,1.538420e-04,2.653700e-05,
5.000000e-01,1024,1024,2048,OS2-fast-16,1.366113e-10,5.925528e-17,1.432019e+01,1.199696e-03,2.462710e-04,7.508300e-04,1.644510e-04,2.791900e-05,
