phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,CGEMM,2.107907e+00,5.038940e-07,5.469345e+01,1.570560e-04,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-3,1.379550e+06,1.185063e-01,4.083911e+01,2.103360e-04,3.566100e-05,1.199240e-04,3.051200e-05,1.449500e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,5.957982e+04,7.711045e-03,3.214796e+01,2.672000e-04,4.321250e-05,1.592910e-04,4.071250e-05,1.515450e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,7.560183e+03,4.836477e-04,2.652918e+01,3.237920e-04,4.923950e-05,1.989130e-04,5.037700e-05,1.577500e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,4.464307e+02,3.017516e-05,2.256803e+01,3.806240e-04,5.348350e-05,2.389710e-04,6.113350e-05,1.656850e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,1.727064e+00,1.828405e-06,1.965912e+01,4.369440e-04,5.807750e-05,2.806870e-04,7.186250e-05,1.717950e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,9.493178e-01,7.418444e-08,1.723060e+01,4.985280e-04,6.715550e-05,3.209765e-04,8.286700e-05,1.828700e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,2.846920e-02,2.112645e-08,1.553761e+01,5.528480e-04,7.071500e-05,3.616995e-04,9.220650e-05,1.865750e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,4.811643e-04,2.067766e-08,1.407595e+01,6.102560e-04,7.579450e-05,4.021480e-04,1.027490e-04,1.933400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,5.669658e-04,2.068015e-08,1.291021e+01,6.653600e-04,7.796700e-05,4.437565e-04,1.123800e-04,2.012850e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,2.106792e-04,2.067832e-08,1.192887e+01,7.200960e-04,8.161550e-05,4.844720e-04,1.240640e-04,2.078900e-05,
5.000000e-01,1024,1024,1024,OS2-accu-3,3.741014e+05,2.057366e-02,3.120073e+01,2.753120e-04,1.012940e-04,1.187885e-04,3.026000e-05,1.446150e-05,
5.000000e-01,1024,1024,1024,OS2-accu-4,1.041644e+04,1.293649e-03,2.581110e+01,3.328000e-04,1.092180e-04,1.581610e-04,4.046500e-05,1.504650e-05,
5.000000e-01,1024,1024,1024,OS2-accu-5,1.208366e+03,8.073943e-05,2.179124e+01,3.941920e-04,1.187525e-04,1.983170e-04,5.137300e-05,1.581900e-05,
5.000000e-01,1024,1024,1024,OS2-accu-6,7.011728e+01,4.991334e-06,1.912819e+01,4.490720e-04,1.226105e-04,2.383500e-04,6.209800e-05,1.649950e-05,
5.000000e-01,1024,1024,1024,OS2-accu-7,8.243706e-01,3.083282e-07,1.702137e+01,5.046560e-04,1.262465e-04,2.783940e-04,7.217750e-05,1.735100e-05,
5.000000e-01,1024,1024,1024,OS2-accu-8,1.947641e-02,2.499554e-08,1.504852e+01,5.708160e-04,1.400170e-04,3.195040e-04,8.290400e-05,1.825550e-05,
5.000000e-01,1024,1024,1024,OS2-accu-9,2.579228e-03,2.071798e-08,1.377829e+01,6.234400e-04,1.413335e-04,3.607030e-04,9.283100e-05,1.880650e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,3.807155e-06,2.066186e-08,1.254987e+01,6.844640e-04,1.475920e-04,4.031900e-04,1.038755e-04,1.955800e-05,
5.000000e-01,1024,1024,1024,OS2-accu-11,2.524887e-05,2.066179e-08,1.168076e+01,7.353920e-04,1.510825e-04,4.412280e-04,1.128375e-04,2.015250e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,3.022172e-05,2.066186e-08,1.085640e+01,7.912320e-04,1.545765e-04,4.827835e-04,1.233730e-04,2.067600e-05,
5.000000e-01,1024,1024,2048,CGEMM,8.206702e+00,7.128673e-07,5.793988e+01,2.965120e-04,,,,,
5.000000e-01,1024,1024,2048,OS2-fast-3,3.010904e+06,1.398778e-01,6.286545e+01,2.732800e-04,7.913850e-05,1.399710e-04,3.020250e-05,1.441550e-05,
5.000000e-01,1024,1024,2048,OS2-fast-4,2.506879e+04,9.145630e-03,5.109650e+01,3.362240e-04,8.325250e-05,1.875070e-04,4.092300e-05,1.513450e-05,
5.000000e-01,1024,1024,2048,OS2-fast-5,6.075800e+03,5.731966e-04,4.301506e+01,3.993920e-04,8.745500e-05,2.344790e-04,5.138050e-05,1.611900e-05,
5.000000e-01,1024,1024,2048,OS2-fast-6,5.258506e+02,3.578564e-05,3.718844e+01,4.619680e-04,9.111250e-05,2.822675e-04,6.166400e-05,1.691000e-05,
5.000000e-01,1024,1024,2048,OS2-fast-7,1.039560e+01,2.175900e-06,3.278301e+01,5.240480e-04,9.641650e-05,3.288820e-04,7.129050e-05,1.797350e-05,
5.000000e-01,1024,1024,2048,OS2-fast-8,6.498257e-01,9.136772e-08,2.852510e+01,6.022720e-04,1.169185e-04,3.749105e-04,8.238700e-05,1.841850e-05,
5.000000e-01,1024,1024,2048,OS2-fast-9,2.512085e-02,2.122859e-08,2.566366e+01,6.694240e-04,1.245885e-04,4.225740e-04,9.305550e-05,1.893750e-05,
5.000000e-01,1024,1024,2048,OS2-fast-10,6.880658e-04,2.067559e-08,2.344056e+01,7.329120e-04,1.324530e-04,4.686815e-04,1.019055e-04,1.946250e-05,
5.000000e-01,1024,1024,2048,OS2-fast-11,9.504209e-04,2.073742e-08,2.166112e+01,7.931200e-04,1.374775e-04,5.148955e-04,1.117665e-04,2.022500e-05,
5.000000e-01,1024,1024,2048,OS2-fast-12,2.973787e-03,2.072509e-08,1.997436e+01,8.600960e-04,1.442455e-04,5.630630e-04,1.225200e-04,2.070550e-05,
5.000000e-01,1024,1024,2048,OS2-accu-3,7.158373e+04,3.602264e-02,4.802065e+01,3.577600e-04,1.630900e-04,1.397240e-04,3.069100e-05,1.489150e-05,
