phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,SGEMM,3.678775e-01,4.709767e-07,4.244710e+01,5.059200e-05,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-3,9.529449e+03,6.556750e-03,1.350687e+01,1.589920e-04,3.046600e-05,7.523550e-05,3.021500e-05,1.341400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,4.735114e+02,2.053163e-04,1.089253e+01,1.971520e-04,3.343350e-05,9.986550e-05,4.046600e-05,1.360600e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,3.604752e+01,1.235786e-05,9.255757e+00,2.320160e-04,3.373800e-05,1.242865e-04,5.042700e-05,1.392150e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,5.565959e-01,3.395464e-07,7.859561e+00,2.732320e-04,3.978550e-05,1.493910e-04,6.085100e-05,1.411350e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,7.539511e-03,2.372664e-08,6.800310e+00,3.157920e-04,4.603000e-05,1.750470e-04,7.009450e-05,1.442300e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,5.071986e-05,2.069251e-08,5.897347e+00,3.641440e-04,5.583900e-05,2.021515e-04,8.147150e-05,1.482300e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,1.635006e-04,2.070542e-08,5.284579e+00,4.063680e-04,6.143850e-05,2.283685e-04,9.141050e-05,1.535200e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,2.494615e-04,2.068124e-08,4.798117e+00,4.475680e-04,6.306300e-05,2.560115e-04,1.025355e-04,1.576250e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,9.825322e-05,2.069714e-08,4.393667e+00,4.887680e-04,6.604700e-05,2.842590e-04,1.127440e-04,1.627400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,4.023204e-05,2.067987e-08,4.050388e+00,5.301920e-04,6.875300e-05,3.100100e-04,1.239080e-04,1.648550e-05,
5.000000e-01,1024,1024,1024,OS2-accu-3,3.806078e+03,1.641219e-03,1.112271e+01,1.930720e-04,6.489750e-05,7.442850e-05,3.046200e-05,1.343850e-05,
5.000000e-01,1024,1024,1024,OS2-accu-4,1.183582e+02,5.245591e-05,9.248104e+00,2.322080e-04,6.897750e-05,1.000470e-04,4.006000e-05,1.347750e-05,
