phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,ZGEMM,9.555185e-09,9.385891e-16,3.173371e+01,2.706880e-04,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-9,4.593671e-04,5.768019e-11,1.056126e+01,8.133440e-04,1.048745e-04,5.667825e-04,1.130570e-04,1.910850e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,5.954368e-05,3.595241e-12,9.480662e+00,9.060480e-04,1.143605e-04,6.335310e-04,1.272875e-04,2.001600e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,3.122360e-07,1.123946e-13,8.699056e+00,9.874560e-04,1.245670e-04,6.954825e-04,1.366330e-04,2.037950e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,1.098622e-07,6.925371e-15,7.960719e+00,1.079040e-03,1.346705e-04,7.603380e-04,1.522480e-04,2.122250e-05,
5.000000e-01,1024,1024,1024,OS2-fast-13,1.215509e-09,1.457464e-16,7.115397e+00,1.207232e-03,1.809940e-04,8.248115e-04,1.660450e-04,2.401750e-05,
5.000000e-01,1024,1024,1024,OS2-fast-14,7.382906e-12,4.681755e-17,6.656882e+00,1.290384e-03,1.929465e-04,8.844520e-04,1.752720e-04,2.709900e-05,
5.000000e-01,1024,1024,1024,OS2-fast-15,5.457771e-14,4.552237e-17,6.214143e+00,1.382320e-03,2.039650e-04,9.494935e-04,1.914130e-04,2.899600e-05,
5.000000e-01,1024,1024,1024,OS2-fast-16,1.755629e-15,4.549805e-17,5.792113e+00,1.483040e-03,2.172975e-04,1.020038e-03,2.073615e-04,3.006150e-05,
5.000000e-01,1024,1024,1024,OS2-fast-17,6.967320e-16,4.550395e-17,5.469289e+00,1.570576e-03,2.336350e-04,1.074361e-03,2.175200e-04,3.512850e-05,
5.000000e-01,1024,1024,1024,OS2-fast-18,1.632842e-15,4.550780e-17,5.123939e+00,1.676432e-03,2.652270e-04,1.136064e-03,2.277130e-04,3.694900e-05,
5.000000e-01,1024,1024,1024,OS2-accu-9,7.665519e-05,1.438459e-11,9.718880e+00,8.838400e-04,1.702170e-04,5.695020e-04,1.149985e-04,1.926750e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,8.645183e-06,6.027930e-13,8.866718e+00,9.687840e-04,1.813920e-04,6.303960e-04,1.270695e-04,1.966100e-05,
5.000000e-01,1024,1024,1024,OS2-accu-11,7.656471e-08,2.795552e-14,8.163475e+00,1.052240e-03,1.888245e-04,6.954100e-04,1.373240e-04,2.060700e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,2.202736e-08,1.058391e-15,7.512782e+00,1.143376e-03,1.969470e-04,7.605695e-04,1.543935e-04,2.127300e-05,
5.000000e-01,1024,1024,1024,OS2-accu-13,1.737064e-11,5.648336e-17,6.822260e+00,1.259104e-03,2.407490e-04,8.227960e-04,1.629785e-04,2.384200e-05,
5.000000e-01,1024,1024,1024,OS2-accu-14,2.320489e-13,4.559363e-17,6.368500e+00,1.348816e-03,2.508860e-04,8.843110e-04,1.767530e-04,2.734350e-05,
5.000000e-01,1024,1024,1024,OS2-accu-15,3.617515e-15,4.548508e-17,5.952072e+00,1.443184e-03,2.622855e-04,9.512885e-04,1.915475e-04,2.911550e-05,
5.000000e-01,1024,1024,1024,OS2-accu-16,4.849525e-16,4.548893e-17,5.614982e+00,1.529824e-03,2.749040e-04,1.010610e-03,2.048145e-04,2.966900e-05,
5.000000e-01,1024,1024,1024,OS2-accu-17,2.192267e-16,4.548122e-17,5.285671e+00,1.625136e-03,2.917125e-04,1.075625e-03,2.148290e-04,3.501450e-05,
5.000000e-01,1024,1024,1024,OS2-accu-18,2.186635e-16,4.549927e-17,4.928315e+00,1.742976e-03,3.276130e-04,1.137701e-03,2.304295e-04,3.708500e-05,
5.000000e-01,1024,1024,2048,ZGEMM,1.784592e-08,1.754552e-15,3.532162e+01,4.863840e-04,,,,,
5.000000e-01,1024,1024,2048,OS2-fast-9,5.337523e-04,1.366505e-10,1.687424e+01,1.018112e-03,1.935600e-04,6.822730e-04,1.140430e-04,1.904450e-05,
5.000000e-01,1024,1024,2048,OS2-fast-10,2.694692e-06,4.272602e-12,1.515621e+01,1.133520e-03,2.111400e-04,7.652800e-04,1.278540e-04,1.972750e-05,
5.000000e-01,1024,1024,2048,OS2-fast-11,8.381987e-07,2.669542e-13,1.389076e+01,1.236784e-03,2.275390e-04,8.384160e-04,1.393085e-04,2.043900e-05,
5.000000e-01,1024,1024,2048,OS2-fast-12,6.081053e-08,8.232875e-15,1.280291e+01,1.341872e-03,2.436070e-04,9.159110e-04,1.515390e-04,2.084050e-05,
5.000000e-01,1024,1024,2048,OS2-fast-13,1.068641e-09,4.133551e-16,1.124879e+01,1.527264e-03,3.259010e-04,1.000837e-03,1.667435e-04,2.375750e-05,
5.000000e-01,1024,1024,2048,OS2-fast-14,4.863999e-11,4.711367e-17,1.044090e+01,1.645440e-03,3.444080e-04,1.086708e-03,1.793545e-04,2.738050e-05,
5.000000e-01,1024,1024,2048,OS2-fast-15,1.908920e-13,4.548964e-17,9.805503e+00,1.752064e-03,3.667220e-04,1.156497e-03,1.904440e-04,2.876400e-05,
5.000000e-01,1024,1024,2048,OS2-fast-16,3.085716e-15,4.547143e-17,9.203712e+00,1.866624e-03,3.906980e-04,1.233700e-03,2.025610e-04,2.955050e-05,
5.000000e-01,1024,1024,2048,OS2-fast-17,3.715501e-15,4.545044e-17,8.677333e+00,1.979856e-03,4.123510e-04,1.308796e-03,2.171550e-04,3.441600e-05,
5.000000e-01,1024,1024,2048,OS2-fast-18,5.404312e-15,4.544561e-17,8.011504e+00,2.144400e-03,4.694245e-04,1.395509e-03,2.312880e-04,3.637750e-05,
5.000000e-01,1024,1024,2048,OS2-accu-9,3.054407e-05,1.933471e-11,1.556757e+01,1.103568e-03,2.762270e-04,6.836180e-04,1.141720e-04,1.926450e-05,
5.000000e-01,1024,1024,2048,OS2-accu-10,5.076772e-07,1.062086e-12,1.415649e+01,1.213568e-03,2.941185e-04,7.622190e-04,1.278770e-04,1.977100e-05,
5.000000e-01,1024,1024,2048,OS2-accu-11,7.161266e-07,3.763625e-14,1.298436e+01,1.323120e-03,3.099720e-04,8.431050e-04,1.398960e-04,2.052300e-05,
5.000000e-01,1024,1024,2048,OS2-accu-12,1.906779e-08,1.954613e-15,1.199537e+01,1.432208e-03,3.270475e-04,9.215465e-04,1.533675e-04,2.098300e-05,
5.000000e-01,1024,1024,2048,OS2-accu-13,7.347370e-11,6.131896e-17,1.078661e+01,1.592704e-03,3.994705e-04,9.956690e-04,1.637850e-04,2.356600e-05,
5.000000e-01,1024,1024,2048,OS2-accu-14,7.954275e-13,4.569889e-17,1.004502e+01,1.710288e-03,4.142075e-04,1.079244e-03,1.795040e-04,2.720500e-05,
5.000000e-01,1024,1024,2048,OS2-accu-15,5.378570e-14,4.547587e-17,9.433766e+00,1.821104e-03,4.399700e-04,1.152878e-03,1.918005e-04,2.887150e-05,
5.000000e-01,1024,1024,2048,OS2-accu-16,2.193281e-16,4.547817e-17,8.837963e+00,1.943872e-03,4.631855e-04,1.236666e-03,2.048395e-04,2.955700e-05,
5.000000e-01,1024,1024,2048,OS2-accu-17,2.207253e-16,4.545364e-17,8.379509e+00,2.050224e-03,4.887890e-04,1.304234e-03,2.137410e-04,3.427300e-05,
5.000000e-01,1024,1024,2048,OS2-accu-18,2.203895e-16,4.549308e-17,7.686880e+00,2.234960e-03,5.621240e-04,1.396088e-03,2.305005e-04,3.642500e-05,
5.000000e-01,1024,1024,4096,ZGEMM,5.408256e-10,2.481287e-15,3.573422e+01,9.615360e-04,,,,,
5.000000e-01,1024,1024,4096,OS2-fast-9,4.507282e-05,1.514652e-10,2.541070e+01,1.352176e-03,3.707920e-04,8.331240e-04,1.190095e-04,1.893150e-05,
5.000000e-01,1024,1024,4096,OS2-fast-10,4.719943e-06,9.464240e-12,2.308849e+01,1.488176e-03,4.071815e-04,9.188660e-04,1.323420e-04,1.970850e-05,
5.000000e-01,1024,1024,4096,OS2-fast-11,9.783275e-08,2.957473e-13,2.106698e+01,1.630976e-03,4.358070e-04,1.019237e-03,1.463930e-04,2.015750e-05,
5.000000e-01,1024,1024,4096,OS2-fast-12,4.380557e-09,1.836706e-14,1.941000e+01,1.770208e-03,4.677430e-04,1.109130e-03,1.603285e-04,2.101500e-05,
5.000000e-01,1024,1024,4096,OS2-fast-13,1.981250e-10,4.662566e-16,1.693359e+01,2.029088e-03,6.123555e-04,1.209569e-03,1.739710e-04,2.302450e-05,
