phi,m,n,k,function,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,2048,2048,8192,OS2-fast-15,9.395053e+00,7.314432e-03,1.866052e-03,4.148646e-03,4.445565e-04,8.129595e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-16,8.587084e+00,8.002656e-03,1.992331e-03,4.597020e-03,4.847165e-04,8.893165e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-17,8.306677e+00,8.272800e-03,2.046514e-03,4.784841e-03,5.179585e-04,9.130515e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-18,7.953614e+00,8.640032e-03,2.126139e-03,5.044278e-03,4.307585e-04,9.760980e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-19,7.540295e+00,9.113632e-03,2.179452e-03,5.285536e-03,4.659545e-04,1.016154e-03,
-1.000000e+00,2048,2048,8192,OS2-fast-20,7.187412e+00,9.561088e-03,2.242555e-03,5.650027e-03,5.811875e-04,1.043446e-03,
-1.000000e+00,2048,2048,8192,OS2-accu-9,1.246450e+01,5.513216e-03,2.253295e-03,2.444034e-03,2.405905e-04,5.428170e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-10,1.152071e+01,5.964864e-03,2.326521e-03,2.730719e-03,2.032620e-04,5.859865e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-11,1.057246e+01,6.499856e-03,2.396699e-03,3.090623e-03,3.168770e-04,6.326960e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-12,1.007721e+01,6.819296e-03,2.461630e-03,3.260094e-03,3.111000e-04,6.788265e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-13,9.490655e+00,7.240752e-03,2.525385e-03,3.566178e-03,3.830265e-04,7.259155e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-14,8.891535e+00,7.728640e-03,2.590909e-03,3.868578e-03,4.132150e-04,7.711250e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-15,8.571352e+00,8.017344e-03,2.662593e-03,4.157403e-03,3.559835e-04,8.126005e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-16,7.998196e+00,8.591872e-03,2.765269e-03,4.447735e-03,4.663420e-04,8.654315e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-17,7.704005e+00,8.919968e-03,2.821590e-03,4.733290e-03,4.573190e-04,9.135745e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-18,7.280247e+00,9.439168e-03,2.893842e-03,4.988201e-03,5.794850e-04,9.567765e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-19,7.001344e+00,9.815184e-03,2.947148e-03,5.279745e-03,5.562400e-04,1.001872e-03,
-1.000000e+00,2048,2048,8192,OS2-accu-20,6.661663e+00,1.031566e-02,3.036284e-03,5.665151e-03,5.262130e-04,1.065733e-03,
-1.000000e+00,2048,2048,8192,Oz1-6,7.361341e+00,9.335184e-03,,,,,
-1.000000e+00,2048,2048,8192,Oz1-7,5.811872e+00,1.182398e-02,,,,,
-1.000000e+00,2048,2048,8192,Oz1-8,4.682991e+00,1.467427e-02,,,,,
-1.000000e+00,2048,2048,8192,Oz1-9,3.859639e+00,1.780464e-02,,,,,
-1.000000e+00,2048,2048,16384,DGEMM,6.160563e-01,2.230948e-01,,,,,
-1.000000e+00,2048,2048,16384,OS2-fast-9,1.417818e+01,9.693696e-03,3.181970e-03,4.862904e-03,8.415765e-04,5.571780e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-10,1.313653e+01,1.046235e-02,3.357206e-03,5.550622e-03,9.018090e-04,6.222115e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-11,1.250531e+01,1.099045e-02,3.473949e-03,5.956754e-03,8.445310e-04,6.569065e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-12,1.156001e+01,1.188917e-02,3.619544e-03,6.576665e-03,7.886335e-04,7.166575e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-13,1.058326e+01,1.298645e-02,3.722618e-03,7.212461e-03,1.195171e-03,7.704275e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-14,1.008503e+01,1.362802e-02,3.860228e-03,7.696321e-03,1.157338e-03,8.049870e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-15,9.451682e+00,1.454122e-02,4.010838e-03,8.367078e-03,1.189331e-03,8.553715e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-16,8.741335e+00,1.572288e-02,4.286595e-03,8.937266e-03,1.472648e-03,9.108395e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-17,8.204268e+00,1.675213e-02,4.404311e-03,9.444629e-03,1.767924e-03,9.448405e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-18,7.985771e+00,1.721048e-02,4.572156e-03,1.005212e-02,1.493882e-03,1.008849e-03,
-1.000000e+00,2048,2048,16384,OS2-fast-19,7.406342e+00,1.855693e-02,4.663261e-03,1.073155e-02,1.855416e-03,1.047065e-03,
-1.000000e+00,2048,2048,16384,OS2-fast-20,7.345604e+00,1.871037e-02,4.797449e-03,1.122669e-02,1.439243e-03,1.099002e-03,
-1.000000e+00,2048,2048,16384,OS2-accu-9,1.271090e+01,1.081269e-02,4.534710e-03,4.929647e-03,6.798345e-04,5.736085e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-10,1.181966e+01,1.162800e-02,4.684055e-03,5.483891e-03,8.529445e-04,6.207525e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-11,1.063782e+01,1.291984e-02,4.795591e-03,6.051567e-03,1.162308e-03,6.740570e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-12,1.024410e+01,1.341640e-02,4.926252e-03,6.540972e-03,1.145966e-03,7.000110e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-13,9.532107e+00,1.441853e-02,5.051802e-03,7.109504e-03,1.331190e-03,7.475235e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-14,9.144766e+00,1.502925e-02,5.214692e-03,7.682574e-03,1.166705e-03,8.184775e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-15,8.534554e+00,1.610382e-02,5.334759e-03,8.354294e-03,1.556669e-03,8.402265e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-16,8.232741e+00,1.669419e-02,5.578234e-03,8.937515e-03,1.254097e-03,9.072825e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-17,7.800798e+00,1.761858e-02,5.685937e-03,9.541550e-03,1.411268e-03,9.467765e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-18,7.411563e+00,1.854386e-02,5.814993e-03,9.979325e-03,1.633658e-03,1.003171e-03,
-1.000000e+00,2048,2048,16384,OS2-accu-19,7.071343e+00,1.943605e-02,5.935035e-03,1.057860e-02,1.814681e-03,1.045958e-03,
-1.000000e+00,2048,2048,16384,OS2-accu-20,6.704899e+00,2.049829e-02,6.042544e-03,1.122480e-02,2.054862e-03,1.092555e-03,
-1.000000e+00,2048,2048,16384,Oz1-6,7.104521e+00,1.934528e-02,,,,,
-1.000000e+00,2048,2048,16384,Oz1-7,5.541836e+00,2.480026e-02,,,,,
-1.000000e+00,2048,2048,16384,Oz1-8,4.498592e+00,3.055155e-02,,,,,
-1.000000e+00,2048,2048,16384,Oz1-9,3.643211e+00,3.772467e-02,,,,,
-1.000000e+00,2048,2048,32768,DGEMM,6.156134e-01,4.465106e-01,,,,,
-1.000000e+00,2048,2048,32768,OS2-fast-9,1.534692e+01,1.791094e-02,6.534156e-03,9.805012e-03,8.006210e-04,6.076780e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-10,1.396392e+01,1.968486e-02,6.814091e-03,1.099833e-02,1.009899e-03,6.568935e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-11,1.294225e+01,2.123880e-02,7.088301e-03,1.203259e-02,1.275946e-03,7.028885e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-12,1.201437e+01,2.287909e-02,7.395260e-03,1.305907e-02,1.594725e-03,7.537965e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-13,1.095728e+01,2.508634e-02,7.659679e-03,1.448458e-02,1.878224e-03,8.410320e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-14,1.044126e+01,2.632611e-02,7.898156e-03,1.552069e-02,1.983462e-03,8.423135e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-15,9.934385e+00,2.766934e-02,8.188402e-03,1.653489e-02,1.703485e-03,8.856100e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-16,9.339322e+00,2.943232e-02,8.619661e-03,1.786199e-02,1.977390e-03,9.465755e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-17,8.723367e+00,3.151053e-02,8.909771e-03,1.916100e-02,2.289033e-03,9.922650e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-18,8.450144e+00,3.252938e-02,9.186423e-03,2.003363e-02,2.046475e-03,1.040441e-03,
-1.000000e+00,2048,2048,32768,OS2-fast-19,8.162121e+00,3.367727e-02,9.479728e-03,2.144664e-02,1.545723e-03,1.131627e-03,
-1.000000e+00,2048,2048,32768,OS2-fast-20,7.735335e+00,3.553536e-02,9.709384e-03,2.248838e-02,2.137524e-03,1.146380e-03,
-1.000000e+00,2048,2048,32768,OS2-accu-9,1.278727e+01,2.149621e-02,9.814542e-03,9.719702e-03,1.239735e-03,5.887510e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-10,1.206531e+01,2.278250e-02,1.008747e-02,1.072639e-02,1.118518e-03,6.492365e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-11,1.111975e+01,2.471979e-02,1.034381e-02,1.207753e-02,1.489986e-03,7.001965e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-12,1.053639e+01,2.608843e-02,1.065231e-02,1.317462e-02,1.420068e-03,7.519945e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-13,9.963937e+00,2.758728e-02,1.094293e-02,1.432352e-02,1.407147e-03,7.920030e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-14,9.441481e+00,2.911386e-02,1.118847e-02,1.527160e-02,1.703669e-03,8.343110e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-15,8.815592e+00,3.118088e-02,1.143606e-02,1.660991e-02,2.007211e-03,8.806110e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-16,8.364718e+00,3.286159e-02,1.188764e-02,1.789691e-02,2.058694e-03,9.331945e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-17,8.207890e+00,3.348947e-02,1.212112e-02,1.884508e-02,1.402510e-03,9.844395e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-18,7.833408e+00,3.509046e-02,1.244024e-02,1.982394e-02,1.820747e-03,1.032041e-03,
-1.000000e+00,2048,2048,32768,OS2-accu-19,7.483239e+00,3.673248e-02,1.265714e-02,2.096871e-02,1.853679e-03,1.080968e-03,
-1.000000e+00,2048,2048,32768,OS2-accu-20,7.202629e+00,3.816355e-02,1.295735e-02,2.214986e-02,1.797022e-03,1.127683e-03,
-1.000000e+00,2048,2048,32768,Oz1-6,7.221558e+00,3.806352e-02,,,,,
-1.000000e+00,2048,2048,32768,Oz1-7,5.729251e+00,4.797799e-02,,,,,
-1.000000e+00,2048,2048,32768,Oz1-8,4.675040e+00,5.879691e-02,,,,,
-1.000000e+00,2048,2048,32768,Oz1-9,3.870288e+00,7.102259e-02,,,,,
-1.000000e+00,2048,2048,65536,DGEMM,6.211840e-01,8.850129e-01,,,,,
-1.000000e+00,2048,2048,65536,OS2-fast-9,1.589770e+01,3.458083e-02,1.305811e-02,1.949189e-02,1.250071e-03,6.233605e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-10,1.451354e+01,3.787883e-02,1.361094e-02,2.187306e-02,1.470736e-03,6.532010e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-11,1.340790e+01,4.100238e-02,1.427886e-02,2.410003e-02,1.543893e-03,7.227340e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-12,1.263168e+01,4.352198e-02,1.472950e-02,2.647001e-02,1.509685e-03,7.694185e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-13,1.169896e+01,4.699187e-02,1.524221e-02,2.873962e-02,1.929303e-03,8.265835e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-14,1.107261e+01,4.965005e-02,1.577162e-02,3.102838e-02,1.695698e-03,8.949315e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-15,1.041396e+01,5.279027e-02,1.641565e-02,3.332994e-02,1.944206e-03,9.471735e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-16,9.721861e+00,5.654842e-02,1.751044e-02,3.591403e-02,2.054063e-03,1.015260e-03,
-1.000000e+00,2048,2048,65536,OS2-fast-17,9.215788e+00,5.965370e-02,1.805126e-02,3.824947e-02,2.051050e-03,1.076874e-03,
-1.000000e+00,2048,2048,65536,OS2-fast-18,8.768698e+00,6.269526e-02,1.868464e-02,4.042867e-02,2.350450e-03,1.123078e-03,
-1.000000e+00,2048,2048,65536,OS2-fast-19,8.401481e+00,6.543559e-02,1.918431e-02,4.254544e-02,2.391684e-03,1.171507e-03,
-1.000000e+00,2048,2048,65536,OS2-fast-20,7.955284e+00,6.910574e-02,1.975662e-02,4.498897e-02,2.929299e-03,1.230514e-03,
-1.000000e+00,2048,2048,65536,OS2-accu-9,1.334767e+01,4.118739e-02,1.971422e-02,1.947529e-02,1.164331e-03,6.297275e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-10,1.251625e+01,4.392336e-02,2.037885e-02,2.164910e-02,1.091198e-03,6.772325e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-11,1.179354e+01,4.661501e-02,2.093122e-02,2.386714e-02,1.161736e-03,7.002760e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-12,1.104267e+01,4.978470e-02,2.148490e-02,2.610148e-02,1.303767e-03,7.584825e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-13,1.043432e+01,5.268728e-02,2.204601e-02,2.832944e-02,1.340950e-03,8.408910e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-14,9.868341e+00,5.570904e-02,2.257451e-02,3.053773e-02,1.498585e-03,8.783250e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-15,9.459460e+00,5.811704e-02,2.330432e-02,3.264329e-02,1.295306e-03,9.353530e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-16,8.814386e+00,6.237029e-02,2.434798e-02,3.535308e-02,1.540980e-03,1.006306e-03,
-1.000000e+00,2048,2048,65536,OS2-accu-17,8.400538e+00,6.544293e-02,2.478200e-02,3.760190e-02,1.961989e-03,1.055984e-03,
-1.000000e+00,2048,2048,65536,OS2-accu-18,8.081811e+00,6.802384e-02,2.548583e-02,3.962185e-02,1.806666e-03,1.103292e-03,
-1.000000e+00,2048,2048,65536,OS2-accu-19,7.691504e+00,7.147573e-02,2.581786e-02,4.174454e-02,2.389917e-03,1.160273e-03,
-1.000000e+00,2048,2048,65536,OS2-accu-20,7.244577e+00,7.588515e-02,2.643101e-02,4.423231e-02,3.979111e-03,1.251501e-03,
-1.000000e+00,2048,2048,65536,Oz1-6,7.268912e+00,7.563110e-02,,,,,
-1.000000e+00,2048,2048,65536,Oz1-7,5.754737e+00,9.553101e-02,,,,,
-1.000000e+00,2048,2048,65536,Oz1-8,4.619319e+00,1.190123e-01,,,,,
-1.000000e+00,2048,2048,65536,Oz1-9,3.827468e+00,1.436343e-01,,,,,
-1.000000e+00,4096,4096,1024,DGEMM,6.185046e-01,5.555293e-02,,,,,
-1.000000e+00,4096,4096,1024,OS2-fast-9,6.463457e+00,5.316000e-03,3.325395e-04,1.620765e-03,1.212488e-03,2.024958e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-10,5.967885e+00,5.757440e-03,3.525005e-04,1.750450e-03,1.332895e-03,2.188560e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-11,5.454550e+00,6.299280e-03,3.721915e-04,1.931037e-03,1.470012e-03,2.348364e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-12,5.079363e+00,6.764576e-03,3.883855e-04,2.095750e-03,1.602442e-03,2.514975e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-13,4.765916e+00,7.209472e-03,4.039460e-04,2.273687e-03,1.746374e-03,2.683425e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-14,4.489638e+00,7.653120e-03,4.250680e-04,2.422021e-03,1.873661e-03,2.852019e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-15,4.147971e+00,8.283504e-03,4.422540e-04,2.637342e-03,2.067795e-03,3.001564e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-16,3.933653e+00,8.734816e-03,4.784305e-04,2.811649e-03,2.128782e-03,3.174733e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-17,3.689587e+00,9.312624e-03,4.919950e-04,3.061486e-03,2.326212e-03,3.338327e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-18,3.499588e+00,9.818224e-03,5.107130e-04,3.188410e-03,2.450394e-03,3.511618e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-19,3.320387e+00,1.034811e-02,5.278620e-04,3.428878e-03,2.621685e-03,3.683249e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-20,3.178255e+00,1.081088e-02,5.414790e-04,3.563845e-03,2.692263e-03,3.836740e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-9,5.767255e+00,5.957728e-03,8.553835e-04,1.638109e-03,1.236504e-03,2.025443e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-10,5.509618e+00,6.236320e-03,8.594785e-04,1.747696e-03,1.329839e-03,2.187782e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-11,4.910240e+00,6.997568e-03,8.709755e-04,2.073375e-03,1.588851e-03,2.351260e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-12,4.790635e+00,7.172272e-03,8.831405e-04,2.092415e-03,1.594124e-03,2.515702e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-13,4.444617e+00,7.730640e-03,8.987850e-04,2.302214e-03,1.739413e-03,2.682992e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-14,4.164922e+00,8.249792e-03,9.212800e-04,2.421792e-03,1.867910e-03,2.852128e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-15,3.922251e+00,8.760208e-03,9.397055e-04,2.633471e-03,2.030124e-03,2.999431e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-16,3.753200e+00,9.154784e-03,9.632195e-04,2.801925e-03,2.120535e-03,3.173784e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-17,3.521614e+00,9.756816e-03,9.833545e-04,2.982264e-03,2.253037e-03,3.337751e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-18,3.343740e+00,1.027584e-02,9.997880e-04,3.178561e-03,2.422551e-03,3.511763e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-19,3.191708e+00,1.076531e-02,1.013240e-03,3.432191e-03,2.602104e-03,3.683307e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-20,3.035652e+00,1.131874e-02,1.057774e-03,3.625068e-03,2.714253e-03,3.833796e-03,
-1.000000e+00,4096,4096,1024,Oz1-6,7.530301e+00,4.562864e-03,,,,,
-1.000000e+00,4096,4096,1024,Oz1-7,5.989239e+00,5.736912e-03,,,,,
-1.000000e+00,4096,4096,1024,Oz1-8,4.758186e+00,7.221184e-03,,,,,
-1.000000e+00,4096,4096,1024,Oz1-9,4.067943e+00,8.446464e-03,,,,,
-1.000000e+00,4096,4096,2048,DGEMM,6.156466e-01,1.116216e-01,,,,,
-1.000000e+00,4096,4096,2048,OS2-fast-9,1.032754e+01,6.654000e-03,7.035190e-04,2.491284e-03,1.278099e-03,2.043631e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-10,9.471776e+00,7.255184e-03,7.384630e-04,2.760885e-03,1.385463e-03,2.199760e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-11,8.628781e+00,7.963984e-03,7.709375e-04,3.087730e-03,1.527090e-03,2.385734e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-12,8.010129e+00,8.579072e-03,8.051590e-04,3.363613e-03,1.672132e-03,2.570327e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-13,7.439453e+00,9.237168e-03,8.412300e-04,3.650814e-03,1.873499e-03,2.725884e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-14,6.976665e+00,9.849904e-03,8.728520e-04,3.975009e-03,1.973244e-03,2.896924e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-15,6.570604e+00,1.045862e-02,9.004965e-04,4.268785e-03,2.155975e-03,3.040807e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-16,6.238269e+00,1.101579e-02,9.636150e-04,4.460213e-03,2.243598e-03,3.225754e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-17,5.808429e+00,1.183099e-02,9.987810e-04,4.786743e-03,2.451075e-03,3.419327e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-18,5.595844e+00,1.228045e-02,1.032639e-03,5.026966e-03,2.508737e-03,3.595679e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-19,5.310493e+00,1.294032e-02,1.060029e-03,5.359080e-03,2.702096e-03,3.768959e-03,
-1.000000e+00,4096,4096,2048,OS2-fast-20,5.018611e+00,1.369293e-02,1.089561e-03,5.694576e-03,2.910784e-03,3.938097e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-9,9.326930e+00,7.367856e-03,1.427783e-03,2.482861e-03,1.235928e-03,2.040202e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-10,8.594335e+00,7.995904e-03,1.468660e-03,2.777585e-03,1.380870e-03,2.202697e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-11,8.007799e+00,8.581568e-03,1.498722e-03,3.064967e-03,1.524467e-03,2.388230e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-12,7.435061e+00,9.242624e-03,1.527604e-03,3.342045e-03,1.698457e-03,2.556031e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-13,6.953206e+00,9.883136e-03,1.563710e-03,3.649768e-03,1.841181e-03,2.725640e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-14,6.527842e+00,1.052714e-02,1.597118e-03,3.928561e-03,1.957475e-03,2.871848e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-15,6.159293e+00,1.115704e-02,1.632839e-03,4.221257e-03,2.072279e-03,3.091012e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-16,5.777154e+00,1.189504e-02,1.684283e-03,4.515877e-03,2.275759e-03,3.273592e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-17,5.507314e+00,1.247786e-02,1.709079e-03,4.830908e-03,2.422441e-03,3.413749e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-18,5.270422e+00,1.303870e-02,1.743643e-03,5.048280e-03,2.569270e-03,3.579440e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-19,4.957428e+00,1.386192e-02,1.765068e-03,5.408970e-03,2.778486e-03,3.770897e-03,
-1.000000e+00,4096,4096,2048,OS2-accu-20,4.744242e+00,1.448482e-02,1.826601e-03,5.743564e-03,2.967346e-03,3.895300e-03,
-1.000000e+00,4096,4096,2048,Oz1-6,8.257171e+00,8.322400e-03,,,,,
-1.000000e+00,4096,4096,2048,Oz1-7,6.501596e+00,1.056963e-02,,,,,
-1.000000e+00,4096,4096,2048,Oz1-8,5.176013e+00,1.327653e-02,,,,,
-1.000000e+00,4096,4096,2048,Oz1-9,4.280858e+00,1.605274e-02,,,,,
-1.000000e+00,4096,4096,4096,DGEMM,6.195256e-01,2.218455e-01,,,,,
-1.000000e+00,4096,4096,4096,OS2-fast-9,1.359511e+01,1.010944e-02,1.380276e-03,4.524718e-03,2.015956e-03,2.082637e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-10,1.273487e+01,1.079234e-02,1.445783e-03,5.085128e-03,1.828594e-03,2.290254e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-11,1.146083e+01,1.199206e-02,1.507279e-03,5.513687e-03,2.441257e-03,2.459812e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-12,1.115924e+01,1.231616e-02,1.570930e-03,5.993181e-03,1.942575e-03,2.718727e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-13,1.029241e+01,1.335342e-02,1.629631e-03,6.619395e-03,2.095164e-03,2.906570e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-14,9.645196e+00,1.424947e-02,1.692240e-03,7.078510e-03,2.261629e-03,3.127130e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-15,9.000718e+00,1.526978e-02,1.760715e-03,7.608946e-03,2.538856e-03,3.271690e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-16,8.446945e+00,1.627085e-02,1.893143e-03,8.171634e-03,2.640894e-03,3.473323e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-17,8.020937e+00,1.713502e-02,1.957266e-03,8.636152e-03,2.816466e-03,3.621437e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-18,7.588181e+00,1.811224e-02,2.022587e-03,9.048650e-03,3.097156e-03,3.831729e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-19,7.273626e+00,1.889552e-02,2.074949e-03,9.577380e-03,3.114474e-03,4.014356e-03,
-1.000000e+00,4096,4096,4096,OS2-fast-20,6.965655e+00,1.973094e-02,2.139931e-03,1.006465e-02,3.268561e-03,4.193103e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-9,1.269137e+01,1.082933e-02,2.649448e-03,4.476230e-03,1.469085e-03,2.170129e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-10,1.170674e+01,1.174016e-02,2.720033e-03,5.011283e-03,1.601936e-03,2.364352e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-11,1.090621e+01,1.260190e-02,2.773928e-03,5.463351e-03,1.780619e-03,2.542512e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-12,1.002966e+01,1.370325e-02,2.854687e-03,6.028858e-03,1.968214e-03,2.731382e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-13,9.446631e+00,1.454899e-02,2.912407e-03,6.539843e-03,2.057953e-03,2.918328e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-14,8.851752e+00,1.552675e-02,2.976514e-03,7.128651e-03,2.242856e-03,3.108150e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-15,8.347133e+00,1.646541e-02,3.049507e-03,7.588874e-03,2.465160e-03,3.273005e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-16,7.839355e+00,1.753192e-02,3.173384e-03,8.160686e-03,2.626833e-03,3.485666e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-17,7.469781e+00,1.839933e-02,3.231650e-03,8.605041e-03,2.840832e-03,3.638414e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-18,7.065015e+00,1.945346e-02,3.286739e-03,9.120733e-03,3.163951e-03,3.804015e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-19,6.781242e+00,2.026752e-02,3.332597e-03,9.513710e-03,3.272632e-03,3.959943e-03,
-1.000000e+00,4096,4096,4096,OS2-accu-20,6.500582e+00,2.114256e-02,3.464989e-03,1.012563e-02,3.302863e-03,4.179349e-03,
-1.000000e+00,4096,4096,4096,Oz1-6,8.576761e+00,1.602458e-02,,,,,
-1.000000e+00,4096,4096,4096,Oz1-7,6.691815e+00,2.053837e-02,,,,,
-1.000000e+00,4096,4096,4096,Oz1-8,5.369031e+00,2.559846e-02,,,,,
-1.000000e+00,4096,4096,4096,Oz1-9,4.350938e+00,3.158835e-02,,,,,
-1.000000e+00,4096,4096,8192,DGEMM,6.197429e-01,4.435354e-01,,,,,
