phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,2048,2048,2048,INT8-GEMM,,,7.232454e+02,2.375386e-05,,,,,
5.000000e-01,2048,2048,2048,SGEMM,8.161350e-01,6.655322e-07,5.427769e+01,3.165181e-04,,,,,
5.000000e-01,2048,2048,2048,SGEMM-TF32,3.118411e+03,2.930913e-04,4.325151e+02,3.972085e-05,,,,,
5.000000e-01,2048,2048,2048,OS2-fast-2,1.282529e+06,7.110514e-01,9.140530e+01,1.879527e-04,6.322959e-05,4.878233e-05,2.343933e-05,2.855958e-05,
5.000000e-01,2048,2048,2048,OS2-fast-3,5.859536e+04,6.089539e-02,7.366720e+01,2.332092e-04,6.556395e-05,7.338912e-05,3.551331e-05,3.132319e-05,
5.000000e-01,2048,2048,2048,OS2-fast-4,1.647488e+04,3.880921e-03,6.256168e+01,2.746069e-04,6.746509e-05,9.808593e-05,4.751525e-05,3.094154e-05,
5.000000e-01,2048,2048,2048,OS2-fast-5,3.062739e+02,2.427261e-04,5.353813e+01,3.208904e-04,6.917420e-05,1.234656e-04,5.958392e-05,3.473903e-05,
5.000000e-01,2048,2048,2048,OS2-fast-6,1.910805e+02,1.510437e-05,4.635040e+01,3.706520e-04,7.792300e-05,1.481321e-04,7.155890e-05,3.601817e-05,
5.000000e-01,2048,2048,2048,OS2-fast-7,3.206442e+00,8.849519e-07,4.112975e+01,4.176993e-04,8.180712e-05,1.721917e-04,8.332829e-05,4.000593e-05,
5.000000e-01,2048,2048,2048,OS2-fast-8,3.662115e-01,3.598402e-08,3.766138e+01,4.561668e-04,8.452006e-05,1.981469e-04,9.572519e-05,3.385309e-05,
5.000000e-01,2048,2048,2048,OS2-fast-9,4.193987e-03,2.084660e-08,3.406334e+01,5.043507e-04,8.919695e-05,2.228567e-04,1.075841e-04,3.782198e-05,
5.000000e-01,2048,2048,2048,OS2-fast-10,3.241446e-03,2.079385e-08,3.129684e+01,5.489330e-04,9.387040e-05,2.463644e-04,1.192728e-04,3.942404e-05,
5.000000e-01,2048,2048,2048,OS2-fast-11,6.003605e-03,2.085884e-08,2.862934e+01,6.000790e-04,9.899092e-05,2.714046e-04,1.305500e-04,4.351154e-05,
5.000000e-01,2048,2048,2048,OS2-fast-12,1.673734e-03,2.076244e-08,2.588700e+01,6.636485e-04,1.257141e-04,2.958840e-04,1.434753e-04,4.213692e-05,
5.000000e-01,2048,2048,2048,OS2-fast-13,1.905158e-03,2.084063e-08,2.403257e+01,7.148578e-04,1.334946e-04,3.197952e-04,1.552988e-04,4.633782e-05,
5.000000e-01,2048,2048,2048,OS2-fast-14,8.814287e-03,2.079466e-08,2.250362e+01,7.634268e-04,1.415313e-04,3.437179e-04,1.668355e-04,4.851399e-05,
5.000000e-01,2048,2048,2048,OS2-fast-15,1.159345e-03,2.074491e-08,2.102324e+01,8.171847e-04,1.490660e-04,3.691603e-04,1.790809e-04,5.358922e-05,
5.000000e-01,2048,2048,2048,OS2-accu-2,2.244424e+06,4.034022e-01,6.442045e+01,2.666835e-04,1.415007e-04,4.857543e-05,2.362096e-05,2.865683e-05,
5.000000e-01,2048,2048,2048,OS2-accu-3,3.807604e+04,3.025326e-02,5.514057e+01,3.115650e-04,1.441211e-04,7.299495e-05,3.536583e-05,3.154255e-05,
5.000000e-01,2048,2048,2048,OS2-accu-4,1.571197e+03,1.933184e-03,4.864482e+01,3.531695e-04,1.459239e-04,9.785988e-05,4.746371e-05,3.131311e-05,
