phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,7.964498e+00,5.392640e-04,5.242080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,7.968754e+00,5.389760e-04,5.238720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,7.973015e+00,5.386880e-04,5.240320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,7.971357e+00,5.388000e-04,5.240320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,7.966153e+00,5.391520e-04,5.244320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,7.973015e+00,5.386880e-04,5.239360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,7.973015e+00,5.386880e-04,5.240960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,7.968754e+00,5.389760e-04,5.242400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,7.969464e+00,5.389280e-04,5.241600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,7.972541e+00,5.387200e-04,5.240000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,7.971357e+00,5.388000e-04,5.240960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,7.971594e+00,5.387840e-04,5.241920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,7.976094e+00,5.384800e-04,5.240160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,7.971121e+00,5.388160e-04,5.241760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,7.969701e+00,5.389120e-04,5.239680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,7.973015e+00,5.386880e-04,5.240160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,7.968754e+00,5.389760e-04,5.240480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,7.967808e+00,5.390400e-04,5.242560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,7.970884e+00,5.388320e-04,5.240640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,7.969464e+00,5.389280e-04,5.241280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,7.971121e+00,5.388160e-04,5.240960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,7.970174e+00,5.388800e-04,5.241440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,7.970647e+00,5.388480e-04,5.241920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,7.969937e+00,5.388960e-04,5.242560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.628916e+00,9.278560e-04,5.268960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.624291e+00,9.287840e-04,5.272800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.633390e+00,9.269600e-04,5.268960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.636351e+00,9.263680e-04,5.267360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-13,4.632271e+00,9.271840e-04,5.268800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-14,4.634350e+00,9.267680e-04,5.271360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-15,4.640198e+00,9.256000e-04,5.270880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-16,4.642044e+00,9.252320e-04,5.269600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-17,4.639717e+00,9.256960e-04,5.268000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-18,4.636591e+00,9.263200e-04,5.270400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-19,4.639316e+00,9.257760e-04,5.272320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-20,4.641883e+00,9.252640e-04,5.272000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,4.627639e+00,9.281120e-04,5.270240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,4.636031e+00,9.264320e-04,5.270240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,4.642525e+00,9.251360e-04,5.268480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,4.645578e+00,9.245280e-04,5.268160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-13,4.627001e+00,9.282400e-04,5.270080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-14,4.640840e+00,9.254720e-04,5.270080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-15,4.635471e+00,9.265440e-04,5.270240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-16,4.638194e+00,9.260000e-04,5.270560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-17,4.626602e+00,9.283200e-04,5.270400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-18,4.637152e+00,9.262080e-04,5.271200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-19,4.635791e+00,9.264800e-04,5.269600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-20,4.641562e+00,9.253280e-04,5.269760e-04,0.000000e+00,
-1.000000,1024,1024,OS1-6,2.338044e+00,1.836992e-03,,,
-1.000000,1024,1024,OS1-7,2.156420e+00,1.991712e-03,,,
-1.000000,1024,1024,OS1-8,1.998150e+00,2.149472e-03,,,
-1.000000,1024,1024,OS1-9,1.845666e+00,2.327056e-03,,,
-1.000000,1024,1024,ZTRSM,8.191500e+00,5.243200e-04,,,
-1.000000,2048,2048,OS2-i8-fast-9,1.851423e+01,1.855856e-03,1.840912e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-10,1.851167e+01,1.856112e-03,1.841280e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-11,1.851407e+01,1.855872e-03,1.841216e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-12,1.851359e+01,1.855920e-03,1.841152e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-13,1.851662e+01,1.855616e-03,1.840720e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-14,1.851375e+01,1.855904e-03,1.841312e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-15,1.851199e+01,1.856080e-03,1.841360e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-16,1.851359e+01,1.855920e-03,1.841120e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-17,1.851502e+01,1.855776e-03,1.841216e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-18,1.851119e+01,1.856160e-03,1.841200e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-19,1.851024e+01,1.856256e-03,1.841312e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-20,1.851072e+01,1.856208e-03,1.841328e-03,0.000000e+00,
