phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-3,8.805204e+00,4.877760e-04,4.728800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-4,8.805782e+00,4.877440e-04,4.728320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-5,8.807226e+00,4.876640e-04,4.728160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-6,8.806360e+00,4.877120e-04,4.728480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-7,8.804049e+00,4.878400e-04,4.730720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-8,8.804338e+00,4.878240e-04,4.731680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-9,8.804338e+00,4.878240e-04,4.730080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,8.811852e+00,4.874080e-04,4.727360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,8.802606e+00,4.879200e-04,4.730080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,8.801451e+00,4.879840e-04,4.733280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-3,8.803472e+00,4.878720e-04,4.730400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-4,8.805493e+00,4.877600e-04,4.730400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-5,8.804915e+00,4.877920e-04,4.730880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-6,8.804915e+00,4.877920e-04,4.727200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-7,8.801740e+00,4.879680e-04,4.730400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-8,8.807804e+00,4.876320e-04,4.729120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,8.806937e+00,4.876800e-04,4.729920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,8.804627e+00,4.878080e-04,4.730080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,8.808960e+00,4.875680e-04,4.729120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,8.803183e+00,4.878880e-04,4.730080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-3,4.951039e+00,8.674880e-04,4.764160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-4,4.945384e+00,8.684800e-04,4.764000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-5,4.945111e+00,8.685280e-04,4.765920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-6,4.951405e+00,8.674240e-04,4.765120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-7,4.963765e+00,8.652640e-04,4.764000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-8,4.957257e+00,8.664000e-04,4.764800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.952867e+00,8.671680e-04,4.766400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.967715e+00,8.645760e-04,4.766080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.973053e+00,8.636480e-04,4.764640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.961472e+00,8.656640e-04,4.765600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-3,4.954695e+00,8.668480e-04,4.767680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-4,4.966612e+00,8.647680e-04,4.766880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-5,4.956616e+00,8.665120e-04,4.766880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-6,4.965326e+00,8.649920e-04,4.763520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-7,4.952410e+00,8.672480e-04,4.767840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-8,4.958356e+00,8.662080e-04,4.766400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,4.963490e+00,8.653120e-04,4.766400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,4.970659e+00,8.640640e-04,4.764480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,4.969738e+00,8.642240e-04,4.768480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,4.967164e+00,8.646720e-04,4.766080e-04,0.000000e+00,
-1.000000,1024,1024,BF16x9,9.062948e+00,4.739040e-04,,,
-1.000000,1024,1024,CTRSM,9.069378e+00,4.735680e-04,,,
-1.000000,2048,2048,OS2-i8-fast-3,2.309495e+01,1.487760e-03,1.472720e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-4,2.308799e+01,1.488208e-03,1.472704e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-5,2.309321e+01,1.487872e-03,1.472944e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-6,2.309271e+01,1.487904e-03,1.472512e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-7,2.309122e+01,1.488000e-03,1.472720e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-8,2.309843e+01,1.487536e-03,1.472560e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-9,2.308452e+01,1.488432e-03,1.473264e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-10,2.309147e+01,1.487984e-03,1.472816e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-11,2.309072e+01,1.488032e-03,1.472880e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-12,2.309097e+01,1.488016e-03,1.472928e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-3,2.309048e+01,1.488048e-03,1.473040e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-4,2.309346e+01,1.487856e-03,1.472672e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-5,2.309097e+01,1.488016e-03,1.472992e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-6,2.309097e+01,1.488016e-03,1.472960e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-7,2.308750e+01,1.488240e-03,1.472992e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-8,2.309917e+01,1.487488e-03,1.472592e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-9,2.309520e+01,1.487744e-03,1.472560e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-10,2.309693e+01,1.487632e-03,1.472768e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-11,2.308551e+01,1.488368e-03,1.473152e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-12,2.309445e+01,1.487792e-03,1.472784e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-3,1.835111e+01,1.872352e-03,1.476304e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-4,1.833826e+01,1.873664e-03,1.477120e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-5,1.837482e+01,1.869936e-03,1.476816e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-6,1.837985e+01,1.869424e-03,1.477152e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-7,1.838520e+01,1.868880e-03,1.476400e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-8,1.838284e+01,1.869120e-03,1.476400e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-9,1.835299e+01,1.872160e-03,1.477136e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-10,1.835943e+01,1.871504e-03,1.476800e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-11,1.836241e+01,1.871200e-03,1.476800e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-12,1.836759e+01,1.870672e-03,1.476384e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-3,1.836366e+01,1.871072e-03,1.476736e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-4,1.833983e+01,1.873504e-03,1.476592e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-5,1.836005e+01,1.871440e-03,1.477088e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-6,1.835064e+01,1.872400e-03,1.476176e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-7,1.837073e+01,1.870352e-03,1.476592e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-8,1.837576e+01,1.869840e-03,1.477168e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-9,1.838646e+01,1.868752e-03,1.476560e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-10,1.838410e+01,1.868992e-03,1.477056e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-11,1.837875e+01,1.869536e-03,1.476544e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-12,1.837419e+01,1.870000e-03,1.476448e-03,0.000000e+00,
-1.000000,2048,2048,BF16x9,2.303030e+01,1.491936e-03,,,
-1.000000,2048,2048,CTRSM,2.332219e+01,1.473264e-03,,,
-1.000000,4096,4096,OS2-i8-fast-3,6.027347e+01,4.560512e-03,4.151264e-03,3.906240e-04,
-1.000000,4096,4096,OS2-i8-fast-4,5.915342e+01,4.646864e-03,4.149728e-03,4.791840e-04,
-1.000000,4096,4096,OS2-i8-fast-5,5.812198e+01,4.729328e-03,4.152336e-03,5.592320e-04,
-1.000000,4096,4096,OS2-i8-fast-6,5.703543e+01,4.819424e-03,4.152640e-03,6.486720e-04,
-1.000000,4096,4096,OS2-i8-fast-7,5.616080e+01,4.894480e-03,4.152688e-03,7.247360e-04,
-1.000000,4096,4096,OS2-i8-fast-8,5.483503e+01,5.012816e-03,4.153200e-03,8.409440e-04,
-1.000000,4096,4096,OS2-i8-fast-9,5.404446e+01,5.086144e-03,4.152576e-03,9.156480e-04,
-1.000000,4096,4096,OS2-i8-fast-10,5.303869e+01,5.182592e-03,4.154128e-03,1.010160e-03,
-1.000000,4096,4096,OS2-i8-fast-11,5.229761e+01,5.256032e-03,4.152688e-03,1.084480e-03,
-1.000000,4096,4096,OS2-i8-fast-12,5.083177e+01,5.407600e-03,4.152944e-03,1.236560e-03,
-1.000000,4096,4096,OS2-i8-accu-3,5.886642e+01,4.669520e-03,4.150848e-03,5.005120e-04,
-1.000000,4096,4096,OS2-i8-accu-4,5.772786e+01,4.761616e-03,4.150896e-03,5.933920e-04,
-1.000000,4096,4096,OS2-i8-accu-5,5.662374e+01,4.854464e-03,4.151392e-03,6.851360e-04,
-1.000000,4096,4096,OS2-i8-accu-6,5.552748e+01,4.950304e-03,4.152752e-03,7.796480e-04,
-1.000000,4096,4096,OS2-i8-accu-7,5.470948e+01,5.024320e-03,4.151952e-03,8.547520e-04,
-1.000000,4096,4096,OS2-i8-accu-8,5.345007e+01,5.142704e-03,4.152784e-03,9.716160e-04,
-1.000000,4096,4096,OS2-i8-accu-9,5.268412e+01,5.217472e-03,4.153488e-03,1.045424e-03,
-1.000000,4096,4096,OS2-i8-accu-10,5.175205e+01,5.311440e-03,4.152848e-03,1.139312e-03,
-1.000000,4096,4096,OS2-i8-accu-11,5.098308e+01,5.391552e-03,4.152352e-03,1.219392e-03,
-1.000000,4096,4096,OS2-i8-accu-12,5.006285e+01,5.490656e-03,4.153376e-03,1.318352e-03,
-1.000000,4096,4096,OS2-f8-fast-3,4.068167e+01,6.756800e-03,6.360432e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-4,4.068697e+01,6.755920e-03,6.360368e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-5,4.069940e+01,6.753856e-03,6.360208e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-6,4.068205e+01,6.756736e-03,6.360880e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-7,4.068784e+01,6.755776e-03,6.359632e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-8,4.068475e+01,6.756288e-03,6.360672e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-9,4.067955e+01,6.757152e-03,6.360144e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-10,4.069979e+01,6.753792e-03,6.359424e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-11,4.067705e+01,6.757568e-03,6.359680e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-12,4.069506e+01,6.754576e-03,6.358768e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-3,4.068186e+01,6.756768e-03,6.359744e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-4,4.069468e+01,6.754640e-03,6.360048e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-5,4.069073e+01,6.755296e-03,6.360656e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-6,4.068658e+01,6.755984e-03,6.359792e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-7,4.068726e+01,6.755872e-03,6.360624e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-8,4.068042e+01,6.757008e-03,6.360512e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-9,4.069333e+01,6.754864e-03,6.360480e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-10,4.069333e+01,6.754864e-03,6.359776e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-11,4.069844e+01,6.754016e-03,6.359584e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-12,4.069439e+01,6.754688e-03,6.360112e-03,0.000000e+00,
-1.000000,4096,4096,BF16x9,5.055594e+01,5.437104e-03,,,
-1.000000,4096,4096,CTRSM,4.325102e+01,6.355408e-03,,,
-1.000000,8192,8192,OS2-i8-fast-3,1.184539e+02,1.856438e-02,1.626298e-02,2.281648e-03,
-1.000000,8192,8192,OS2-i8-fast-4,1.148957e+02,1.913930e-02,1.626357e-02,2.854720e-03,
-1.000000,8192,8192,OS2-i8-fast-5,1.119646e+02,1.964034e-02,1.626352e-02,3.357760e-03,
-1.000000,8192,8192,OS2-i8-fast-6,1.087626e+02,2.021856e-02,1.626466e-02,3.932976e-03,
-1.000000,8192,8192,OS2-i8-fast-7,1.057514e+02,2.079427e-02,1.626456e-02,4.510208e-03,
-1.000000,8192,8192,OS2-i8-fast-8,1.027014e+02,2.141181e-02,1.626502e-02,5.127824e-03,
-1.000000,8192,8192,OS2-i8-fast-9,9.999837e+01,2.199059e-02,1.626397e-02,5.705104e-03,
-1.000000,8192,8192,OS2-i8-fast-10,9.780475e+01,2.248381e-02,1.626368e-02,6.199360e-03,
-1.000000,8192,8192,OS2-i8-fast-11,9.530454e+01,2.307365e-02,1.626464e-02,6.788336e-03,
-1.000000,8192,8192,OS2-i8-fast-12,9.210522e+01,2.387512e-02,1.626389e-02,7.592512e-03,
-1.000000,8192,8192,OS2-i8-accu-3,1.144651e+02,1.921130e-02,1.626443e-02,2.926768e-03,
-1.000000,8192,8192,OS2-i8-accu-4,1.110506e+02,1.980198e-02,1.626550e-02,3.516080e-03,
-1.000000,8192,8192,OS2-i8-accu-5,1.078760e+02,2.038474e-02,1.626464e-02,4.099936e-03,
-1.000000,8192,8192,OS2-i8-accu-6,1.048199e+02,2.097907e-02,1.626256e-02,4.694224e-03,
-1.000000,8192,8192,OS2-i8-accu-7,1.019945e+02,2.156022e-02,1.626406e-02,5.275440e-03,
-1.000000,8192,8192,OS2-i8-accu-8,9.915658e+01,2.217728e-02,1.626349e-02,5.892928e-03,
-1.000000,8192,8192,OS2-i8-accu-9,9.662611e+01,2.275806e-02,1.626560e-02,6.472016e-03,
-1.000000,8192,8192,OS2-i8-accu-10,9.453188e+01,2.326224e-02,1.626558e-02,6.976288e-03,
-1.000000,8192,8192,OS2-i8-accu-11,9.212189e+01,2.387080e-02,1.626418e-02,7.586832e-03,
-1.000000,8192,8192,OS2-i8-accu-12,9.016949e+01,2.438766e-02,1.626531e-02,8.100592e-03,
-1.000000,8192,8192,OS2-f8-fast-3,8.909496e+01,2.468179e-02,2.107850e-02,3.200576e-03,
-1.000000,8192,8192,OS2-f8-fast-4,8.558477e+01,2.569410e-02,2.107808e-02,4.213680e-03,
-1.000000,8192,8192,OS2-f8-fast-5,8.256476e+01,2.663392e-02,2.107979e-02,5.154112e-03,
-1.000000,8192,8192,OS2-f8-fast-6,7.928939e+01,2.773414e-02,2.107912e-02,6.250032e-03,
-1.000000,8192,8192,OS2-f8-fast-7,7.617959e+01,2.886630e-02,2.107754e-02,7.388496e-03,
-1.000000,8192,8192,OS2-f8-fast-8,7.368859e+01,2.984211e-02,2.107917e-02,8.361712e-03,
-1.000000,8192,8192,OS2-f8-fast-9,7.109751e+01,3.092968e-02,2.107654e-02,9.447056e-03,
-1.000000,8192,8192,OS2-f8-fast-10,6.853543e+01,3.208594e-02,2.107686e-02,1.060986e-02,
-1.000000,8192,8192,OS2-f8-fast-11,6.457496e+01,3.405381e-02,2.107837e-02,1.257202e-02,
-1.000000,8192,8192,OS2-f8-fast-12,6.241341e+01,3.523318e-02,2.107870e-02,1.375048e-02,
-1.000000,8192,8192,OS2-f8-accu-3,8.721980e+01,2.521243e-02,2.108218e-02,3.720960e-03,
-1.000000,8192,8192,OS2-f8-accu-4,8.394695e+01,2.619539e-02,2.108054e-02,4.713888e-03,
-1.000000,8192,8192,OS2-f8-accu-5,8.094238e+01,2.716776e-02,2.107941e-02,5.686624e-03,
-1.000000,8192,8192,OS2-f8-accu-6,7.786512e+01,2.824144e-02,2.107851e-02,6.761520e-03,
-1.000000,8192,8192,OS2-f8-accu-7,7.506371e+01,2.929542e-02,2.107917e-02,7.814944e-03,
-1.000000,8192,8192,OS2-f8-accu-8,7.251242e+01,3.032616e-02,2.107877e-02,8.845696e-03,
-1.000000,8192,8192,OS2-f8-accu-9,7.004173e+01,3.139590e-02,2.107973e-02,9.914064e-03,
-1.000000,8192,8192,OS2-f8-accu-10,6.766428e+01,3.249903e-02,2.107915e-02,1.100984e-02,
-1.000000,8192,8192,OS2-f8-accu-11,6.552463e+01,3.356026e-02,2.107938e-02,1.207514e-02,
-1.000000,8192,8192,OS2-f8-accu-12,6.342896e+01,3.466907e-02,2.108578e-02,1.317974e-02,
-1.000000,8192,8192,BF16x9,9.162579e+01,2.400005e-02,,,
-1.000000,8192,8192,CTRSM,6.118792e+01,3.593885e-02,,,
-1.000000,16384,16384,OS2-i8-fast-3,2.212535e+02,7.951146e-02,6.177101e-02,1.771533e-02,
-1.000000,16384,16384,OS2-i8-fast-4,2.085849e+02,8.434064e-02,6.177184e-02,2.254590e-02,
-1.000000,16384,16384,OS2-i8-fast-5,1.982995e+02,8.871523e-02,6.176720e-02,2.692411e-02,
