phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,8.211295e+00,5.230560e-04,5.083040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,8.207780e+00,5.232800e-04,5.084800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,8.207278e+00,5.233120e-04,5.085120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,8.208785e+00,5.232160e-04,5.084960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,8.210290e+00,5.231200e-04,5.086400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,8.209537e+00,5.231680e-04,5.085760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,8.204519e+00,5.234880e-04,5.087040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,8.210793e+00,5.230880e-04,5.082560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,8.210039e+00,5.231360e-04,5.085920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,8.208534e+00,5.232320e-04,5.084800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,8.209538e+00,5.231680e-04,5.083360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,8.213054e+00,5.229440e-04,5.084800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,8.204770e+00,5.234720e-04,5.086720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,8.210793e+00,5.230880e-04,5.084960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,8.208283e+00,5.232480e-04,5.085440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,8.209036e+00,5.232000e-04,5.083680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,8.210290e+00,5.231200e-04,5.083200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,8.210039e+00,5.231360e-04,5.083200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,8.204770e+00,5.234720e-04,5.087200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,8.210793e+00,5.230880e-04,5.085280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,8.212300e+00,5.229920e-04,5.085120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,8.207529e+00,5.232960e-04,5.085920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,8.207529e+00,5.232960e-04,5.085920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,8.209035e+00,5.232000e-04,5.082880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.719329e+00,9.100800e-04,5.125440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.722318e+00,9.095040e-04,5.125120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.724895e+00,9.090080e-04,5.124480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.728307e+00,9.083520e-04,5.124480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-13,4.729723e+00,9.080800e-04,5.125120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-14,4.727974e+00,9.084160e-04,5.124640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-15,4.726060e+00,9.087840e-04,5.124960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-16,4.733393e+00,9.073760e-04,5.125120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-17,4.739494e+00,9.062080e-04,5.124160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-18,4.738323e+00,9.064320e-04,5.123200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-19,4.731641e+00,9.077120e-04,5.124960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-20,4.722401e+00,9.094880e-04,5.124800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,4.732142e+00,9.076160e-04,5.122240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,4.726309e+00,9.087360e-04,5.123840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,4.734395e+00,9.071840e-04,5.123520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,4.735397e+00,9.069920e-04,5.123360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-13,4.727308e+00,9.085440e-04,5.125120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-14,4.731307e+00,9.077760e-04,5.126080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-15,4.738657e+00,9.063680e-04,5.124160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-16,4.739829e+00,9.061440e-04,5.122240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-17,4.740080e+00,9.060960e-04,5.124160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-18,4.733393e+00,9.073760e-04,5.122400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-19,4.733059e+00,9.074400e-04,5.122720e-04,0.000000e+00,
