phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,7.638593e+00,5.622720e-04,5.474880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,7.630993e+00,5.628320e-04,5.481440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,7.636421e+00,5.624320e-04,5.476000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,7.637941e+00,5.623200e-04,5.477280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,7.640116e+00,5.621600e-04,5.473600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,7.637073e+00,5.623840e-04,5.476480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,7.638811e+00,5.622560e-04,5.476640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,7.634900e+00,5.625440e-04,5.475840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,7.634683e+00,5.625600e-04,5.475200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,7.634900e+00,5.625440e-04,5.477120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,7.640333e+00,5.621440e-04,5.473760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,7.635769e+00,5.624800e-04,5.477760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,7.636638e+00,5.624160e-04,5.476320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,7.632078e+00,5.627520e-04,5.481120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,7.638159e+00,5.623040e-04,5.475040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,7.636855e+00,5.624000e-04,5.477280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,7.636855e+00,5.624000e-04,5.477280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,7.638376e+00,5.622880e-04,5.477440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,7.635334e+00,5.625120e-04,5.477440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,7.634032e+00,5.626080e-04,5.476640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,7.638811e+00,5.622560e-04,5.474560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,7.635986e+00,5.624640e-04,5.477920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,7.635986e+00,5.624640e-04,5.476640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,7.639463e+00,5.622080e-04,5.476160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.522161e+00,9.497600e-04,5.500800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.514403e+00,9.513920e-04,5.499360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.517670e+00,9.507040e-04,5.498240e-04,0.000000e+00,
