phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,7.715215e+00,5.566880e-04,5.417120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,7.719652e+00,5.563680e-04,5.417600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,7.720984e+00,5.562720e-04,5.415520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,7.718542e+00,5.564480e-04,5.416000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,7.721428e+00,5.562400e-04,5.415040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,7.722317e+00,5.561760e-04,5.414720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,7.720540e+00,5.563040e-04,5.414720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,7.720984e+00,5.562720e-04,5.415040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,7.724761e+00,5.560000e-04,5.414240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,7.719652e+00,5.563680e-04,5.413280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,7.723872e+00,5.560640e-04,5.412960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,7.724761e+00,5.560000e-04,5.412160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,7.717654e+00,5.565120e-04,5.415040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,7.726318e+00,5.558880e-04,5.413440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,7.720984e+00,5.562720e-04,5.416320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,7.718542e+00,5.564480e-04,5.417440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,7.723872e+00,5.560640e-04,5.413920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,7.721428e+00,5.562400e-04,5.414720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,7.725206e+00,5.559680e-04,5.410880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,7.721428e+00,5.562400e-04,5.413600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,7.722317e+00,5.561760e-04,5.416000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,7.724094e+00,5.560480e-04,5.415680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,7.718098e+00,5.564800e-04,5.416480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,7.722539e+00,5.561600e-04,5.414240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.557246e+00,9.424480e-04,5.449600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.582530e+00,9.372480e-04,5.447200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.586053e+00,9.365280e-04,5.447040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.589739e+00,9.357760e-04,5.448000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-13,4.584565e+00,9.368320e-04,5.445280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-14,4.577919e+00,9.381920e-04,5.447680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-15,4.575890e+00,9.386080e-04,5.447200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-16,4.572772e+00,9.392480e-04,5.447520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-17,4.583078e+00,9.371360e-04,5.448320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-18,4.566704e+00,9.404960e-04,5.447840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-19,4.568492e+00,9.401280e-04,5.445760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-20,4.562668e+00,9.413280e-04,5.446080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,4.571994e+00,9.394080e-04,5.446080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,4.578466e+00,9.380800e-04,5.446880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,4.571293e+00,9.395520e-04,5.448800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,4.562746e+00,9.413120e-04,5.444800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-13,4.567793e+00,9.402720e-04,5.447200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-14,4.558097e+00,9.422720e-04,5.448640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-15,4.563754e+00,9.411040e-04,5.448160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-16,4.575266e+00,9.387360e-04,5.448320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-17,4.563599e+00,9.411360e-04,5.446240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-18,4.579403e+00,9.378880e-04,5.447840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-19,4.589111e+00,9.359040e-04,5.448160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-20,4.578310e+00,9.381120e-04,5.449280e-04,0.000000e+00,
-1.000000,1024,1024,OS1-6,2.331525e+00,1.842128e-03,,,
-1.000000,1024,1024,OS1-7,2.142034e+00,2.005088e-03,,,
-1.000000,1024,1024,OS1-8,1.982756e+00,2.166160e-03,,,
-1.000000,1024,1024,OS1-9,1.842132e+00,2.331520e-03,,,
-1.000000,1024,1024,ZTRSM,7.931552e+00,5.415040e-04,,,
-1.000000,2048,2048,OS2-i8-fast-9,1.822202e+01,1.885616e-03,1.870544e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-10,1.823394e+01,1.884384e-03,1.869552e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-11,1.822666e+01,1.885136e-03,1.870144e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-12,1.822744e+01,1.885056e-03,1.869792e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-13,1.822233e+01,1.885584e-03,1.870272e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-14,1.822419e+01,1.885392e-03,1.870000e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-15,1.822806e+01,1.884992e-03,1.870224e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-16,1.822806e+01,1.884992e-03,1.869824e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-17,1.822806e+01,1.884992e-03,1.870000e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-18,1.822867e+01,1.884928e-03,1.869872e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-19,1.822852e+01,1.884944e-03,1.869952e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-20,1.822697e+01,1.885104e-03,1.870112e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-9,1.822929e+01,1.884864e-03,1.869888e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-10,1.822635e+01,1.885168e-03,1.870160e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-11,1.822558e+01,1.885248e-03,1.870352e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-12,1.822790e+01,1.885008e-03,1.869616e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-13,1.822821e+01,1.884976e-03,1.869936e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-14,1.822821e+01,1.884976e-03,1.870048e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-15,1.822775e+01,1.885024e-03,1.870016e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-16,1.822898e+01,1.884896e-03,1.869824e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-17,1.822403e+01,1.885408e-03,1.870320e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-18,1.823440e+01,1.884336e-03,1.869360e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-19,1.822311e+01,1.885504e-03,1.870288e-03,0.000000e+00,
