phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-3,8.967877e+00,4.789280e-04,4.640000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-4,8.888297e+00,4.832160e-04,4.684160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-5,8.893008e+00,4.829600e-04,4.682080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-6,8.889769e+00,4.831360e-04,4.680960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-7,8.890357e+00,4.831040e-04,4.680480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-8,8.891241e+00,4.830560e-04,4.683040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-9,8.904513e+00,4.823360e-04,4.678560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,8.893892e+00,4.829120e-04,4.684160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,8.891241e+00,4.830560e-04,4.680800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,8.895955e+00,4.828000e-04,4.679520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-3,8.901265e+00,4.825120e-04,4.680000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-4,8.894776e+00,4.828640e-04,4.681440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-5,8.894482e+00,4.828800e-04,4.681120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-6,8.893597e+00,4.829280e-04,4.682240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-7,8.899200e+00,4.826240e-04,4.681120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-8,8.893303e+00,4.829440e-04,4.680960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,8.895366e+00,4.828320e-04,4.682880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,8.892125e+00,4.830080e-04,4.682400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,8.891535e+00,4.830400e-04,4.682240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,8.892125e+00,4.830080e-04,4.680640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-3,4.898010e+00,8.768800e-04,4.725760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-4,4.905798e+00,8.754880e-04,4.724800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-5,4.894081e+00,8.775840e-04,4.722240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-6,4.892297e+00,8.779040e-04,4.726080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-7,4.898994e+00,8.767040e-04,4.728160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-8,4.908130e+00,8.750720e-04,4.722560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.906426e+00,8.753760e-04,4.726240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.899530e+00,8.766080e-04,4.728160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.901767e+00,8.762080e-04,4.726720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.899262e+00,8.766560e-04,4.727520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-3,4.914150e+00,8.740000e-04,4.724160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-4,4.905798e+00,8.754880e-04,4.723840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-5,4.882687e+00,8.796320e-04,4.728000e-04,0.000000e+00,
