phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,3.044867e+00,3.526400e-04,3.374880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,3.041693e+00,3.530080e-04,3.383200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,3.026603e+00,3.547680e-04,3.402560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,3.025102e+00,3.549440e-04,3.400800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,3.025511e+00,3.548960e-04,3.400000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,3.027832e+00,3.546240e-04,3.399520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,3.026193e+00,3.548160e-04,3.398560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,3.025102e+00,3.549440e-04,3.402880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,3.026193e+00,3.548160e-04,3.399680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,3.026739e+00,3.547520e-04,3.399360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,3.025784e+00,3.548640e-04,3.400320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,3.026330e+00,3.548000e-04,3.400000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,3.026466e+00,3.547840e-04,3.399040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,3.023058e+00,3.551840e-04,3.400160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,3.025920e+00,3.548480e-04,3.400320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,3.025102e+00,3.549440e-04,3.400000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,3.025784e+00,3.548640e-04,3.401120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,3.027422e+00,3.546720e-04,3.400480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,3.026193e+00,3.548160e-04,3.399680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,3.026739e+00,3.547520e-04,3.400320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,3.027559e+00,3.546560e-04,3.398720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,3.027149e+00,3.547040e-04,3.400000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,3.025648e+00,3.548800e-04,3.400800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,3.027286e+00,3.546880e-04,3.400000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,1.450657e+00,7.401760e-04,3.435040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,1.446343e+00,7.423840e-04,3.432640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,1.451034e+00,7.399840e-04,3.435200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,1.456450e+00,7.372320e-04,3.435200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-13,1.457494e+00,7.367040e-04,3.434080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-14,1.456735e+00,7.370880e-04,3.433920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-15,1.451630e+00,7.396800e-04,3.433920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-16,1.452541e+00,7.392160e-04,3.435200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-17,1.455503e+00,7.377120e-04,3.435200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-18,1.462545e+00,7.341600e-04,3.435200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-19,1.456925e+00,7.369920e-04,3.435040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-20,1.453076e+00,7.389440e-04,3.435840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,1.448497e+00,7.412800e-04,3.435200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,1.457304e+00,7.368000e-04,3.433280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,1.459047e+00,7.359200e-04,3.436000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,1.458540e+00,7.361760e-04,3.434240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-13,1.459269e+00,7.358080e-04,3.436000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-14,1.459967e+00,7.354560e-04,3.435360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-15,1.455755e+00,7.375840e-04,3.436160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-16,1.453863e+00,7.385440e-04,3.436480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-17,1.460508e+00,7.351840e-04,3.434080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-18,1.455219e+00,7.378560e-04,3.433920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-19,1.457146e+00,7.368800e-04,3.434400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-20,1.452541e+00,7.392160e-04,3.434880e-04,0.000000e+00,
-1.000000,1024,1024,OS1-6,5.126727e-01,2.094400e-03,,,
-1.000000,1024,1024,OS1-7,4.874299e-01,2.202864e-03,,,
-1.000000,1024,1024,OS1-8,4.627623e-01,2.320288e-03,,,
-1.000000,1024,1024,OS1-9,4.394041e-01,2.443632e-03,,,
-1.000000,1024,1024,DTRSM,3.154946e+00,3.403360e-04,,,
-1.000000,2048,2048,OS2-i8-fast-9,8.901708e+00,9.649760e-04,9.502400e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-10,8.898020e+00,9.653760e-04,9.505600e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-11,8.903775e+00,9.647520e-04,9.497760e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-12,8.900675e+00,9.650880e-04,9.503680e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-13,8.899790e+00,9.651840e-04,9.502080e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-14,8.899200e+00,9.652480e-04,9.502880e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-15,8.902003e+00,9.649440e-04,9.501920e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-16,8.902741e+00,9.648640e-04,9.503040e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-17,8.905843e+00,9.645280e-04,9.496480e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-18,8.905843e+00,9.645280e-04,9.497760e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-19,8.905695e+00,9.645440e-04,9.497920e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-20,8.897430e+00,9.654400e-04,9.506080e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-9,8.902594e+00,9.648800e-04,9.501280e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-10,8.901561e+00,9.649920e-04,9.502400e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-11,8.901856e+00,9.649600e-04,9.503040e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-12,8.902741e+00,9.648640e-04,9.499360e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-13,8.901856e+00,9.649600e-04,9.504000e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-14,8.898314e+00,9.653440e-04,9.508000e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-15,8.900675e+00,9.650880e-04,9.503200e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-16,8.900970e+00,9.650560e-04,9.500000e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-17,8.902003e+00,9.649440e-04,9.501600e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-18,8.903775e+00,9.647520e-04,9.500960e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-19,8.902003e+00,9.649440e-04,9.500960e-04,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-20,8.901708e+00,9.649760e-04,9.501920e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-9,6.342993e+00,1.354240e-03,9.550560e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-10,6.335732e+00,1.355792e-03,9.549920e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-11,6.330428e+00,1.356928e-03,9.554560e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-12,6.337377e+00,1.355440e-03,9.548960e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-13,6.350946e+00,1.352544e-03,9.551200e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-14,6.327742e+00,1.357504e-03,9.550560e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-15,6.335209e+00,1.355904e-03,9.544800e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-16,6.345242e+00,1.353760e-03,9.551200e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-17,6.342169e+00,1.354416e-03,9.551360e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-18,6.336330e+00,1.355664e-03,9.550240e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-19,6.329234e+00,1.357184e-03,9.545280e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-20,6.339398e+00,1.355008e-03,9.546880e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-9,6.350270e+00,1.352688e-03,9.545280e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-10,6.347042e+00,1.353376e-03,9.552000e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-11,6.348994e+00,1.352960e-03,9.550560e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-12,6.340745e+00,1.354720e-03,9.546720e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-13,6.350045e+00,1.352736e-03,9.550240e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-14,6.355533e+00,1.351568e-03,9.548160e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-15,6.342993e+00,1.354240e-03,9.548800e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-16,6.337826e+00,1.355344e-03,9.553760e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-17,6.335657e+00,1.355808e-03,9.548160e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-18,6.347042e+00,1.353376e-03,9.550400e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-19,6.346892e+00,1.353408e-03,9.552640e-04,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-20,6.330278e+00,1.356960e-03,9.549760e-04,0.000000e+00,
-1.000000,2048,2048,OS1-6,2.570248e+00,3.342064e-03,,,
-1.000000,2048,2048,OS1-7,2.378967e+00,3.610784e-03,,,
-1.000000,2048,2048,OS1-8,2.213554e+00,3.880608e-03,,,
-1.000000,2048,2048,OS1-9,2.066605e+00,4.156544e-03,,,
-1.000000,2048,2048,DTRSM,9.039905e+00,9.502240e-04,,,
