phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-3,8.702722e+00,4.935200e-04,4.787680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-4,8.702440e+00,4.935360e-04,4.788480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-5,8.697364e+00,4.938240e-04,4.788320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-6,8.701593e+00,4.935840e-04,4.788480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-7,8.701311e+00,4.936000e-04,4.787520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-8,8.708086e+00,4.932160e-04,4.785280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-9,8.703568e+00,4.934720e-04,4.788160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,8.705544e+00,4.933600e-04,4.786720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,8.704697e+00,4.934080e-04,4.787520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,8.703568e+00,4.934720e-04,4.786080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-3,8.703004e+00,4.935040e-04,4.787840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-4,8.705826e+00,4.933440e-04,4.788320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-5,8.703004e+00,4.935040e-04,4.787040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-6,8.703850e+00,4.934560e-04,4.785760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-7,8.705262e+00,4.933760e-04,4.787680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-8,8.705544e+00,4.933600e-04,4.785920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,8.705826e+00,4.933440e-04,4.786880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,8.704133e+00,4.934400e-04,4.788320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,8.704133e+00,4.934400e-04,4.788160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,8.704697e+00,4.934080e-04,4.786560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-3,4.841473e+00,8.871200e-04,4.822080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-4,4.837459e+00,8.878560e-04,4.823840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-5,4.842172e+00,8.869920e-04,4.823360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-6,4.848819e+00,8.857760e-04,4.823680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-7,4.854782e+00,8.846880e-04,4.823200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-8,4.866664e+00,8.825280e-04,4.823040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.858208e+00,8.840640e-04,4.825120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.859880e+00,8.837600e-04,4.822080e-04,0.000000e+00,
