phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-3,4.459653e+00,2.407680e-04,2.259840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-4,4.464400e+00,2.405120e-04,2.261280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-5,4.465291e+00,2.404640e-04,2.260640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-6,4.466183e+00,2.404160e-04,2.259680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-7,4.459653e+00,2.407680e-04,2.262560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-8,4.461729e+00,2.406560e-04,2.260640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-9,4.462619e+00,2.406080e-04,2.263360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,4.462322e+00,2.406240e-04,2.261440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,4.467670e+00,2.403360e-04,2.259360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,4.462916e+00,2.405920e-04,2.261120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-3,4.464697e+00,2.404960e-04,2.260160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-4,4.466480e+00,2.404000e-04,2.259200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-5,4.470944e+00,2.401600e-04,2.259360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-6,4.464400e+00,2.405120e-04,2.261440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-7,4.469157e+00,2.402560e-04,2.259680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-8,4.464697e+00,2.404960e-04,2.259680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,4.470646e+00,2.401760e-04,2.259680e-04,0.000000e+00,
