phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,2048,2048,OS2-i8-fast-10,2.520639e+01,1.363136e-03,1.348144e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-11,2.520254e+01,1.363344e-03,1.348224e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-12,2.520018e+01,1.363472e-03,1.348448e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-3,2.520284e+01,1.363328e-03,1.348016e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-4,2.520077e+01,1.363440e-03,1.348256e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-5,2.519811e+01,1.363584e-03,1.348288e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-6,2.519693e+01,1.363648e-03,1.348384e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-7,2.519781e+01,1.363600e-03,1.348528e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-8,2.520639e+01,1.363136e-03,1.347968e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-9,2.520728e+01,1.363088e-03,1.348112e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-10,2.519900e+01,1.363536e-03,1.348416e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-11,2.519308e+01,1.363856e-03,1.348832e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-12,2.520166e+01,1.363392e-03,1.348080e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-3,1.961513e+01,1.751696e-03,1.348144e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-4,1.965732e+01,1.747936e-03,1.348032e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-5,1.966452e+01,1.747296e-03,1.348384e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-6,1.963270e+01,1.750128e-03,1.348512e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-7,1.965228e+01,1.748384e-03,1.347968e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-8,1.966794e+01,1.746992e-03,1.348368e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-9,1.963037e+01,1.750336e-03,1.348048e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-10,1.967335e+01,1.746512e-03,1.348448e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-11,1.964617e+01,1.748928e-03,1.348336e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-12,1.966686e+01,1.747088e-03,1.348320e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-3,1.962929e+01,1.750432e-03,1.348368e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-4,1.964347e+01,1.749168e-03,1.348176e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-5,1.964941e+01,1.748640e-03,1.348368e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-6,1.962230e+01,1.751056e-03,1.348304e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-7,1.964617e+01,1.748928e-03,1.348176e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-8,1.967046e+01,1.746768e-03,1.348160e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-9,1.969536e+01,1.744560e-03,1.348000e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-10,1.966938e+01,1.746864e-03,1.347888e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-11,1.965390e+01,1.748240e-03,1.347920e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-accu-12,1.967155e+01,1.746672e-03,1.347904e-03,0.000000e+00,
-1.000000,2048,2048,BF16x9,2.355859e+01,1.458480e-03,,,
-1.000000,2048,2048,CTRSM,2.548458e+01,1.348256e-03,,,
-1.000000,4096,4096,OS2-i8-fast-3,6.348759e+01,4.329632e-03,3.871568e-03,4.403840e-04,
-1.000000,4096,4096,OS2-i8-fast-4,6.213402e+01,4.423952e-03,3.871696e-03,5.340800e-04,
-1.000000,4096,4096,OS2-i8-fast-5,6.081692e+01,4.519760e-03,3.871600e-03,6.294880e-04,
-1.000000,4096,4096,OS2-i8-fast-6,5.953223e+01,4.617296e-03,3.871088e-03,7.273920e-04,
-1.000000,4096,4096,OS2-i8-fast-7,5.912899e+01,4.648784e-03,3.830816e-03,7.996960e-04,
-1.000000,4096,4096,OS2-i8-fast-8,5.779233e+01,4.756304e-03,3.829664e-03,9.075680e-04,
-1.000000,4096,4096,OS2-i8-fast-9,5.686608e+01,4.833776e-03,3.831440e-03,9.848640e-04,
-1.000000,4096,4096,OS2-i8-fast-10,5.568424e+01,4.936368e-03,3.831232e-03,1.086736e-03,
-1.000000,4096,4096,OS2-i8-fast-11,5.474364e+01,5.021184e-03,3.832288e-03,1.169696e-03,
-1.000000,4096,4096,OS2-i8-fast-12,5.364501e+01,5.124016e-03,3.833920e-03,1.271472e-03,
-1.000000,4096,4096,OS2-i8-accu-3,6.250635e+01,4.397600e-03,3.829184e-03,5.513120e-04,
