phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,7.726762e+00,5.558560e-04,5.411840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,7.729655e+00,5.556480e-04,5.411200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,7.724761e+00,5.560000e-04,5.412960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,7.727430e+00,5.558080e-04,5.414240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,7.727430e+00,5.558080e-04,5.410880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,7.727875e+00,5.557760e-04,5.412320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,7.730100e+00,5.556160e-04,5.407520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,7.730768e+00,5.555680e-04,5.409600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,7.732327e+00,5.554560e-04,5.407840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,7.727430e+00,5.558080e-04,5.411840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,7.728542e+00,5.557280e-04,5.411360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,7.729432e+00,5.556640e-04,5.410400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,7.731213e+00,5.555360e-04,5.408320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,7.727430e+00,5.558080e-04,5.410880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,7.725428e+00,5.559520e-04,5.409760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,7.730545e+00,5.555840e-04,5.408800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,7.730768e+00,5.555680e-04,5.410240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,7.730991e+00,5.555520e-04,5.407040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,7.730545e+00,5.555840e-04,5.410240e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,7.731881e+00,5.554880e-04,5.407680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,7.732550e+00,5.554400e-04,5.409280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,7.729655e+00,5.556480e-04,5.409600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,7.732327e+00,5.554560e-04,5.405440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,7.726540e+00,5.558720e-04,5.411360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.573240e+00,9.391520e-04,5.470080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.573785e+00,9.390400e-04,5.467360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.574643e+00,9.388640e-04,5.466080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.572772e+00,9.392480e-04,5.468960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-13,4.571916e+00,9.394240e-04,5.467840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-14,4.583782e+00,9.369920e-04,5.468640e-04,0.000000e+00,
