phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-3,9.675093e+00,4.439200e-04,4.289120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-4,9.682422e+00,4.435840e-04,4.288000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-5,9.686614e+00,4.433920e-04,4.285440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-6,9.688013e+00,4.433280e-04,4.288160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-7,9.683469e+00,4.435360e-04,4.287360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-8,9.685916e+00,4.434240e-04,4.286880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-9,9.685216e+00,4.434560e-04,4.287680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,9.683819e+00,4.435200e-04,4.288320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,9.684168e+00,4.435040e-04,4.285440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,9.679629e+00,4.437120e-04,4.288480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-3,9.682072e+00,4.436000e-04,4.288160e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-4,9.683819e+00,4.435200e-04,4.287200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-5,9.681723e+00,4.436160e-04,4.286720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-6,9.677884e+00,4.437920e-04,4.289280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-7,9.682072e+00,4.436000e-04,4.287840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-8,9.683469e+00,4.435360e-04,4.287520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,9.688712e+00,4.432960e-04,4.286080e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,9.688013e+00,4.433280e-04,4.286560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,9.686964e+00,4.433760e-04,4.286400e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,9.683120e+00,4.435520e-04,4.291040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-3,5.128294e+00,8.375040e-04,4.335200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-4,5.148162e+00,8.342720e-04,4.333600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-5,5.139783e+00,8.356320e-04,4.331520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-6,5.147175e+00,8.344320e-04,4.331200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-7,5.142245e+00,8.352320e-04,4.329760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-8,5.152213e+00,8.336160e-04,4.331200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,5.149051e+00,8.341280e-04,4.331200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,5.142442e+00,8.352000e-04,4.330560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,5.134573e+00,8.364800e-04,4.330880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,5.147372e+00,8.344000e-04,4.331840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-3,5.153400e+00,8.334240e-04,4.330720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-4,5.179052e+00,8.292960e-04,4.331360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-5,5.171469e+00,8.305120e-04,4.328960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-6,5.140275e+00,8.355520e-04,4.331680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-7,5.148853e+00,8.341600e-04,4.329920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-8,5.157361e+00,8.327840e-04,4.329120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,5.153202e+00,8.334560e-04,4.332640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,5.146681e+00,8.345120e-04,4.331200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,5.148557e+00,8.342080e-04,4.328320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,5.150631e+00,8.338720e-04,4.331680e-04,0.000000e+00,
-1.000000,1024,1024,BF16x9,9.931754e+00,4.324480e-04,,,
-1.000000,1024,1024,CTRSM,1.001737e+01,4.287520e-04,,,
-1.000000,2048,2048,OS2-i8-fast-3,2.570975e+01,1.336448e-03,1.321552e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-4,2.571067e+01,1.336400e-03,1.321424e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-5,2.571128e+01,1.336368e-03,1.321296e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-6,2.571344e+01,1.336256e-03,1.321440e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-7,2.570851e+01,1.336512e-03,1.321696e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-8,2.570482e+01,1.336704e-03,1.321760e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-9,2.571190e+01,1.336336e-03,1.321328e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-10,2.571098e+01,1.336384e-03,1.321376e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-11,2.571590e+01,1.336128e-03,1.321024e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-fast-12,2.570913e+01,1.336480e-03,1.321472e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-3,2.570575e+01,1.336656e-03,1.321632e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-4,2.570882e+01,1.336496e-03,1.321536e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-5,2.571128e+01,1.336368e-03,1.321328e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-6,2.571837e+01,1.336000e-03,1.321184e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-7,2.570667e+01,1.336608e-03,1.321488e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-8,2.571159e+01,1.336352e-03,1.321200e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-9,2.571190e+01,1.336336e-03,1.321568e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-10,2.570482e+01,1.336704e-03,1.321584e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-11,2.571406e+01,1.336224e-03,1.321056e-03,0.000000e+00,
-1.000000,2048,2048,OS2-i8-accu-12,2.571128e+01,1.336368e-03,1.321552e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-3,1.987877e+01,1.728464e-03,1.325808e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-4,1.985341e+01,1.730672e-03,1.326192e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-5,1.987141e+01,1.729104e-03,1.325952e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-6,1.986957e+01,1.729264e-03,1.325888e-03,0.000000e+00,
-1.000000,2048,2048,OS2-f8-fast-7,1.985800e+01,1.730272e-03,1.326400e-03,0.000000e+00,
