phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,1024,1024,OS2-i8-fast-9,7.704806e+00,5.574400e-04,5.425600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-10,7.712554e+00,5.568800e-04,5.424320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-11,7.716767e+00,5.565760e-04,5.421120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-12,7.717211e+00,5.565440e-04,5.417920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-13,7.714106e+00,5.567680e-04,5.421280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-14,7.713884e+00,5.567840e-04,5.419040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-15,7.716323e+00,5.566080e-04,5.419840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-16,7.711890e+00,5.569280e-04,5.423040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-17,7.715658e+00,5.566560e-04,5.421440e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-18,7.715658e+00,5.566560e-04,5.420480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-19,7.710118e+00,5.570560e-04,5.421760e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-fast-20,7.715436e+00,5.566720e-04,5.420480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-9,7.714106e+00,5.567680e-04,5.420480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-10,7.717433e+00,5.565280e-04,5.419680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-11,7.712776e+00,5.568640e-04,5.420320e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-12,7.713441e+00,5.568160e-04,5.423040e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-13,7.710339e+00,5.570400e-04,5.421600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-14,7.711890e+00,5.569280e-04,5.421280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-15,7.712333e+00,5.568960e-04,5.421280e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-16,7.717654e+00,5.565120e-04,5.420000e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-17,7.716989e+00,5.565600e-04,5.418560e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-18,7.714993e+00,5.567040e-04,5.418880e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-19,7.714549e+00,5.567360e-04,5.419360e-04,0.000000e+00,
-1.000000,1024,1024,OS2-i8-accu-20,7.710561e+00,5.570240e-04,5.423680e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-9,4.604066e+00,9.328640e-04,5.424960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-10,4.605883e+00,9.324960e-04,5.420800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-11,4.600200e+00,9.336480e-04,5.421600e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-12,4.608018e+00,9.320640e-04,5.420480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-13,4.600042e+00,9.336800e-04,5.423200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-14,4.600436e+00,9.336000e-04,5.419520e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-15,4.599727e+00,9.337440e-04,5.420480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-16,4.600752e+00,9.335360e-04,5.423840e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-17,4.600279e+00,9.336320e-04,5.420640e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-18,4.593194e+00,9.350720e-04,5.419200e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-19,4.603118e+00,9.330560e-04,5.421920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-fast-20,4.600358e+00,9.336160e-04,5.420480e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-9,4.601777e+00,9.333280e-04,5.422720e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-10,4.596970e+00,9.343040e-04,5.420960e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-11,4.601935e+00,9.332960e-04,5.417920e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-12,4.597285e+00,9.342400e-04,5.420800e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-13,4.605014e+00,9.326720e-04,5.421120e-04,0.000000e+00,
-1.000000,1024,1024,OS2-f8-accu-14,4.594845e+00,9.347360e-04,5.423200e-04,0.000000e+00,
