phi,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.090492e+01,1.969280e-04,3.579200e-05,7.820800e-05,4.563200e-05,1.416000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.064291e+01,2.017760e-04,3.712000e-05,7.836800e-05,4.763200e-05,1.539200e-05,
-1.000000,1024,1024,OS2-i8-fast-11,9.610320e+00,2.234560e-04,3.830400e-05,9.126400e-05,5.472000e-05,1.537600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,9.355760e+00,2.295360e-04,4.016000e-05,9.142400e-05,5.611200e-05,1.641600e-05,
-1.000000,1024,1024,OS2-i8-fast-13,9.186703e+00,2.337600e-04,4.145600e-05,9.124800e-05,5.780800e-05,1.740800e-05,
-1.000000,1024,1024,OS2-i8-fast-14,8.972973e+00,2.393280e-04,4.304000e-05,9.126400e-05,6.009600e-05,1.843200e-05,
-1.000000,1024,1024,OS2-i8-fast-15,8.213054e+00,2.614720e-04,4.472000e-05,1.045120e-04,6.689600e-05,1.843200e-05,
-1.000000,1024,1024,OS2-i8-fast-16,7.766780e+00,2.764960e-04,5.430400e-05,1.045440e-04,7.036800e-05,1.948800e-05,
-1.000000,1024,1024,OS2-i8-fast-17,7.583779e+00,2.831680e-04,5.585600e-05,1.059520e-04,7.292800e-05,1.948800e-05,
-1.000000,1024,1024,OS2-i8-fast-18,7.381901e+00,2.909120e-04,5.771200e-05,1.081760e-04,7.488000e-05,2.051200e-05,
-1.000000,1024,1024,OS2-i8-fast-19,7.222220e+00,2.973440e-04,5.921600e-05,1.080160e-04,7.790400e-05,2.150400e-05,
-1.000000,1024,1024,OS2-i8-fast-20,6.728380e+00,3.191680e-04,6.134400e-05,1.215360e-04,8.358400e-05,2.153600e-05,
-1.000000,1024,1024,OS2-i8-accu-9,9.516288e+00,2.256640e-04,6.516800e-05,7.779200e-05,4.601600e-05,1.344000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.362939e+00,2.293600e-04,6.587200e-05,7.774400e-05,4.764800e-05,1.536000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,8.513112e+00,2.522560e-04,6.716800e-05,9.092800e-05,5.438400e-05,1.539200e-05,
