phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,2.198669e+01,3.906880e-04,8.249600e-05,2.140320e-04,5.697600e-05,1.401600e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.980051e+01,4.338240e-04,8.625600e-05,2.440960e-04,6.481600e-05,1.428800e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.939913e+01,4.428000e-04,8.979200e-05,2.440480e-04,6.819200e-05,1.612800e-05,
-1.000000,1024,1024,OS2-i8-fast-12,1.750990e+01,4.905760e-04,9.390400e-05,2.771200e-04,7.664000e-05,1.632000e-05,
-1.000000,1024,1024,OS2-i8-fast-13,1.729610e+01,4.966400e-04,9.755200e-05,2.770720e-04,7.881600e-05,1.609600e-05,
-1.000000,1024,1024,OS2-i8-fast-14,1.695257e+01,5.067040e-04,1.017600e-04,2.772960e-04,8.339200e-05,1.638400e-05,
-1.000000,1024,1024,OS2-i8-fast-15,1.563762e+01,5.493120e-04,1.060960e-04,3.071680e-04,8.931200e-05,1.836800e-05,
-1.000000,1024,1024,OS2-i8-fast-16,1.495004e+01,5.745760e-04,1.245440e-04,3.088320e-04,9.297600e-05,1.827200e-05,
-1.000000,1024,1024,OS2-i8-fast-17,1.473261e+01,5.830560e-04,1.296160e-04,3.093440e-04,9.552000e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-fast-18,1.363239e+01,6.301120e-04,1.343680e-04,3.403840e-04,1.032800e-04,2.041600e-05,
-1.000000,1024,1024,OS2-i8-fast-19,1.338296e+01,6.418560e-04,1.404000e-04,3.423360e-04,1.061280e-04,2.028800e-05,
-1.000000,1024,1024,OS2-i8-fast-20,1.314893e+01,6.532800e-04,1.455840e-04,3.431680e-04,1.103360e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.946948e+01,4.412000e-04,1.325120e-04,2.133760e-04,5.705600e-05,1.408000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,1.774604e+01,4.840480e-04,1.370880e-04,2.431840e-04,6.467200e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-accu-11,1.736884e+01,4.945600e-04,1.409920e-04,2.452800e-04,6.675200e-05,1.612800e-05,
-1.000000,1024,1024,OS2-i8-accu-12,1.594698e+01,5.386560e-04,1.445760e-04,2.756320e-04,7.547200e-05,1.633600e-05,
-1.000000,1024,1024,OS2-i8-accu-13,1.570992e+01,5.467840e-04,1.473920e-04,2.772000e-04,7.776000e-05,1.624000e-05,
-1.000000,1024,1024,OS2-i8-accu-14,1.539415e+01,5.580000e-04,1.524480e-04,2.774240e-04,8.326400e-05,1.644800e-05,
-1.000000,1024,1024,OS2-i8-accu-15,1.433031e+01,5.994240e-04,1.555840e-04,3.077440e-04,8.868800e-05,1.824000e-05,
-1.000000,1024,1024,OS2-i8-accu-16,1.373071e+01,6.256000e-04,1.751840e-04,3.082720e-04,9.273600e-05,1.820800e-05,
-1.000000,1024,1024,OS2-i8-accu-17,1.354606e+01,6.341280e-04,1.800640e-04,3.091840e-04,9.537600e-05,1.844800e-05,
-1.000000,1024,1024,OS2-i8-accu-18,1.261623e+01,6.808640e-04,1.856640e-04,3.393280e-04,1.041760e-04,2.041600e-05,
-1.000000,1024,1024,OS2-i8-accu-19,1.239171e+01,6.932000e-04,1.913280e-04,3.429120e-04,1.063040e-04,2.032000e-05,
-1.000000,1024,1024,OS2-i8-accu-20,1.220272e+01,7.039360e-04,1.964640e-04,3.433760e-04,1.099360e-04,2.046400e-05,
-1.000000,1024,1024,OS2-f8-fast-9,1.959884e+01,4.382880e-04,1.179040e-04,1.916160e-04,9.030400e-05,1.433600e-05,
