phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,2.300317e+01,3.734240e-04,6.289600e-05,2.142560e-04,5.860800e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-fast-10,2.071821e+01,4.146080e-04,6.630400e-05,2.437600e-04,6.596800e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-fast-11,2.024476e+01,4.243040e-04,6.880000e-05,2.448640e-04,6.992000e-05,1.617600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,1.818668e+01,4.723200e-04,8.000000e-05,2.749920e-04,7.483200e-05,1.620800e-05,
-1.000000,1024,1024,OS2-i8-fast-13,1.778602e+01,4.829600e-04,8.355200e-05,2.763360e-04,8.008000e-05,1.632000e-05,
-1.000000,1024,1024,OS2-i8-fast-14,1.742522e+01,4.929600e-04,8.707200e-05,2.775360e-04,8.297600e-05,1.812800e-05,
-1.000000,1024,1024,OS2-i8-fast-15,1.599306e+01,5.371040e-04,9.044800e-05,3.072320e-04,9.224000e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-fast-16,1.533391e+01,5.601920e-04,1.081120e-04,3.097600e-04,9.454400e-05,1.836800e-05,
-1.000000,1024,1024,OS2-i8-fast-17,1.513634e+01,5.675040e-04,1.128000e-04,3.088000e-04,9.678400e-05,1.868800e-05,
-1.000000,1024,1024,OS2-i8-fast-18,1.401349e+01,6.129760e-04,1.170240e-04,3.394080e-04,1.044160e-04,2.038400e-05,
-1.000000,1024,1024,OS2-i8-fast-19,1.376769e+01,6.239200e-04,1.224800e-04,3.419840e-04,1.071680e-04,2.041600e-05,
-1.000000,1024,1024,OS2-i8-fast-20,1.373317e+01,6.254880e-04,1.170720e-04,3.433280e-04,1.119040e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.997362e+01,4.300640e-04,1.212480e-04,2.131200e-04,5.764800e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-accu-10,1.813140e+01,4.737600e-04,1.265120e-04,2.437120e-04,6.438400e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-accu-11,1.777130e+01,4.833600e-04,1.281920e-04,2.445920e-04,6.862400e-05,1.633600e-05,
-1.000000,1024,1024,OS2-i8-accu-12,1.640603e+01,5.235840e-04,1.306560e-04,2.751360e-04,7.486400e-05,1.633600e-05,
-1.000000,1024,1024,OS2-i8-accu-13,1.608650e+01,5.339840e-04,1.341760e-04,2.763200e-04,7.985600e-05,1.635200e-05,
-1.000000,1024,1024,OS2-i8-accu-14,1.574494e+01,5.455680e-04,1.399360e-04,2.776000e-04,8.249600e-05,1.660800e-05,
-1.000000,1024,1024,OS2-i8-accu-15,1.456119e+01,5.899200e-04,1.433920e-04,3.077440e-04,9.072000e-05,1.840000e-05,
-1.000000,1024,1024,OS2-i8-accu-16,1.399049e+01,6.139840e-04,1.634880e-04,3.076800e-04,9.374400e-05,1.833600e-05,
-1.000000,1024,1024,OS2-i8-accu-17,1.382085e+01,6.215200e-04,1.661600e-04,3.087200e-04,9.624000e-05,1.865600e-05,
-1.000000,1024,1024,OS2-i8-accu-18,1.283244e+01,6.693920e-04,1.729760e-04,3.397440e-04,1.040480e-04,2.038400e-05,
-1.000000,1024,1024,OS2-i8-accu-19,1.268868e+01,6.769760e-04,1.754240e-04,3.411840e-04,1.075840e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-accu-20,1.249089e+01,6.876960e-04,1.797280e-04,3.432320e-04,1.104800e-04,2.046400e-05,
-1.000000,1024,1024,OS2-f8-fast-9,2.015659e+01,4.261600e-04,1.012480e-04,1.948800e-04,9.160000e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-10,1.911933e+01,4.492800e-04,1.096160e-04,2.014080e-04,9.947200e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-11,1.644926e+01,5.222080e-04,1.471680e-04,2.241600e-04,1.083680e-04,1.635200e-05,
-1.000000,1024,1024,OS2-f8-fast-12,1.562761e+01,5.496640e-04,1.610400e-04,2.314720e-04,1.145440e-04,1.635200e-05,
-1.000000,1024,1024,OS2-f8-fast-13,1.334802e+01,6.435360e-04,2.195520e-04,2.537440e-04,1.246240e-04,1.817600e-05,
-1.000000,1024,1024,OS2-f8-fast-14,1.260142e+01,6.816640e-04,2.380160e-04,2.624000e-04,1.344800e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-15,1.166122e+01,7.366240e-04,2.583840e-04,2.850880e-04,1.449600e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-16,1.112248e+01,7.723040e-04,2.769280e-04,2.925600e-04,1.520320e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-fast-17,1.043684e+01,8.230400e-04,2.942080e-04,3.147520e-04,1.617440e-04,2.060800e-05,
-1.000000,1024,1024,OS2-f8-fast-18,9.866593e+00,8.706080e-04,3.256320e-04,3.226240e-04,1.681440e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-fast-19,9.002161e+00,9.542080e-04,3.812800e-04,3.304640e-04,1.866720e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-fast-20,8.285173e+00,1.036784e-03,4.316480e-04,3.518880e-04,1.962400e-04,2.272000e-05,
-1.000000,1024,1024,OS2-f8-accu-9,1.833575e+01,4.684800e-04,1.458240e-04,1.928960e-04,9.139200e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-10,1.734696e+01,4.951840e-04,1.553120e-04,2.004000e-04,9.918400e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-11,1.586592e+01,5.414080e-04,1.668800e-04,2.233920e-04,1.091680e-04,1.635200e-05,
-1.000000,1024,1024,OS2-f8-accu-12,1.512270e+01,5.680160e-04,1.772640e-04,2.301600e-04,1.170240e-04,1.641600e-05,
-1.000000,1024,1024,OS2-f8-accu-13,1.318154e+01,6.516640e-04,2.287360e-04,2.530720e-04,1.242400e-04,1.811200e-05,
-1.000000,1024,1024,OS2-f8-accu-14,1.250748e+01,6.867840e-04,2.449440e-04,2.619840e-04,1.333760e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-15,1.160877e+01,7.399520e-04,2.635040e-04,2.840640e-04,1.440960e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-accu-16,1.108367e+01,7.750080e-04,2.818240e-04,2.917280e-04,1.505600e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-17,1.041053e+01,8.251200e-04,2.976800e-04,3.139360e-04,1.615520e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-18,9.977159e+00,8.609600e-04,3.153120e-04,3.226080e-04,1.676320e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-accu-19,9.562391e+00,8.983040e-04,3.266720e-04,3.306880e-04,1.856800e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-accu-20,8.836945e+00,9.720480e-04,3.667360e-04,3.519040e-04,1.964000e-04,2.265600e-05,
-1.000000,1024,1024,OS1-6,3.425669e+01,2.507520e-04,,,,,
-1.000000,1024,1024,OS1-7,3.424577e+01,2.508320e-04,,,,,
-1.000000,1024,1024,OS1-8,3.424358e+01,2.508480e-04,,,,,
-1.000000,1024,1024,OS1-9,3.425232e+01,2.507840e-04,,,,,
-1.000000,1024,1024,ZSYMM,3.426544e+01,2.506880e-04,,,,,
-1.000000,2048,2048,OS2-i8-fast-9,1.066437e+02,6.443840e-04,1.666720e-04,3.124160e-04,1.044800e-04,3.676800e-05,
-1.000000,2048,2048,OS2-i8-fast-10,9.679018e+01,7.099840e-04,1.775040e-04,3.517760e-04,1.165760e-04,3.888000e-05,
-1.000000,2048,2048,OS2-i8-fast-11,9.080653e+01,7.567680e-04,1.867520e-04,3.702400e-04,1.289440e-04,4.329600e-05,
-1.000000,2048,2048,OS2-i8-fast-12,8.163785e+01,8.417600e-04,2.215840e-04,4.082240e-04,1.396480e-04,4.492800e-05,
-1.000000,2048,2048,OS2-i8-fast-13,7.764421e+01,8.850560e-04,2.323680e-04,4.267520e-04,1.512000e-04,4.707200e-05,
