phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,4.726392e+01,1.817440e-04,4.561600e-05,8.662400e-05,2.150400e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-fast-4,3.765137e+01,2.281440e-04,5.232000e-05,1.175840e-04,2.876800e-05,1.027200e-05,
-1.000000,1024,1024,OS2-i8-fast-5,3.157693e+01,2.720320e-04,5.800000e-05,1.470720e-04,3.630400e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,2.733002e+01,3.143040e-04,6.251200e-05,1.764800e-04,4.372800e-05,1.011200e-05,
-1.000000,1024,1024,OS2-i8-fast-7,2.614419e+01,3.285600e-04,6.696000e-05,1.807680e-04,4.672000e-05,1.209600e-05,
-1.000000,1024,1024,OS2-i8-fast-8,2.300514e+01,3.733920e-04,7.444800e-05,2.109120e-04,5.336000e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-fast-9,2.247262e+01,3.822400e-04,7.748800e-05,2.111200e-04,5.707200e-05,1.212800e-05,
-1.000000,1024,1024,OS2-i8-fast-10,2.014071e+01,4.264960e-04,8.108800e-05,2.425920e-04,6.523200e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.969663e+01,4.361120e-04,8.489600e-05,2.433760e-04,6.828800e-05,1.403200e-05,
-1.000000,1024,1024,OS2-i8-fast-12,1.794655e+01,4.786400e-04,8.860800e-05,2.737120e-04,7.524800e-05,1.420800e-05,
-1.000000,1024,1024,OS2-i8-accu-3,3.655914e+01,2.349600e-04,9.833600e-05,8.676800e-05,2.153600e-05,1.011200e-05,
-1.000000,1024,1024,OS2-i8-accu-4,3.091506e+01,2.778560e-04,1.023680e-04,1.169760e-04,2.873600e-05,1.019200e-05,
-1.000000,1024,1024,OS2-i8-accu-5,2.668212e+01,3.219360e-04,1.082080e-04,1.471840e-04,3.657600e-05,1.004800e-05,
-1.000000,1024,1024,OS2-i8-accu-6,2.374169e+01,3.618080e-04,1.108640e-04,1.755360e-04,4.366400e-05,1.012800e-05,
-1.000000,1024,1024,OS2-i8-accu-7,2.285822e+01,3.757920e-04,1.156000e-04,1.798880e-04,4.593600e-05,1.212800e-05,
-1.000000,1024,1024,OS2-i8-accu-8,2.037152e+01,4.216640e-04,1.228960e-04,2.112160e-04,5.211200e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.986718e+01,4.323680e-04,1.269600e-04,2.115200e-04,5.732800e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-accu-10,1.816146e+01,4.729760e-04,1.278400e-04,2.432800e-04,6.377600e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,1.769807e+01,4.853600e-04,1.344800e-04,2.442400e-04,6.673600e-05,1.404800e-05,
-1.000000,1024,1024,OS2-i8-accu-12,1.626783e+01,5.280320e-04,1.381760e-04,2.737920e-04,7.377600e-05,1.420800e-05,
-1.000000,1024,1024,OS2-f8-fast-3,4.804214e+01,1.788000e-04,6.142400e-05,6.185600e-05,2.761600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-4,3.975938e+01,2.160480e-04,6.616000e-05,8.320000e-05,3.760000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-5,3.352300e+01,2.562400e-04,7.096000e-05,1.055040e-04,4.979200e-05,1.027200e-05,
-1.000000,1024,1024,OS2-f8-fast-6,2.856608e+01,3.007040e-04,8.065600e-05,1.282880e-04,5.900800e-05,1.228800e-05,
