phi,m,n,k,function,9,10,11,12,13,14,15,16,17,18,19,20,
0.500000,128,128,1024,OS2-i8-accu,6.365180e-05,2.555976e-06,7.103840e-07,7.452185e-09,1.778175e-09,5.808247e-11,1.264471e-12,1.959754e-13,1.843042e-15,2.188927e-16,2.149400e-16,2.148113e-16,
0.500000,128,128,1024,OS2-f8-fast,6.365180e-05,1.393747e-06,1.648908e-07,1.049355e-08,5.754584e-10,3.370889e-12,1.878064e-13,2.052055e-15,1.385430e-14,4.580866e-15,5.845450e-15,3.515783e-14,
0.500000,128,128,1024,OS2-f8-accu,3.482617e-07,9.867416e-09,1.778175e-09,4.584778e-11,1.563406e-12,6.648349e-15,2.137079e-16,2.171541e-16,2.149627e-16,2.150685e-16,2.155393e-16,2.171638e-16,
0.500000,128,128,2048,ZGEMM,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,4.097192e-12,
0.500000,128,128,2048,ZGEMM3m,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,6.465415e-12,
0.500000,128,128,2048,OS1-7,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,5.160634e-12,
0.500000,128,128,2048,OS1-11,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,6.605477e-13,
0.500000,128,128,2048,OS2-i8-fast,2.979765e-03,2.095962e-04,2.946512e-05,1.407243e-06,9.212255e-08,3.935374e-09,3.559046e-10,1.519217e-11,1.529925e-12,1.845384e-14,1.280575e-15,1.221630e-15,
0.500000,128,128,2048,OS2-i8-accu,2.946512e-05,1.407243e-06,9.212255e-08,3.935374e-09,5.831227e-10,4.810686e-11,1.530126e-12,1.875616e-14,2.748415e-16,2.103801e-16,2.137903e-16,2.125177e-16,
0.500000,128,128,2048,OS2-f8-fast,3.963677e-05,1.407243e-06,9.212255e-08,2.634805e-09,1.528646e-10,4.679016e-12,1.286493e-13,1.398025e-14,5.417399e-15,8.206641e-15,4.406549e-15,3.628453e-14,
0.500000,128,128,2048,OS2-f8-accu,1.542522e-07,1.423435e-08,3.559044e-10,1.519232e-11,3.744349e-13,4.941145e-15,2.164928e-16,2.172690e-16,2.114842e-16,2.157398e-16,2.087507e-16,2.114106e-16,
0.500000,128,128,4096,ZGEMM,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,2.327395e-10,
0.500000,128,128,4096,ZGEMM3m,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,4.548252e-10,
0.500000,128,128,4096,OS1-7,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,1.744713e-10,
0.500000,128,128,4096,OS1-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,5.860147e-11,
0.500000,128,128,4096,OS2-i8-fast,4.788209e-01,1.693946e-02,1.143404e-03,8.395755e-05,3.122712e-06,3.584962e-07,2.762960e-08,2.547844e-10,1.660743e-10,5.224504e-12,2.585887e-13,5.373962e-14,
0.500000,128,128,4096,OS2-i8-accu,1.143404e-03,8.395755e-05,3.122712e-06,3.584963e-07,2.762959e-08,2.546573e-10,7.896333e-11,4.766794e-12,1.781990e-14,2.187429e-16,2.156636e-16,2.183702e-16,
0.500000,128,128,4096,OS2-f8-fast,1.078677e-03,8.395755e-05,3.122711e-06,2.924159e-07,6.558332e-09,1.380405e-10,1.905715e-11,1.938027e-12,5.311874e-13,1.024704e-11,2.057004e-13,2.177093e-12,
0.500000,128,128,4096,OS2-f8-accu,7.788009e-06,3.584963e-07,2.762959e-08,1.328869e-10,3.957621e-11,1.167902e-13,4.956067e-16,2.110030e-16,2.107190e-16,2.076261e-16,2.162154e-16,2.158167e-16,
0.500000,128,128,8192,ZGEMM,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,5.341476e-12,
0.500000,128,128,8192,ZGEMM3m,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,6.575619e-12,
0.500000,128,128,8192,OS1-7,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,2.043514e-11,
0.500000,128,128,8192,OS1-11,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,3.263317e-12,
0.500000,128,128,8192,OS2-i8-fast,9.224974e-03,6.356636e-04,2.056678e-04,3.606942e-06,3.438858e-07,5.515119e-08,6.281983e-10,1.639270e-10,8.058396e-12,3.044697e-13,6.786727e-15,8.829040e-15,
0.500000,128,128,8192,OS2-i8-accu,4.813366e-05,2.449263e-06,7.614797e-08,2.633020e-08,4.380492e-10,1.985683e-11,2.263249e-12,8.417700e-14,2.753996e-15,2.170382e-16,2.111400e-16,2.135134e-16,
0.500000,128,128,8192,OS2-f8-fast,2.365182e-04,3.606942e-06,3.438858e-07,2.633020e-08,4.379747e-10,1.859455e-11,6.078376e-13,9.416895e-14,3.913596e-14,9.699305e-14,2.258436e-14,6.479471e-14,
0.500000,128,128,8192,OS2-f8-accu,3.438858e-07,2.633020e-08,4.380493e-10,1.869724e-11,6.087153e-13,5.671626e-15,2.119354e-16,2.177014e-16,2.186138e-16,2.165711e-16,2.104914e-16,2.189521e-16,
0.500000,128,128,16384,ZGEMM,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,2.262363e-10,
0.500000,128,128,16384,ZGEMM3m,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,1.507341e-10,
0.500000,128,128,16384,OS1-7,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,2.614755e-10,
0.500000,128,128,16384,OS1-11,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,4.072056e-12,
0.500000,128,128,16384,OS2-i8-fast,7.202771e-02,3.138304e-02,8.078282e-03,2.944694e-04,4.446944e-06,5.795343e-07,6.010381e-08,4.233953e-09,3.027218e-10,1.683408e-11,6.230278e-13,3.870790e-13,
0.500000,128,128,16384,OS2-i8-accu,5.315179e-04,6.494505e-05,3.529555e-06,2.551036e-07,6.555551e-09,1.328800e-09,1.263835e-10,5.201575e-12,6.418356e-14,2.374511e-15,2.135089e-16,2.123895e-16,
0.500000,128,128,16384,OS2-f8-fast,1.064792e-02,2.944694e-04,4.446945e-06,3.140391e-07,2.525776e-08,1.548546e-09,3.838373e-11,5.601370e-12,3.492834e-12,1.507106e-11,2.855105e-12,4.362001e-13,
0.500000,128,128,16384,OS2-f8-accu,2.816116e-06,1.819823e-07,8.367944e-09,3.001986e-10,1.722375e-11,1.431026e-13,4.855142e-15,2.190475e-16,2.128058e-16,2.160711e-16,2.174165e-16,2.103577e-16,
0.500000,128,128,32768,ZGEMM,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,1.449438e-10,
0.500000,128,128,32768,ZGEMM3m,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,5.894144e-11,
0.500000,128,128,32768,OS1-7,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,4.006228e-11,
0.500000,128,128,32768,OS1-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,1.409210e-11,
0.500000,128,128,32768,OS2-i8-fast,3.491108e-01,2.371879e-02,4.435116e-03,1.194803e-04,9.836683e-06,4.684686e-07,3.087001e-08,2.418127e-09,2.585921e-10,2.845583e-11,4.293248e-13,6.280018e-13,
0.500000,128,128,32768,OS2-i8-accu,1.495245e-03,3.553699e-05,3.339712e-06,1.507941e-07,1.449783e-08,8.663097e-10,9.165178e-11,1.602908e-12,4.838458e-14,2.795047e-16,2.145740e-16,2.124141e-16,
0.500000,128,128,32768,OS2-f8-fast,6.195130e-03,1.194803e-04,9.836682e-06,3.006425e-07,2.081918e-08,8.654593e-10,9.105297e-11,3.019356e-12,1.115583e-11,2.069068e-12,4.565804e-12,3.709941e-12,
0.500000,128,128,32768,OS2-f8-accu,5.206106e-06,1.507941e-07,1.449783e-08,2.588075e-10,2.674447e-11,5.056831e-14,1.022440e-15,2.156752e-16,2.128025e-16,2.115832e-16,2.193390e-16,2.149549e-16,
0.500000,128,128,65536,ZGEMM,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,7.548678e-11,
0.500000,128,128,65536,ZGEMM3m,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,2.909550e-11,
0.500000,128,128,65536,OS1-7,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,4.210268e-11,
0.500000,128,128,65536,OS1-11,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,4.713169e-12,
0.500000,128,128,65536,OS2-i8-fast,1.264638e-01,1.341218e-02,2.463937e-03,1.387177e-04,5.313101e-06,5.843847e-07,3.396838e-08,5.795806e-09,1.724049e-10,1.387145e-11,6.310277e-13,2.441097e-13,
0.500000,128,128,65536,OS2-i8-accu,3.339458e-04,8.229665e-06,6.149010e-07,1.014879e-07,5.062789e-09,2.309532e-10,7.879362e-12,1.044080e-12,5.646501e-14,4.456002e-16,2.151651e-16,2.106173e-16,
0.500000,128,128,65536,OS2-f8-fast,5.110805e-03,1.387177e-04,5.313098e-06,1.448285e-07,1.025828e-08,4.595113e-10,9.922491e-12,1.527228e-11,5.305685e-12,6.833212e-11,1.077165e-11,2.024455e-11,
0.500000,128,128,65536,OS2-f8-accu,9.248471e-07,1.812440e-07,4.557207e-09,1.023498e-10,4.700619e-12,1.035904e-13,2.264412e-15,2.170997e-16,2.145070e-16,2.121561e-16,2.175904e-16,2.157590e-16,
1.000000,128,128,1024,ZGEMM,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,1.098846e-11,
1.000000,128,128,1024,ZGEMM3m,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,3.275751e-12,
1.000000,128,128,1024,OS1-7,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,2.709406e-11,
1.000000,128,128,1024,OS1-11,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,1.294610e-12,
1.000000,128,128,1024,OS2-i8-fast,6.060174e-02,1.296351e-03,1.098993e-04,1.108652e-05,8.713965e-07,3.245640e-08,2.098773e-09,1.975808e-10,7.423938e-12,3.114264e-13,5.214097e-14,3.888901e-14,
1.000000,128,128,1024,OS2-i8-accu,2.935445e-05,1.437056e-06,5.729246e-08,4.639419e-09,6.115414e-10,8.973925e-12,1.506785e-12,1.750970e-14,7.240298e-16,2.125992e-16,2.163701e-16,2.129566e-16,
1.000000,128,128,1024,OS2-f8-fast,1.818738e-04,1.169449e-05,8.713965e-07,2.426647e-08,1.296049e-09,1.048697e-11,9.100618e-13,4.402422e-13,3.271356e-13,1.788643e-13,1.648043e-13,1.234381e-13,
1.000000,128,128,1024,OS2-f8-accu,1.462399e-07,4.639419e-09,2.656234e-10,8.831765e-12,3.510688e-13,2.226130e-15,2.129566e-16,2.160425e-16,2.125757e-16,2.172601e-16,2.122322e-16,2.117075e-16,
1.000000,128,128,2048,ZGEMM,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,4.368516e-12,
1.000000,128,128,2048,ZGEMM3m,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,5.076750e-12,
1.000000,128,128,2048,OS1-7,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,2.428759e-11,
1.000000,128,128,2048,OS1-11,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,4.926950e-13,
1.000000,128,128,2048,OS2-i8-fast,1.878001e-02,3.004081e-03,1.998890e-04,4.858296e-06,2.262428e-07,7.986992e-08,6.042749e-09,1.740891e-10,3.911642e-11,2.279952e-12,8.954511e-14,9.247149e-14,
1.000000,128,128,2048,OS2-i8-accu,1.602313e-05,8.928707e-07,1.621433e-07,4.104274e-09,1.743943e-10,4.753050e-11,1.823473e-12,4.614504e-14,1.231938e-15,2.068353e-16,2.170218e-16,2.100641e-16,
1.000000,128,128,2048,OS2-f8-fast,1.123795e-04,4.858296e-06,2.262428e-07,4.137246e-08,2.496926e-09,5.841043e-11,3.549275e-12,1.002849e-12,1.485091e-12,1.020874e-12,4.083887e-13,1.027446e-12,
1.000000,128,128,2048,OS2-f8-accu,1.185311e-07,4.104274e-09,1.600980e-10,1.233269e-11,9.923013e-13,4.344294e-15,2.098287e-16,2.153567e-16,2.163951e-16,2.142848e-16,2.130770e-16,2.148461e-16,
1.000000,128,128,4096,ZGEMM,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,6.548251e-12,
1.000000,128,128,4096,ZGEMM3m,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,1.651702e-11,
1.000000,128,128,4096,OS1-7,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,2.373506e-10,
1.000000,128,128,4096,OS1-11,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,1.282363e-12,
1.000000,128,128,4096,OS2-i8-fast,1.601652e-01,8.893933e-03,7.097080e-04,9.069191e-05,1.010885e-05,4.931953e-07,3.494436e-08,1.070767e-09,2.317047e-10,2.247096e-11,1.150424e-12,2.514469e-12,
1.000000,128,128,4096,OS2-i8-accu,9.069191e-05,1.010885e-05,4.931940e-07,3.494434e-08,1.070696e-09,2.108840e-10,1.152318e-11,3.641150e-13,1.548402e-14,2.126257e-16,2.113999e-16,2.131960e-16,
1.000000,128,128,4096,OS2-f8-fast,2.809026e-03,9.069190e-05,1.010885e-05,2.269471e-07,1.492732e-08,1.568334e-10,4.683509e-11,1.529983e-11,9.924355e-12,3.889646e-11,1.358662e-11,8.390823e-12,
1.000000,128,128,4096,OS2-f8-accu,6.235705e-07,3.494434e-08,1.520787e-09,4.825299e-11,2.439427e-12,1.663335e-14,1.117357e-15,2.145543e-16,2.141940e-16,2.114475e-16,2.165876e-16,2.156282e-16,
1.000000,128,128,8192,ZGEMM,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,2.842345e-11,
1.000000,128,128,8192,ZGEMM3m,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,2.429859e-11,
1.000000,128,128,8192,OS1-7,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,1.254180e-10,
1.000000,128,128,8192,OS1-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,1.267367e-11,
1.000000,128,128,8192,OS2-i8-fast,3.640217e-01,1.309053e-01,5.180747e-03,2.622336e-04,3.719814e-05,5.016717e-07,3.724091e-08,8.779160e-09,6.386563e-10,3.086702e-11,6.132511e-12,1.882580e-11,
1.000000,128,128,8192,OS2-i8-accu,1.596607e-04,1.393336e-05,3.030819e-07,2.782708e-08,2.913460e-09,2.245815e-10,3.432494e-11,8.890561e-13,1.171145e-14,2.725473e-16,2.125438e-16,2.132101e-16,
1.000000,128,128,8192,OS2-f8-fast,6.931778e-03,2.622336e-04,3.719813e-05,3.030962e-07,2.790394e-08,9.100948e-10,1.673282e-10,6.809737e-11,1.023743e-10,2.993364e-11,2.581084e-11,3.316098e-11,
1.000000,128,128,8192,OS2-f8-accu,5.016694e-07,2.782708e-08,1.015219e-09,1.567378e-10,7.315253e-12,6.673027e-14,1.061437e-15,2.114142e-16,2.168426e-16,2.199710e-16,2.171624e-16,2.143491e-16,
1.000000,128,128,16384,ZGEMM,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,8.566790e-11,
1.000000,128,128,16384,ZGEMM3m,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,6.651601e-11,
1.000000,128,128,16384,OS1-7,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,3.857952e-10,
1.000000,128,128,16384,OS1-11,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,3.874036e-12,
1.000000,128,128,16384,OS2-i8-fast,3.159386e+00,4.181595e-01,2.127171e-02,8.814781e-04,5.922232e-05,4.534149e-06,1.385908e-07,4.271120e-08,1.873692e-09,7.636541e-11,9.410608e-11,8.832240e-11,
1.000000,128,128,16384,OS2-i8-accu,6.505915e-04,4.844247e-05,2.691820e-06,1.061618e-07,6.842802e-09,4.080045e-10,3.206106e-11,3.163409e-12,7.416608e-14,1.012946e-15,2.153487e-16,2.093875e-16,
1.000000,128,128,16384,OS2-f8-fast,6.165739e-02,8.814781e-04,5.922229e-05,2.691840e-06,1.060046e-07,2.831848e-09,1.735325e-10,1.547654e-10,4.458248e-10,3.343234e-10,8.407704e-11,1.909946e-09,
1.000000,128,128,16384,OS2-f8-accu,2.488383e-06,1.061618e-07,2.254245e-09,1.559689e-10,1.187160e-11,1.898779e-13,3.023511e-15,2.114886e-16,2.145580e-16,2.141702e-16,2.133413e-16,2.144600e-16,
1.000000,128,128,32768,ZGEMM,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,6.414120e-11,
1.000000,128,128,32768,ZGEMM3m,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,6.110219e-11,
1.000000,128,128,32768,OS1-7,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,1.802823e-09,
1.000000,128,128,32768,OS1-11,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,5.515656e-12,
1.000000,128,128,32768,OS2-i8-fast,6.443461e+00,9.703309e-01,5.111095e-02,1.688350e-03,7.541686e-05,1.342375e-05,9.427315e-07,8.795615e-08,3.883666e-09,3.963142e-10,3.679643e-11,1.790300e-10,
1.000000,128,128,32768,OS2-i8-accu,4.442757e-04,5.919411e-05,3.008833e-06,2.505122e-07,1.517029e-08,1.115640e-09,7.189451e-11,3.892488e-12,5.255602e-14,1.624391e-15,2.135234e-16,2.169327e-16,
1.000000,128,128,32768,OS2-f8-fast,1.799672e-01,1.688350e-03,7.541678e-05,4.786977e-06,4.276845e-07,8.022168e-09,1.493698e-09,6.423634e-10,3.003192e-10,1.389410e-09,5.299354e-10,4.514514e-09,
1.000000,128,128,32768,OS2-f8-accu,4.116699e-06,2.505122e-07,5.216195e-09,3.144006e-10,7.138017e-12,6.145629e-14,1.624391e-15,2.199006e-16,2.169175e-16,2.134135e-16,2.148953e-16,2.120172e-16,
1.000000,128,128,65536,ZGEMM,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,7.233940e-11,
1.000000,128,128,65536,ZGEMM3m,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,2.972285e-10,
1.000000,128,128,65536,OS1-7,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,1.563176e-09,
1.000000,128,128,65536,OS1-11,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,9.085095e-12,
1.000000,128,128,65536,OS2-i8-fast,7.227809e+01,1.775348e+00,1.306760e-01,5.118271e-03,4.074212e-04,1.620363e-05,2.609713e-06,1.689108e-07,1.504552e-08,5.579746e-10,6.342069e-10,7.636048e-10,
1.000000,128,128,65536,OS2-i8-accu,2.105620e-04,4.115292e-05,2.557704e-06,2.251719e-07,4.173807e-09,3.216178e-09,6.424677e-11,9.739682e-12,2.739497e-13,5.966434e-15,2.158815e-16,2.121465e-16,
1.000000,128,128,65536,OS2-f8-fast,1.768798e-01,5.118271e-03,4.074203e-04,1.534775e-05,6.953345e-07,7.790536e-09,4.767581e-09,1.895740e-08,1.097687e-09,8.724195e-09,1.455940e-09,3.710708e-09,
1.000000,128,128,65536,OS2-f8-accu,2.557704e-06,1.906671e-07,3.975637e-09,1.944148e-10,2.086771e-11,2.737397e-13,2.396123e-15,2.096899e-16,2.173326e-16,2.135496e-16,2.145500e-16,2.167452e-16,
2.000000,128,128,1024,ZGEMM,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,3.228627e-12,
2.000000,128,128,1024,ZGEMM3m,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,1.167605e-11,
2.000000,128,128,1024,OS1-7,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,1.327093e-10,
2.000000,128,128,1024,OS1-11,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,2.281547e-12,
2.000000,128,128,1024,OS2-i8-fast,3.855243e+02,8.399593e+01,1.333411e+01,1.861300e-01,9.524169e-03,8.777144e-04,3.615131e-05,1.035636e-05,5.111046e-07,2.159287e-07,7.400474e-07,3.077638e-07,
2.000000,128,128,1024,OS2-i8-accu,3.686179e-04,1.547701e-05,2.212603e-06,5.983028e-08,7.385354e-09,4.682729e-10,2.947739e-11,2.412263e-12,9.247250e-14,3.097008e-15,2.151268e-16,2.116752e-16,
2.000000,128,128,1024,OS2-f8-fast,2.275245e+01,1.861297e-01,9.523867e-03,8.953461e-04,6.742686e-05,7.572862e-07,1.797395e-06,1.179049e-05,1.401928e-06,5.252619e-06,1.024077e-06,1.718426e-06,
2.000000,128,128,1024,OS2-f8-accu,2.212603e-06,5.198010e-08,3.308581e-09,2.029086e-10,1.181083e-11,1.000965e-13,3.097008e-15,2.110876e-16,2.196663e-16,2.116752e-16,2.126448e-16,2.166580e-16,
2.000000,128,128,2048,ZGEMM,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,4.084063e-12,
2.000000,128,128,2048,ZGEMM3m,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,1.615889e-11,
2.000000,128,128,2048,OS1-7,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,1.308067e-09,
