phi,k,function,11,12,13,14,15,16,17,18,19,20,
-1.000000e+00,1024,DGEMM,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,3.405047e-12,
-1.000000e+00,1024,OS1-7,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,1.148896e-12,
-1.000000e+00,1024,OS2-fast,1.397465e-09,4.764340e-11,6.420496e-13,1.605096e-14,2.102576e-16,2.084747e-16,2.168572e-16,2.176594e-16,2.136460e-16,2.078901e-16,
-1.000000e+00,1024,OS2-accu,8.561325e-11,4.403114e-12,5.467333e-14,5.679164e-16,2.168572e-16,2.201995e-16,2.099746e-16,2.168572e-16,2.086312e-16,2.110330e-16,
0.000000e+00,1024,DGEMM,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,1.847197e-11,
0.000000e+00,1024,OS1-7,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,4.558425e-13,
0.000000e+00,1024,OS2-fast,9.493422e-11,1.790469e-11,2.142847e-16,2.121263e-16,2.062045e-16,2.142847e-16,2.136588e-16,2.079310e-16,2.118355e-16,2.116741e-16,
0.000000e+00,1024,OS2-accu,3.337014e-10,1.790469e-11,2.159193e-16,2.121263e-16,2.060992e-16,2.142847e-16,2.136588e-16,2.157116e-16,2.118355e-16,2.113834e-16,
5.000000e-01,1024,DGEMM,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,4.218211e-12,
5.000000e-01,1024,OS1-7,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,1.465216e-11,
5.000000e-01,1024,OS2-fast,6.676171e-09,2.948262e-10,6.435612e-12,4.046471e-14,2.379354e-15,2.196895e-16,2.138690e-16,2.138690e-16,2.158027e-16,2.093981e-16,
5.000000e-01,1024,OS2-accu,5.921882e-10,7.837803e-11,3.890775e-13,1.766101e-14,2.126759e-16,2.089365e-16,2.131193e-16,2.129205e-16,2.080949e-16,2.089298e-16,
1.000000e+00,1024,DGEMM,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,2.627444e-11,
1.000000e+00,1024,OS1-7,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,1.596866e-10,
1.000000e+00,1024,OS2-fast,4.376931e-08,6.134362e-10,8.411277e-11,2.010243e-12,2.228443e-15,2.092074e-16,2.963741e-16,4.438835e-16,2.120135e-16,2.588191e-16,
1.000000e+00,1024,OS2-accu,6.134362e-10,8.411277e-11,2.010243e-12,2.361889e-15,2.124246e-16,2.160474e-16,2.140316e-16,2.158718e-16,2.188897e-16,2.052155e-16,
2.000000e+00,1024,DGEMM,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,2.467593e-12,
2.000000e+00,1024,OS1-7,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,3.971451e-10,
2.000000e+00,1024,OS2-fast,1.391400e-06,4.391505e-08,1.192011e-09,6.631968e-11,5.028817e-12,1.336673e-12,4.686914e-12,1.603358e-12,1.513145e-12,1.613020e-12,
