phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,DGEMM,2.756879e-09,8.765315e-16,7.309776e-01,2.937824e-03,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-9,9.652637e-05,4.701695e-11,3.330465e+00,6.448000e-04,8.193500e-05,3.483830e-04,1.050375e-04,9.956900e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,2.661800e-06,1.530628e-12,3.042382e+00,7.058560e-04,8.493050e-05,3.880240e-04,1.155885e-04,1.082650e-04,
5.000000e-01,1024,1024,1024,OS2-fast-11,1.696944e-07,9.527469e-14,2.800228e+00,7.668960e-04,8.856250e-05,4.268285e-04,1.267050e-04,1.159040e-04,
5.000000e-01,1024,1024,1024,OS2-fast-12,6.934786e-09,2.869020e-15,2.594632e+00,8.276640e-04,9.499450e-05,4.661775e-04,1.339385e-04,1.234435e-04,
5.000000e-01,1024,1024,1024,OS2-fast-13,3.937664e-10,1.220529e-16,2.385033e+00,9.004000e-04,1.050280e-04,5.059580e-04,1.485415e-04,1.312730e-04,
5.000000e-01,1024,1024,1024,OS2-fast-14,3.792694e-13,4.584840e-17,2.234095e+00,9.612320e-04,1.141060e-04,5.427860e-04,1.564405e-04,1.388775e-04,
5.000000e-01,1024,1024,1024,OS2-fast-15,1.068244e-14,4.543650e-17,2.090944e+00,1.027040e-03,1.229520e-04,5.816155e-04,1.654730e-04,1.466775e-04,
5.000000e-01,1024,1024,1024,OS2-fast-16,2.196920e-16,4.541066e-17,1.966848e+00,1.091840e-03,1.306670e-04,6.209180e-04,1.767385e-04,1.540515e-04,
5.000000e-01,1024,1024,1024,OS2-fast-17,2.224837e-16,4.536453e-17,1.858740e+00,1.155344e-03,1.399245e-04,6.577895e-04,1.853265e-04,1.615805e-04,
5.000000e-01,1024,1024,1024,OS2-fast-18,2.219917e-16,4.530648e-17,1.764305e+00,1.217184e-03,1.465525e-04,6.989370e-04,1.923685e-04,1.693505e-04,
5.000000e-01,1024,1024,1024,OS2-accu-9,1.241069e-05,9.655853e-12,3.019386e+00,7.112320e-04,1.474840e-04,3.486045e-04,1.053095e-04,1.002900e-04,
5.000000e-01,1024,1024,1024,OS2-accu-10,4.382579e-07,3.824753e-13,2.782060e+00,7.719040e-04,1.504295e-04,3.885610e-04,1.155535e-04,1.083000e-04,
5.000000e-01,1024,1024,1024,OS2-accu-11,1.945131e-08,1.867633e-14,2.577937e+00,8.330240e-04,1.543670e-04,4.252955e-04,1.283040e-04,1.157390e-04,
5.000000e-01,1024,1024,1024,OS2-accu-12,1.489921e-09,6.337811e-16,2.415639e+00,8.889920e-04,1.567665e-04,4.659150e-04,1.334085e-04,1.235385e-04,
5.000000e-01,1024,1024,1024,OS2-accu-13,1.306030e-11,5.077495e-17,2.225095e+00,9.651200e-04,1.718050e-04,5.045605e-04,1.484300e-04,1.311985e-04,
