phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,DGEMM,2.756879e-09,8.765315e-16,7.340560e-01,2.925504e-03,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-9,5.465733e-03,3.144399e-09,5.353719e+00,4.011200e-04,6.606000e-05,1.577640e-04,6.874050e-05,9.940800e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,2.690812e-04,2.142583e-10,4.938106e+00,4.348800e-04,6.735250e-05,1.749215e-04,7.641350e-05,1.072525e-04,
5.000000e-01,1024,1024,1024,OS2-fast-11,4.456593e-05,2.269263e-11,4.550525e+00,4.719200e-04,6.966650e-05,1.938315e-04,8.425950e-05,1.147370e-04,
5.000000e-01,1024,1024,1024,OS2-fast-12,2.661800e-06,1.530285e-12,4.251837e+00,5.050720e-04,7.037800e-05,2.111390e-04,9.218400e-05,1.224315e-04,
5.000000e-01,1024,1024,1024,OS2-fast-13,1.696944e-07,9.551687e-14,3.937389e+00,5.454080e-04,7.612900e-05,2.290430e-04,1.007235e-04,1.301460e-04,
5.000000e-01,1024,1024,1024,OS2-fast-14,1.134047e-08,5.859329e-15,3.692372e+00,5.816000e-04,7.931000e-05,2.463940e-04,1.081895e-04,1.378955e-04,
5.000000e-01,1024,1024,1024,OS2-fast-15,7.645727e-10,2.749305e-16,3.487534e+00,6.157600e-04,8.018150e-05,2.643950e-04,1.164590e-04,1.456255e-04,
5.000000e-01,1024,1024,1024,OS2-fast-16,8.074306e-12,4.858253e-17,3.244639e+00,6.618560e-04,9.323700e-05,2.818865e-04,1.241080e-04,1.529690e-04,
5.000000e-01,1024,1024,1024,OS2-fast-17,1.293970e-13,4.551100e-17,3.084260e+00,6.962720e-04,9.390250e-05,2.994045e-04,1.329210e-04,1.605590e-04,
5.000000e-01,1024,1024,1024,OS2-fast-18,5.110841e-16,4.536987e-17,2.935838e+00,7.314720e-04,9.677800e-05,3.167690e-04,1.399505e-04,1.681880e-04,
5.000000e-01,1024,1024,1024,OS2-accu-9,1.194455e-03,1.234489e-09,5.071327e+00,4.234560e-04,8.837750e-05,1.580995e-04,6.886950e-05,9.956350e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,7.073146e-05,7.716693e-11,4.688338e+00,4.580480e-04,9.119700e-05,1.744380e-04,7.640450e-05,1.072125e-04,
