phi,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,1.028016e+01,1.044480e-04,1.556800e-05,4.020800e-05,2.044800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-4,8.619171e+00,1.245760e-04,1.545600e-05,5.332800e-05,2.678400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-5,8.432881e+00,1.273280e-04,1.550400e-05,5.326400e-05,2.912000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,7.253444e+00,1.480320e-04,1.604800e-05,6.555200e-05,3.603200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-7,7.031524e+00,1.527040e-04,1.729600e-05,6.601600e-05,3.782400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-8,6.188000e+00,1.735200e-04,1.768000e-05,7.852800e-05,4.456000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-9,6.050750e+00,1.774560e-04,1.884800e-05,7.867200e-05,4.737600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,5.916846e+00,1.814720e-04,1.963200e-05,7.872000e-05,4.947200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,5.305887e+00,2.023680e-04,2.001600e-05,9.137600e-05,5.622400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-12,5.223293e+00,2.055680e-04,1.988800e-05,9.139200e-05,5.872000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-3,8.166083e+00,1.314880e-04,4.496000e-05,3.945600e-05,1.924800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-4,7.036685e+00,1.525920e-04,4.532800e-05,5.174400e-05,2.553600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-5,6.956449e+00,1.543520e-04,4.460800e-05,5.219200e-05,2.809600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-6,6.124748e+00,1.753120e-04,4.441600e-05,6.508800e-05,3.467200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-7,5.938837e+00,1.808000e-04,4.686400e-05,6.547200e-05,3.718400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-8,5.321033e+00,2.017920e-04,4.753600e-05,7.811200e-05,4.408000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-9,5.249442e+00,2.045440e-04,4.731200e-05,7.811200e-05,4.611200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,5.110331e+00,2.101120e-04,4.889600e-05,7.819200e-05,4.918400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,4.646463e+00,2.310880e-04,4.822400e-05,9.118400e-05,5.648000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-accu-12,4.563056e+00,2.353120e-04,4.892800e-05,9.129600e-05,5.939200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-3,9.635156e+00,1.114400e-04,1.564800e-05,4.718400e-05,2.083200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-4,7.987249e+00,1.344320e-04,1.686400e-05,6.057600e-05,2.793600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-5,6.859743e+00,1.565280e-04,1.737600e-05,7.420800e-05,3.491200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-6,5.970008e+00,1.798560e-04,1.897600e-05,8.782400e-05,4.200000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-7,5.609233e+00,1.914240e-04,2.019200e-05,9.403200e-05,4.569600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-8,4.964775e+00,2.162720e-04,2.171200e-05,1.088800e-04,5.286400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-9,4.691287e+00,2.288800e-04,2.422400e-05,1.162720e-04,5.481600e-05,1.024000e-05,
