phi,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.328823e+01,3.232160e-04,2.553600e-05,2.060160e-04,5.660800e-05,1.012800e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.195704e+01,3.592000e-04,2.580800e-05,2.332960e-04,6.398400e-05,1.028800e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.158748e+01,3.706560e-04,2.779200e-05,2.369600e-04,6.777600e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,1.038716e+01,4.134880e-04,3.596800e-05,2.643840e-04,7.393600e-05,1.220800e-05,
-1.000000,1024,1024,OS2-i8-fast-13,1.016840e+01,4.223840e-04,3.651200e-05,2.679840e-04,7.686400e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-fast-14,1.001625e+01,4.288000e-04,3.795200e-05,2.696640e-04,7.982400e-05,1.228800e-05,
-1.000000,1024,1024,OS2-i8-fast-15,9.153809e+00,4.692000e-04,3.921600e-05,2.988960e-04,8.756800e-05,1.244800e-05,
-1.000000,1024,1024,OS2-i8-fast-16,8.960094e+00,4.793440e-04,4.667200e-05,2.990400e-04,8.832000e-05,1.417600e-05,
-1.000000,1024,1024,OS2-i8-fast-17,8.795395e+00,4.883200e-04,4.867200e-05,3.004320e-04,9.411200e-05,1.432000e-05,
-1.000000,1024,1024,OS2-i8-fast-18,8.131451e+00,5.281920e-04,5.049600e-05,3.307040e-04,1.005280e-04,1.428800e-05,
-1.000000,1024,1024,OS2-i8-fast-19,8.001057e+00,5.368000e-04,5.414400e-05,3.318400e-04,1.032480e-04,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-20,8.022338e+00,5.353760e-04,4.827200e-05,3.319040e-04,1.063200e-04,1.446400e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.162410e+01,3.694880e-04,7.697600e-05,2.028640e-04,5.508800e-05,1.024000e-05,
