phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,1024,1024,1024,INT8-GEMM,,,1.396371e+02,1.537903e-05,,,,,
5.000000e-01,1024,1024,1024,CGEMMEx,5.642128e-01,6.666968e-07,4.878416e+01,1.760804e-04,,,,,
5.000000e-01,1024,1024,1024,CGEMM,5.642128e-01,6.666968e-07,4.879071e+01,1.760568e-04,,,,,
5.000000e-01,1024,1024,1024,CGEMM3m,5.642128e-01,6.666968e-07,4.874234e+01,1.762315e-04,,,,,
5.000000e-01,1024,1024,1024,CGEMM-TF32,8.742936e+02,2.930433e-04,1.216210e+02,7.062871e-05,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-2,9.036423e+05,7.096435e-01,5.435270e+01,1.580406e-04,4.367315e-05,6.272608e-05,2.002540e-05,1.390419e-05,
5.000000e-01,1024,1024,1024,OS2-fast-3,1.237585e+05,6.077553e-02,4.231358e+01,2.030066e-04,4.598132e-05,9.331262e-05,3.013603e-05,1.573105e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,9.761260e+03,3.870409e-03,3.494975e+01,2.457796e-04,4.769456e-05,1.245517e-04,4.049013e-05,1.522829e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,8.424913e+02,2.424184e-04,2.959957e+01,2.902047e-04,4.950388e-05,1.555152e-04,5.064506e-05,1.654745e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,5.374855e+01,1.508842e-05,2.539890e+01,3.382010e-04,5.443816e-05,1.868439e-04,6.082785e-05,1.795147e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,3.556155e+00,8.837980e-07,2.234235e+01,3.844687e-04,5.792550e-05,2.178749e-04,7.050135e-05,1.998563e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,1.309621e-01,3.591438e-08,2.003698e+01,4.287041e-04,6.146402e-05,2.486880e-04,8.094034e-05,1.939144e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,1.513205e-03,2.078334e-08,1.811602e+01,4.741625e-04,6.388315e-05,2.797667e-04,9.128516e-05,2.116875e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,2.414673e-05,2.062918e-08,1.650864e+01,5.203297e-04,6.779707e-05,3.106636e-04,1.009824e-04,2.264939e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,5.764308e-05,2.064203e-08,1.514623e+01,5.671334e-04,7.154552e-05,3.415021e-04,1.113288e-04,2.454150e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,1.603824e-04,2.064116e-08,1.375125e+01,6.246659e-04,8.897160e-05,3.724221e-04,1.208972e-04,2.427721e-05,
5.000000e-01,1024,1024,1024,OS2-fast-13,9.580898e-05,2.064042e-08,1.275323e+01,6.735495e-04,9.380639e-05,4.037523e-04,1.315641e-04,2.610721e-05,
5.000000e-01,1024,1024,1024,OS2-fast-14,1.216555e-04,2.063845e-08,1.192011e+01,7.206255e-04,9.848347e-05,4.344413e-04,1.417246e-04,2.776512e-05,
5.000000e-01,1024,1024,1024,OS2-fast-15,9.969970e-05,2.063463e-08,1.118931e+01,7.676910e-04,1.032232e-04,4.644570e-04,1.513216e-04,3.046659e-05,
5.000000e-01,1024,1024,1024,OS2-accu-2,7.193466e+05,2.959848e-01,4.183509e+01,2.053284e-04,9.219872e-05,6.139745e-05,1.994511e-05,1.406543e-05,
5.000000e-01,1024,1024,1024,OS2-accu-3,4.365471e+04,2.057298e-02,3.468337e+01,2.476672e-04,9.424256e-05,9.152287e-05,2.852005e-05,1.557584e-05,
5.000000e-01,1024,1024,1024,OS2-accu-4,3.926183e+03,1.294776e-03,2.811984e+01,3.054759e-04,1.082312e-04,1.237787e-04,4.019412e-05,1.522089e-05,
5.000000e-01,1024,1024,1024,OS2-accu-5,2.403314e+02,8.086249e-05,2.536854e+01,3.386058e-04,9.897561e-05,1.548087e-04,5.028169e-05,1.655887e-05,
5.000000e-01,1024,1024,1024,OS2-accu-6,1.827721e+01,4.995014e-06,2.206958e+01,3.892206e-04,1.059055e-04,1.862708e-04,6.073270e-05,1.805142e-05,
5.000000e-01,1024,1024,1024,OS2-accu-7,1.103268e+00,2.814369e-07,1.919689e+01,4.474648e-04,1.106994e-04,2.165773e-04,7.038936e-05,3.148158e-05,
5.000000e-01,1024,1024,1024,OS2-accu-8,3.409705e-02,2.496971e-08,1.785796e+01,4.810143e-04,1.143285e-04,2.480951e-04,8.085941e-05,1.937099e-05,
5.000000e-01,1024,1024,1024,OS2-accu-9,4.875886e-04,2.067910e-08,1.595470e+01,5.383954e-04,1.288358e-04,2.789207e-04,9.113628e-05,2.115023e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,1.229466e-05,2.062529e-08,1.501772e+01,5.719864e-04,1.219488e-04,3.091368e-04,9.995125e-05,2.278092e-05,
5.000000e-01,1024,1024,1024,OS2-accu-11,5.194812e-06,2.062521e-08,1.360556e+01,6.313548e-04,1.254217e-04,3.408955e-04,1.220521e-04,2.453513e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,1.039141e-05,2.062541e-08,1.263369e+01,6.799229e-04,1.437243e-04,3.726029e-04,1.210833e-04,2.425952e-05,
5.000000e-01,1024,1024,1024,OS2-accu-13,8.796688e-06,2.062638e-08,1.183732e+01,7.256655e-04,1.482256e-04,4.026201e-04,1.304211e-04,2.616198e-05,
5.000000e-01,1024,1024,1024,OS2-accu-14,1.566861e-05,2.062620e-08,1.108811e+01,7.746980e-04,1.533327e-04,4.343111e-04,1.410895e-04,2.774344e-05,
5.000000e-01,1024,1024,1024,OS2-accu-15,8.375694e-06,2.062533e-08,1.047878e+01,8.197455e-04,1.573661e-04,4.635233e-04,1.502195e-04,3.038088e-05,
5.000000e-01,2048,2048,2048,INT8-GEMM,,,4.888473e+02,3.514363e-05,,,,,
5.000000e-01,2048,2048,2048,CGEMMEx,3.448343e+00,9.414518e-07,5.297607e+01,1.297180e-03,,,,,
5.000000e-01,2048,2048,2048,CGEMM,3.448343e+00,9.414518e-07,5.260154e+01,1.306416e-03,,,,,
5.000000e-01,2048,2048,2048,CGEMM3m,3.448343e+00,9.414518e-07,5.286471e+01,1.299912e-03,,,,,
5.000000e-01,2048,2048,2048,CGEMM-TF32,2.394383e+02,2.932409e-04,1.601106e+02,4.292001e-04,,,,,
5.000000e-01,2048,2048,2048,OS2-fast-2,2.467246e+05,1.000000e+00,1.813782e+02,3.788739e-04,1.048242e-04,1.753898e-04,4.480406e-05,3.561210e-05,
5.000000e-01,2048,2048,2048,OS2-fast-3,3.289756e+05,1.399056e-01,1.348710e+02,5.095199e-04,1.174199e-04,2.638773e-04,6.701216e-05,4.287315e-05,
