phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,1024,1024,1024,INT8-GEMM,,,2.346369e+01,9.152368e-05,,,,,
5.000000e-01,1024,1024,1024,DGEMM,1.785675e-09,8.776003e-16,1.673298e+01,1.283384e-04,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-2,5.961131e+05,6.195140e-01,3.204110e+00,6.702277e-04,8.190472e-05,2.164090e-04,9.437557e-05,5.661389e-05,
5.000000e-01,1024,1024,1024,OS2-fast-3,1.720216e+05,5.031757e-02,2.660721e+00,8.071058e-04,8.624045e-05,3.222535e-04,1.390698e-04,5.524037e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,6.310840e+03,3.225149e-03,2.231522e+00,9.623402e-04,8.784936e-05,4.304535e-04,1.832395e-04,5.569270e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,7.040604e+02,2.030293e-04,1.941649e+00,1.106010e-03,8.406945e-05,5.368531e-04,2.259617e-04,5.637888e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,3.125123e+01,1.270791e-05,1.710654e+00,1.255358e-03,8.588259e-05,6.422435e-04,2.682986e-04,5.495937e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,1.425133e+00,7.952144e-07,1.532098e+00,1.401662e-03,8.257774e-05,7.420854e-04,3.138363e-04,5.689661e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,8.575711e-02,4.961000e-08,1.379106e+00,1.557156e-03,8.410430e-05,8.588153e-04,3.557813e-04,5.296878e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,2.454709e-03,3.100768e-09,1.270569e+00,1.690174e-03,8.460810e-05,9.507857e-04,3.948695e-04,5.351758e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,3.422107e-04,1.940574e-10,1.158494e+00,1.853685e-03,8.463162e-05,1.067207e-03,4.382682e-04,5.646949e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,2.224518e-05,1.212820e-11,1.078736e+00,1.990740e-03,8.332337e-05,1.159875e-03,4.845235e-04,5.485155e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,3.651432e-06,7.572894e-13,1.002025e+00,2.143143e-03,8.574410e-05,1.266954e-03,5.288496e-04,5.408907e-05,
5.000000e-01,1024,1024,1024,OS2-fast-13,1.421642e-07,4.722156e-14,9.303315e-01,2.308300e-03,8.455546e-05,1.396737e-03,5.675886e-04,5.459759e-05,
5.000000e-01,1024,1024,1024,OS2-fast-14,2.083035e-08,3.896598e-15,8.737461e-01,2.457789e-03,8.935624e-05,1.495115e-03,6.133537e-04,5.292119e-05,
5.000000e-01,1024,1024,1024,OS2-fast-15,6.549908e-10,2.720619e-16,8.242627e-01,2.605339e-03,8.762555e-05,1.602717e-03,6.534448e-04,5.411093e-05,
5.000000e-01,1024,1024,1024,OS2-fast-16,6.406360e-12,4.851003e-17,7.868763e-01,2.729125e-03,8.896913e-05,1.690123e-03,6.911028e-04,5.276347e-05,
5.000000e-01,1024,1024,1024,OS2-fast-17,3.287898e-13,4.554281e-17,7.401696e-01,2.901340e-03,8.668568e-05,1.812885e-03,7.400369e-04,5.503833e-05,
5.000000e-01,1024,1024,1024,OS2-fast-18,5.005647e-15,4.549478e-17,7.015838e-01,3.060908e-03,9.174988e-05,1.927075e-03,7.794082e-04,5.563097e-05,
