phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,2048,2048,2048,SGEMM,2.321483e+00,6.661985e-07,5.790525e+01,2.966893e-04,,,,,
5.000000e-01,2048,2048,2048,OS2-fast-2,3.900621e+05,7.119181e-01,2.585257e+01,6.645323e-04,8.482451e-05,2.654976e-04,1.008719e-04,5.676363e-05,
5.000000e-01,2048,2048,2048,OS2-fast-3,6.370237e+04,6.101519e-02,1.981966e+01,8.668095e-04,9.292962e-05,4.028258e-04,1.572439e-04,5.545752e-05,
5.000000e-01,2048,2048,2048,OS2-fast-4,7.045088e+03,3.887627e-03,1.640170e+01,1.047445e-03,9.332687e-05,5.349790e-04,2.060426e-04,5.732323e-05,
5.000000e-01,2048,2048,2048,OS2-fast-5,6.961826e+02,2.432910e-04,1.399540e+01,1.227537e-03,1.017165e-04,6.578377e-04,2.516578e-04,5.927582e-05,
5.000000e-01,2048,2048,2048,OS2-fast-6,1.689317e+01,1.512866e-05,1.214156e+01,1.414964e-03,1.068719e-04,7.806907e-04,3.119540e-04,5.941213e-05,
5.000000e-01,2048,2048,2048,OS2-fast-7,2.539405e+00,8.862811e-07,1.073020e+01,1.601076e-03,1.151827e-04,9.155516e-04,3.532765e-04,6.108964e-05,
5.000000e-01,2048,2048,2048,OS2-fast-8,6.636387e-02,3.598625e-08,9.610637e+00,1.787589e-03,1.193871e-04,1.049361e-03,4.017151e-04,6.366656e-05,
5.000000e-01,2048,2048,2048,OS2-fast-9,1.352626e-03,2.083649e-08,8.712351e+00,1.971898e-03,1.206456e-04,1.178435e-03,4.513821e-04,6.347376e-05,
5.000000e-01,2048,2048,2048,OS2-fast-10,4.485478e-05,2.067900e-08,8.013134e+00,2.143964e-03,1.253721e-04,1.292862e-03,5.055064e-04,6.368060e-05,
5.000000e-01,2048,2048,2048,OS2-fast-11,9.463043e-05,2.069141e-08,7.397525e+00,2.322381e-03,1.303431e-04,1.406268e-03,5.652726e-04,6.513485e-05,
5.000000e-01,2048,2048,2048,OS2-fast-12,1.570095e-04,2.069048e-08,6.848404e+00,2.508594e-03,1.421155e-04,1.544256e-03,6.000826e-04,6.715554e-05,
5.000000e-01,2048,2048,2048,OS2-fast-13,3.375827e-04,2.069008e-08,6.428698e+00,2.672372e-03,1.455388e-04,1.664629e-03,6.361931e-04,7.078083e-05,
5.000000e-01,2048,2048,2048,OS2-fast-14,1.615986e-04,2.068867e-08,6.052066e+00,2.838678e-03,1.495525e-04,1.786346e-03,6.725831e-04,7.320372e-05,
5.000000e-01,2048,2048,2048,OS2-fast-15,7.148943e-05,2.068394e-08,5.637414e+00,3.047474e-03,1.554355e-04,1.926202e-03,7.306934e-04,7.649282e-05,
5.000000e-01,2048,2048,2048,OS2-accu-2,4.169554e+05,2.957664e-01,2.066974e+01,8.311605e-04,2.228270e-04,2.969703e-04,1.049863e-04,5.330547e-05,
5.000000e-01,2048,2048,2048,OS2-accu-3,2.054451e+04,2.059596e-02,1.727176e+01,9.946800e-04,2.162470e-04,4.201898e-04,1.506295e-04,5.361763e-05,
5.000000e-01,2048,2048,2048,OS2-accu-4,2.281351e+03,1.294953e-03,1.462611e+01,1.174602e-03,2.243184e-04,5.401060e-04,2.002973e-04,5.708131e-05,
5.000000e-01,2048,2048,2048,OS2-accu-5,1.247203e+02,8.090200e-05,1.237415e+01,1.388368e-03,2.351167e-04,6.856032e-04,2.535178e-04,6.035239e-05,
5.000000e-01,2048,2048,2048,OS2-accu-6,8.573900e+00,4.996843e-06,1.094024e+01,1.570337e-03,2.431612e-04,8.061558e-04,3.094797e-04,5.681055e-05,
