phi,function,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
5.000000e-01,ZGEMMEx (k=1024),2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,
5.000000e-01,ZGEMM (k=1024),2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,2.638527e-09,
5.000000e-01,OS2-fast (k=1024),3.296183e+05,4.775163e+04,5.007243e+03,1.049780e+02,1.996624e+01,1.548627e+00,2.315360e-02,9.809422e-03,7.011061e-04,4.491724e-05,3.913252e-06,2.112207e-07,1.767625e-08,6.050106e-10,1.458096e-11,1.183961e-12,8.299737e-15,2.204758e-16,2.208349e-16,
5.000000e-01,OS2-accu (k=1024),3.112993e+05,2.977563e+04,8.676475e+02,1.043185e+02,3.163046e+00,1.816514e-01,1.073119e-02,1.553002e-03,4.358488e-04,2.061193e-05,8.214040e-07,6.845223e-08,3.922097e-09,1.493953e-10,1.141009e-11,1.290246e-13,1.809154e-15,2.194577e-16,2.202667e-16,
5.000000e-01,ZGEMMEx (k=2048),9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,
5.000000e-01,ZGEMM (k=2048),9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,9.602098e-10,
5.000000e-01,OS2-fast (k=2048),1.733987e+05,1.815268e+05,1.618113e+04,9.807516e+02,5.548859e+01,5.794734e+00,3.236319e-01,1.228418e-02,2.357023e-04,4.808270e-05,3.908837e-06,1.359377e-07,2.813707e-08,1.191959e-09,8.646210e-11,6.657409e-13,1.681471e-14,2.725530e-15,2.211098e-16,
5.000000e-01,OS2-accu (k=2048),3.931243e+05,8.729150e+04,2.479833e+03,1.178923e+02,1.367962e+01,1.741850e+00,3.851097e-02,1.390282e-03,9.545154e-05,1.271244e-05,7.928425e-07,7.379974e-08,8.873225e-09,4.804755e-10,3.757309e-12,6.223690e-14,2.843926e-15,8.311863e-16,2.192528e-16,
5.000000e-01,ZGEMMEx (k=4096),9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,
5.000000e-01,ZGEMM (k=4096),9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,9.110460e-10,
