phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,1024,1024,1024,INT8-GEMM,,,1.388454e+02,1.546672e-05,,,,,
5.000000e-01,1024,1024,1024,DGEMM,8.594851e-10,8.762780e-16,4.109763e+01,5.225322e-05,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-2,1.215276e+05,6.299566e-01,1.799092e+01,1.193649e-04,3.250524e-05,3.342048e-05,1.670287e-05,1.344050e-05,
5.000000e-01,1024,1024,1024,OS2-fast-3,6.485873e+04,5.129632e-02,1.489209e+01,1.442030e-04,3.523929e-05,4.772142e-05,2.428011e-05,1.404877e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,4.553197e+03,3.283985e-03,1.266574e+01,1.695506e-04,3.889725e-05,6.241082e-05,3.196008e-05,1.342924e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,2.520982e+02,2.069958e-04,1.089278e+01,1.971474e-04,4.172405e-05,7.760732e-05,4.042798e-05,1.438001e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,1.592215e+01,1.295139e-05,9.572530e+00,2.243382e-04,4.370005e-05,9.343554e-05,4.888458e-05,1.530959e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,4.928434e-01,8.102758e-07,8.595195e+00,2.498470e-04,4.496978e-05,1.087676e-04,5.684351e-05,1.619789e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,3.936469e-02,5.064139e-08,7.808031e+00,2.750352e-04,4.592240e-05,1.243466e-04,6.503897e-05,1.646640e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,3.744011e-03,3.161367e-09,7.137265e+00,3.008833e-04,4.640527e-05,1.402802e-04,7.333266e-05,1.756750e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,1.270989e-04,1.974574e-10,6.568151e+00,3.269541e-04,4.739213e-05,1.560320e-04,8.178057e-05,1.837002e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,1.117788e-05,1.235789e-11,6.094110e+00,3.523868e-04,4.825455e-05,1.714927e-04,8.957632e-05,1.958123e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,1.414146e-06,7.725493e-13,5.674819e+00,3.784233e-04,4.894420e-05,1.877041e-04,9.914388e-05,1.896171e-05,
5.000000e-01,1024,1024,1024,OS2-fast-13,4.720867e-08,4.814241e-14,5.206739e+00,4.124431e-04,6.074976e-05,2.024098e-04,1.058122e-04,2.004556e-05,
5.000000e-01,1024,1024,1024,OS2-fast-14,4.678982e-09,3.959969e-15,4.876425e+00,4.403807e-04,6.303104e-05,2.181946e-04,1.145171e-04,2.102501e-05,
5.000000e-01,1024,1024,1024,OS2-fast-15,3.321655e-10,2.786150e-16,4.576824e+00,4.692083e-04,6.550396e-05,2.346592e-04,1.230113e-04,2.236716e-05,
5.000000e-01,1024,1024,1024,OS2-fast-16,7.896671e-12,4.856916e-17,4.340497e+00,4.947552e-04,6.755259e-05,2.501171e-04,1.304736e-04,2.310726e-05,
5.000000e-01,1024,1024,1024,OS2-fast-17,1.253078e-13,4.547194e-17,4.098061e+00,5.240244e-04,6.933883e-05,2.667881e-04,1.394167e-04,2.486917e-05,
5.000000e-01,1024,1024,1024,OS2-fast-18,1.154293e-15,4.542055e-17,3.894620e+00,5.513975e-04,7.183831e-05,2.821167e-04,1.476773e-04,2.616422e-05,
5.000000e-01,1024,1024,1024,OS2-fast-19,2.181671e-16,4.536940e-17,3.657276e+00,5.871811e-04,8.392007e-05,2.975825e-04,1.548954e-04,2.724351e-05,
5.000000e-01,1024,1024,1024,OS2-fast-20,2.185905e-16,4.549186e-17,3.451137e+00,6.222540e-04,8.683847e-05,3.122696e-04,1.620538e-04,3.768535e-05,
5.000000e-01,1024,1024,1024,OS2-accu-2,1.424150e+05,1.979698e-01,1.481016e+01,1.450007e-04,6.124672e-05,3.147265e-05,1.625421e-05,1.315825e-05,
5.000000e-01,1024,1024,1024,OS2-accu-3,1.620708e+04,1.319646e-02,1.243444e+01,1.727045e-04,6.390848e-05,4.722418e-05,2.451107e-05,1.423823e-05,
5.000000e-01,1024,1024,1024,OS2-accu-4,9.260364e+02,8.302998e-04,1.082297e+01,1.984191e-04,6.728700e-05,6.220350e-05,3.248384e-05,1.357393e-05,
5.000000e-01,1024,1024,1024,OS2-accu-5,1.323340e+01,5.186650e-05,9.081118e+00,2.364779e-04,7.021851e-05,8.837962e-05,4.063853e-05,1.450068e-05,
5.000000e-01,1024,1024,1024,OS2-accu-6,3.169186e+00,3.246394e-06,8.444960e+00,2.542918e-04,7.299895e-05,9.334722e-05,4.933767e-05,1.540307e-05,
5.000000e-01,1024,1024,1024,OS2-accu-7,2.237095e-01,2.108297e-07,7.734750e+00,2.776410e-04,7.397141e-05,1.078494e-04,5.659658e-05,1.616783e-05,
5.000000e-01,1024,1024,1024,OS2-accu-8,1.352078e-02,1.957673e-08,7.026304e+00,3.056349e-04,7.587568e-05,1.243933e-04,6.554300e-05,1.664080e-05,
5.000000e-01,1024,1024,1024,OS2-accu-9,3.905016e-04,1.235064e-09,6.468678e+00,3.319818e-04,7.617807e-05,1.405029e-04,7.409616e-05,1.761964e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,5.075758e-05,7.713458e-11,6.034576e+00,3.558632e-04,7.730261e-05,1.547763e-04,8.194568e-05,1.844047e-05,
5.000000e-01,1024,1024,1024,OS2-accu-11,7.834582e-06,4.823831e-12,5.615552e+00,3.824172e-04,7.858267e-05,1.706907e-04,9.003912e-05,1.960489e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,4.346313e-07,3.053771e-13,5.252191e+00,4.088738e-04,7.977487e-05,1.875379e-04,9.905019e-05,1.885965e-05,
5.000000e-01,1024,1024,1024,OS2-accu-13,1.697952e-08,2.399088e-14,4.838347e+00,4.438466e-04,9.139363e-05,2.024760e-04,1.065234e-04,2.003179e-05,
5.000000e-01,1024,1024,1024,OS2-accu-14,1.125475e-09,1.394236e-15,4.577036e+00,4.691865e-04,9.368866e-05,2.170106e-04,1.140173e-04,2.097837e-05,
5.000000e-01,1024,1024,1024,OS2-accu-15,6.403499e-11,7.093988e-17,4.299830e+00,4.994345e-04,9.619452e-05,2.342389e-04,1.231961e-04,2.220233e-05,
5.000000e-01,1024,1024,1024,OS2-accu-16,1.459027e-12,4.609236e-17,4.098789e+00,5.239312e-04,9.846458e-05,2.484539e-04,1.304862e-04,2.303365e-05,
5.000000e-01,1024,1024,1024,OS2-accu-17,4.220137e-14,4.543892e-17,3.881487e+00,5.532631e-04,1.005039e-04,2.647958e-04,1.392361e-04,2.489033e-05,
5.000000e-01,1024,1024,1024,OS2-accu-18,5.386074e-16,4.545186e-17,3.694797e+00,5.812183e-04,1.030441e-04,2.809743e-04,1.474611e-04,2.611116e-05,
5.000000e-01,1024,1024,1024,OS2-accu-19,2.191288e-16,4.540600e-17,3.479074e+00,6.172573e-04,1.153998e-04,2.958758e-04,1.550078e-04,2.716964e-05,
5.000000e-01,1024,1024,1024,OS2-accu-20,2.205861e-16,4.541111e-17,3.327787e+00,6.453188e-04,1.183773e-04,3.123712e-04,1.640578e-04,2.670117e-05,
5.000000e-01,2048,2048,2048,INT8-GEMM,,,4.722451e+02,3.637914e-05,,,,,
5.000000e-01,2048,2048,2048,DGEMM,3.801892e-09,1.240304e-15,5.707839e+01,3.009873e-04,,,,,
5.000000e-01,2048,2048,2048,OS2-fast-2,1.112500e+06,7.110512e-01,6.849033e+01,2.508364e-04,9.197409e-05,8.064780e-05,2.230026e-05,3.253724e-05,
5.000000e-01,2048,2048,2048,OS2-fast-3,5.404253e+04,6.089621e-02,5.538326e+01,3.101997e-04,9.615229e-05,1.194772e-04,3.291645e-05,3.846523e-05,
5.000000e-01,2048,2048,2048,OS2-fast-4,1.429088e+04,3.881046e-03,4.748316e+01,3.618097e-04,9.975033e-05,1.600543e-04,4.439633e-05,3.416063e-05,
5.000000e-01,2048,2048,2048,OS2-fast-5,2.658027e+02,2.428282e-04,4.090699e+01,4.199739e-04,1.023561e-04,1.995900e-04,5.576389e-05,3.845079e-05,
5.000000e-01,2048,2048,2048,OS2-fast-6,1.682838e+02,1.516748e-05,3.583548e+01,4.794094e-04,1.066082e-04,2.383339e-04,6.656418e-05,4.433225e-05,
5.000000e-01,2048,2048,2048,OS2-fast-7,7.657444e-01,9.486671e-07,3.186653e+01,5.391196e-04,1.107896e-04,2.757487e-04,7.769851e-05,5.121805e-05,
5.000000e-01,2048,2048,2048,OS2-fast-8,2.666694e-01,5.932626e-08,2.921605e+01,5.880285e-04,1.144787e-04,3.136961e-04,8.868084e-05,4.736253e-05,
