phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,1024,1024,1024,INT8-GEMM,,,8.102565e+01,2.650375e-05,,,,,
5.000000e-01,1024,1024,1024,DGEMM,8.594851e-10,8.762780e-16,1.281012e+01,1.676396e-04,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-2,1.215276e+05,6.299566e-01,9.683116e+00,2.217761e-04,7.176395e-05,5.754292e-05,2.664095e-05,2.325495e-05,
5.000000e-01,1024,1024,1024,OS2-fast-3,6.485873e+04,5.129632e-02,8.327119e+00,2.578903e-04,7.318696e-05,8.161985e-05,3.849445e-05,2.454197e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,4.553197e+03,3.283985e-03,7.146197e+00,3.005072e-04,7.554236e-05,1.094109e-04,5.170897e-05,2.379129e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,2.520982e+02,2.069958e-04,6.115942e+00,3.511289e-04,7.819374e-05,1.368923e-04,6.579532e-05,2.869370e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,1.592215e+01,1.295139e-05,5.506480e+00,3.899921e-04,8.005821e-05,1.629851e-04,7.760785e-05,2.909999e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,4.928434e-01,8.102758e-07,4.896219e+00,4.386004e-04,8.172175e-05,1.899160e-04,9.430750e-05,3.231265e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,3.936469e-02,5.064139e-08,4.423100e+00,4.855155e-04,8.531529e-05,2.196925e-04,1.039810e-04,3.600512e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,3.744011e-03,3.161367e-09,4.102570e+00,5.234484e-04,8.652874e-05,2.430238e-04,1.156205e-04,3.862248e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,1.270989e-04,1.974574e-10,3.765992e+00,5.702306e-04,8.905449e-05,2.704187e-04,1.292566e-04,4.170035e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,1.117788e-05,1.235789e-11,3.489587e+00,6.153976e-04,9.184650e-05,2.970819e-04,1.420367e-04,4.455565e-05,
