phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,1024,1024,1024,DGEMM,1.294299e-09,8.780822e-16,7.400421e-01,2.901840e-03,,,,,
-1.000000e+00,1024,1024,1024,OS2-fast-9,3.470590e-03,7.741269e-09,5.928345e+00,3.622400e-04,5.956100e-05,1.455360e-04,5.306300e-05,9.652500e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-10,1.131409e-03,4.837062e-10,5.455784e+00,3.936160e-04,6.082350e-05,1.655805e-04,5.915950e-05,1.042040e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-11,8.789267e-05,3.021770e-11,5.048816e+00,4.253440e-04,6.245150e-05,1.816625e-04,6.616150e-05,1.117330e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-12,6.117298e-06,1.889359e-12,4.677554e+00,4.591040e-04,6.400950e-05,1.980240e-04,7.257100e-05,1.193225e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-13,4.455641e-07,1.180658e-13,4.349246e+00,4.937600e-04,6.901900e-05,2.135470e-04,7.990500e-05,1.270220e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-14,1.685253e-08,7.296855e-15,4.062157e+00,5.286560e-04,7.404300e-05,2.297490e-04,8.628250e-05,1.347360e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-15,1.428842e-09,8.009506e-16,3.842147e+00,5.589280e-04,7.526000e-05,2.466055e-04,8.987900e-05,1.418240e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-16,7.963594e-11,5.601233e-17,3.555154e+00,6.040480e-04,8.633650e-05,2.628140e-04,9.940100e-05,1.498795e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-17,9.434212e-13,4.557151e-17,3.378246e+00,6.356800e-04,8.810950e-05,2.793110e-04,1.058270e-04,1.571435e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-18,1.885990e-14,4.541312e-17,3.218419e+00,6.672480e-04,8.992250e-05,2.956155e-04,1.113990e-04,1.647775e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-19,2.184728e-16,4.541132e-17,3.065592e+00,7.005120e-04,9.157100e-05,3.132000e-04,1.184795e-04,1.724715e-04,
-1.000000e+00,1024,1024,1024,OS2-fast-20,3.083095e-16,4.541453e-17,2.915242e+00,7.366400e-04,9.480150e-05,3.312100e-04,1.249975e-04,1.799460e-04,
