phi,k,function,9,10,11,12,13,14,15,16,17,18,19,20,
-1.000000e+00,1024,ZGEMM,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,2.194373e-11,
-1.000000e+00,1024,ZGEMM3m,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,7.860973e-12,
-1.000000e+00,1024,OS1-6,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,9.615818e-10,
-1.000000e+00,1024,OS1-7,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,4.794944e-12,
-1.000000e+00,1024,OS1-8,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,
-1.000000e+00,1024,OS1-9,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,
-1.000000e+00,1024,OS1-10,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,
-1.000000e+00,1024,OS1-11,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,6.943398e-12,
-1.000000e+00,1024,OS2-fast,9.611197e-07,4.586733e-08,2.038770e-09,7.047792e-11,4.099630e-12,1.343961e-13,7.684484e-16,2.111186e-16,2.134593e-16,2.123879e-16,2.157989e-16,2.178658e-16,
-1.000000e+00,1024,OS2-accu,2.026209e-07,4.020540e-09,2.942038e-10,6.964937e-12,3.225014e-13,2.424305e-15,2.174454e-16,2.130777e-16,2.145657e-16,2.122920e-16,2.168551e-16,2.140164e-16,
0.000000e+00,1024,ZGEMM,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,6.825140e-12,
0.000000e+00,1024,ZGEMM3m,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,4.812461e-12,
0.000000e+00,1024,OS1-6,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,1.134810e-09,
0.000000e+00,1024,OS1-7,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,2.083895e-12,
0.000000e+00,1024,OS1-8,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,3.088372e-12,
