phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,1024,1024,1024,DGEMM,1.294299e-09,8.780822e-16,4.454621e+01,4.820800e-05,,,,,
-1.000000e+00,1024,1024,1024,OS2-fast-9,3.470590e-03,7.741269e-09,7.714549e+00,2.783680e-04,5.040000e-05,1.309430e-04,7.371150e-05,1.545600e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-10,1.131409e-03,4.837062e-10,7.024164e+00,3.057280e-04,5.187150e-05,1.471355e-04,8.292750e-05,1.638350e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-11,8.789267e-05,3.021770e-11,6.580268e+00,3.263520e-04,5.342400e-05,1.593590e-04,8.963150e-05,1.688000e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-12,6.117298e-06,1.889359e-12,6.111083e+00,3.514080e-04,5.516800e-05,1.740625e-04,9.774300e-05,1.719950e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-13,4.455641e-07,1.180658e-13,5.729679e+00,3.748000e-04,5.636750e-05,1.882385e-04,1.055830e-04,1.766400e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-14,1.685253e-08,7.296855e-15,5.346894e+00,4.016320e-04,5.852700e-05,2.034065e-04,1.141590e-04,1.822350e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-15,1.428842e-09,8.009506e-16,5.042935e+00,4.258400e-04,5.910350e-05,2.181260e-04,1.221590e-04,1.881600e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-16,7.963594e-11,5.601233e-17,4.561350e+00,4.708000e-04,7.223900e-05,2.364460e-04,1.347350e-04,1.953600e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-17,9.434212e-13,4.557151e-17,4.311524e+00,4.980800e-04,7.487900e-05,2.516460e-04,1.432625e-04,2.019200e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-18,1.885990e-14,4.541312e-17,4.095875e+00,5.243040e-04,7.651200e-05,2.671815e-04,1.513270e-04,2.091200e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-19,2.184728e-16,4.541132e-17,3.911457e+00,5.490240e-04,7.918350e-05,2.817260e-04,1.592785e-04,2.147200e-05,
-1.000000e+00,1024,1024,1024,OS2-fast-20,3.083095e-16,4.541453e-17,3.743556e+00,5.736480e-04,8.126350e-05,2.947020e-04,1.678540e-04,2.182400e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-9,3.387197e-03,9.658077e-10,6.848892e+00,3.135520e-04,8.180700e-05,1.324940e-04,7.563200e-05,1.571200e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-10,1.459608e-04,6.040787e-11,6.362839e+00,3.375040e-04,8.345500e-05,1.468945e-04,8.275100e-05,1.640000e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-11,2.119951e-05,3.775507e-12,5.949104e+00,3.609760e-04,8.483100e-05,1.602870e-04,9.116800e-05,1.678400e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-12,4.003400e-07,2.360453e-13,5.560433e+00,3.862080e-04,8.654350e-05,1.750700e-04,9.923100e-05,1.728000e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-13,9.990556e-08,2.757544e-14,5.211934e+00,4.120320e-04,8.774350e-05,1.899025e-04,1.087030e-04,1.792000e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-14,5.059595e-09,1.639831e-15,4.886331e+00,4.394880e-04,9.001500e-05,2.063185e-04,1.172000e-04,1.835200e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-15,1.254483e-10,7.382253e-17,4.629634e+00,4.638560e-04,9.079950e-05,2.202540e-04,1.259350e-04,1.881550e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-16,2.510054e-12,4.587592e-17,4.284547e+00,5.012160e-04,1.043670e-04,2.357745e-04,1.348790e-04,1.952000e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-17,1.867559e-14,4.538270e-17,4.036623e+00,5.320000e-04,1.070550e-04,2.526385e-04,1.442075e-04,2.033550e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-18,2.190294e-16,4.542183e-17,3.847323e+00,5.581760e-04,1.090230e-04,2.670215e-04,1.528635e-04,2.099200e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-19,2.196991e-16,4.541083e-17,3.699394e+00,5.804960e-04,1.114710e-04,2.800945e-04,1.588465e-04,2.121550e-05,
-1.000000e+00,1024,1024,1024,OS2-accu-20,2.195344e-16,4.539387e-17,3.476693e+00,6.176800e-04,1.221910e-04,2.963500e-04,1.690700e-04,2.179200e-05,
-1.000000e+00,1024,1024,1024,Oz1-6,2.391343e-07,5.516790e-14,1.517442e+01,1.415200e-04,,,,,
-1.000000e+00,1024,1024,1024,Oz1-7,1.928055e-10,2.158526e-16,1.325738e+01,1.619840e-04,,,,,
-1.000000e+00,1024,1024,1024,Oz1-8,2.901638e-13,5.413039e-17,1.146964e+01,1.872320e-04,,,,,
-1.000000e+00,1024,1024,1024,Oz1-9,8.049318e-15,5.381004e-17,1.019582e+01,2.106240e-04,,,,,
-1.000000e+00,1024,1024,2048,DGEMM,8.295641e-10,1.239973e-15,5.121837e+01,8.385600e-05,,,,,
-1.000000e+00,1024,1024,2048,OS2-fast-9,2.464499e-03,8.097503e-09,1.041053e+01,4.125600e-04,8.455950e-05,2.225900e-04,8.063900e-05,1.608000e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-10,2.341918e-04,5.055394e-10,9.533525e+00,4.505120e-04,8.785550e-05,2.481585e-04,9.023900e-05,1.676800e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-11,2.750549e-05,3.607323e-11,9.035493e+00,4.753440e-04,9.142300e-05,2.643500e-04,9.457450e-05,1.718400e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-12,1.358756e-06,3.954709e-12,8.113754e+00,5.293440e-04,9.515100e-05,2.989890e-04,1.083345e-04,1.772800e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-13,9.234165e-08,2.464796e-13,7.629692e+00,5.629280e-04,9.871900e-05,3.201885e-04,1.179830e-04,1.817500e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-14,1.265317e-08,1.532737e-14,7.108801e+00,6.041760e-04,1.030390e-04,3.462370e-04,1.267665e-04,1.883200e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-15,3.581868e-10,8.427668e-16,6.719622e+00,6.391680e-04,1.053110e-04,3.701090e-04,1.360955e-04,1.923200e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-16,2.024585e-11,5.712444e-17,6.142126e+00,6.992640e-04,1.311190e-04,3.955160e-04,1.438385e-04,1.990400e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-17,9.275754e-13,4.587917e-17,5.802253e+00,7.402240e-04,1.366065e-04,4.206530e-04,1.535825e-04,2.068750e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-18,2.394324e-14,4.542265e-17,5.524273e+00,7.774720e-04,1.392470e-04,4.445250e-04,1.628475e-04,2.120000e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-19,2.189470e-16,4.541219e-17,5.268502e+00,8.152160e-04,1.455030e-04,4.671325e-04,1.719825e-04,2.179200e-05,
-1.000000e+00,1024,1024,2048,OS2-fast-20,2.190919e-16,4.545598e-17,5.010368e+00,8.572160e-04,1.496630e-04,4.946365e-04,1.811665e-04,2.212800e-05,
-1.000000e+00,1024,1024,2048,OS2-accu-9,1.489008e-03,1.846363e-09,9.404269e+00,4.567040e-04,1.321110e-04,2.197265e-04,8.073500e-05,1.619200e-05,
-1.000000e+00,1024,1024,2048,OS2-accu-10,5.759686e-05,1.153864e-10,8.679086e+00,4.948640e-04,1.357905e-04,2.444620e-04,8.940750e-05,1.684750e-05,
-1.000000e+00,1024,1024,2048,OS2-accu-11,5.072863e-06,7.230967e-12,8.011325e+00,5.361120e-04,1.400310e-04,2.714380e-04,9.945550e-05,1.734400e-05,
-1.000000e+00,1024,1024,2048,OS2-accu-12,3.020363e-07,4.515932e-13,7.512256e+00,5.717280e-04,1.424470e-04,2.953735e-04,1.078710e-04,1.785600e-05,
