phi,m,n,k,function,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,4096,4096,2048,OS2-accu-13,1.587894e+01,4.327712e-03,7.358665e-04,2.433500e-03,9.699600e-04,1.799185e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-14,1.487661e+01,4.619296e-03,7.650980e-04,2.612845e-03,1.042168e-03,1.892945e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-15,1.394076e+01,4.929392e-03,7.978980e-04,2.804572e-03,1.119289e-03,1.999020e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-16,1.311504e+01,5.239744e-03,8.364890e-04,2.988472e-03,1.194823e-03,2.110700e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-17,1.240230e+01,5.540864e-03,8.668730e-04,3.172454e-03,1.269800e-03,2.214385e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-18,1.174512e+01,5.850896e-03,9.164410e-04,3.353750e-03,1.342598e-03,2.315025e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-19,1.111100e+01,6.184816e-03,9.776240e-04,3.541474e-03,1.416662e-03,2.416780e-04,
-1.000000e+00,4096,4096,2048,OS2-accu-20,1.059379e+01,6.486768e-03,1.005912e-03,3.726518e-03,1.494484e-03,2.523340e-04,
-1.000000e+00,4096,4096,2048,Oz1-6,3.580990e+01,1.919008e-03,,,,,
-1.000000e+00,4096,4096,2048,Oz1-7,2.868762e+01,2.395440e-03,,,,,
-1.000000e+00,4096,4096,2048,Oz1-8,2.322885e+01,2.958368e-03,,,,,
-1.000000e+00,4096,4096,2048,Oz1-9,1.921823e+01,3.575744e-03,,,,,
-1.000000e+00,4096,4096,4096,DGEMM,5.985058e+01,2.296368e-03,,,,,
-1.000000e+00,4096,4096,4096,OS2-fast-9,3.260890e+01,4.214768e-03,6.129870e-04,2.794204e-03,6.583005e-04,1.402865e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-10,2.946511e+01,4.664464e-03,6.741865e-04,3.100152e-03,7.282785e-04,1.505105e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-11,2.686663e+01,5.115600e-03,7.311780e-04,3.411204e-03,8.015280e-04,1.617430e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-12,2.461977e+01,5.582464e-03,7.903620e-04,3.735555e-03,8.777045e-04,1.702705e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-13,2.239376e+01,6.137376e-03,9.880085e-04,4.016002e-03,9.460830e-04,1.792310e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-14,2.080950e+01,6.604624e-03,1.056168e-03,4.327176e-03,1.021676e-03,1.910225e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-15,1.958480e+01,7.017632e-03,1.105687e-03,4.609887e-03,1.093611e-03,2.001110e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-16,1.839469e+01,7.471664e-03,1.184087e-03,4.898981e-03,1.168652e-03,2.116150e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-17,1.734233e+01,7.925056e-03,1.243382e-03,5.210317e-03,1.240434e-03,2.206860e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-18,1.637207e+01,8.394720e-03,1.320965e-03,5.522864e-03,1.313495e-03,2.296620e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-19,1.541523e+01,8.915792e-03,1.464469e-03,5.811957e-03,1.387923e-03,2.426220e-04,
-1.000000e+00,4096,4096,4096,OS2-fast-20,1.467329e+01,9.366608e-03,1.536068e-03,6.114195e-03,1.457574e-03,2.533580e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-9,3.029275e+01,4.537024e-03,9.483925e-04,2.781594e-03,6.581080e-04,1.396305e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-10,2.772628e+01,4.956992e-03,1.003688e-03,3.061480e-03,7.299440e-04,1.503670e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-11,2.526957e+01,5.438912e-03,1.069256e-03,3.394271e-03,8.035895e-04,1.618230e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-12,2.335776e+01,5.884080e-03,1.129111e-03,3.699391e-03,8.774010e-04,1.702385e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-13,2.126611e+01,6.462816e-03,1.323381e-03,4.004048e-03,9.480750e-04,1.791660e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-14,1.993390e+01,6.894736e-03,1.383877e-03,4.290413e-03,1.020829e-03,1.911185e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-15,1.874652e+01,7.331440e-03,1.440484e-03,4.586599e-03,1.094827e-03,2.001425e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-16,1.763239e+01,7.794688e-03,1.520596e-03,4.885948e-03,1.168374e-03,2.116620e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-17,1.669826e+01,8.230736e-03,1.579555e-03,5.182582e-03,1.239878e-03,2.204305e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-18,1.575701e+01,8.722400e-03,1.678419e-03,5.490444e-03,1.313265e-03,2.293420e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-19,1.489940e+01,9.224464e-03,1.799490e-03,5.786963e-03,1.386048e-03,2.426540e-04,
-1.000000e+00,4096,4096,4096,OS2-accu-20,1.418450e+01,9.689376e-03,1.860402e-03,6.108621e-03,1.459749e-03,2.540620e-04,
-1.000000e+00,4096,4096,4096,Oz1-6,3.935102e+01,3.492640e-03,,,,,
-1.000000e+00,4096,4096,4096,Oz1-7,3.126739e+01,4.395600e-03,,,,,
-1.000000e+00,4096,4096,4096,Oz1-8,2.506203e+01,5.483952e-03,,,,,
-1.000000e+00,4096,4096,4096,Oz1-9,2.051484e+01,6.699488e-03,,,,,
-1.000000e+00,4096,4096,8192,DGEMM,6.012623e+01,4.571680e-03,,,,,
-1.000000e+00,4096,4096,8192,OS2-fast-9,3.780066e+01,7.271776e-03,1.249350e-03,5.228326e-03,6.446345e-04,1.415670e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-10,3.419104e+01,8.039472e-03,1.373125e-03,5.792305e-03,7.144425e-04,1.498550e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-11,3.107150e+01,8.846624e-03,1.506420e-03,6.381549e-03,7.861380e-04,1.609900e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-12,2.857211e+01,9.620496e-03,1.619747e-03,6.962058e-03,8.576415e-04,1.710380e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-13,2.577381e+01,1.066501e-02,2.034112e-03,7.515013e-03,9.265045e-04,1.803820e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-14,2.395048e+01,1.147693e-02,2.184814e-03,8.096191e-03,1.002185e-03,1.908305e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-15,2.253257e+01,1.219914e-02,2.298397e-03,8.610493e-03,1.073608e-03,2.021430e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-16,2.124502e+01,1.293846e-02,2.484956e-03,9.082517e-03,1.144117e-03,2.138385e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-17,2.001476e+01,1.373376e-02,2.631643e-03,9.657201e-03,1.216985e-03,2.214705e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-18,1.885536e+01,1.457824e-02,2.806842e-03,1.024409e-02,1.286472e-03,2.304465e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-19,1.774538e+01,1.549011e-02,3.110439e-03,1.076781e-02,1.359281e-03,2.425900e-04,
-1.000000e+00,4096,4096,8192,OS2-fast-20,1.690872e+01,1.625658e-02,3.259398e-03,1.133013e-02,1.429011e-03,2.543980e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-9,3.523787e+01,7.800640e-03,1.826753e-03,5.180569e-03,6.441370e-04,1.411830e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-10,3.209343e+01,8.564928e-03,1.949952e-03,5.742577e-03,7.152735e-04,1.501910e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-11,2.932364e+01,9.373936e-03,2.082640e-03,6.333372e-03,7.874155e-04,1.610230e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-12,2.713894e+01,1.012854e-02,2.202159e-03,6.889067e-03,8.584735e-04,1.708785e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-13,2.461846e+01,1.116552e-02,2.612700e-03,7.451750e-03,9.305370e-04,1.806070e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-14,2.305948e+01,1.192038e-02,2.743307e-03,7.977920e-03,1.001624e-03,1.909260e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-15,2.169241e+01,1.267162e-02,2.868409e-03,8.514860e-03,1.073307e-03,2.021585e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-16,2.039192e+01,1.347974e-02,3.060008e-03,9.045341e-03,1.145355e-03,2.139185e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-17,1.931299e+01,1.423280e-02,3.199495e-03,9.592675e-03,1.216600e-03,2.214860e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-18,1.813830e+01,1.515456e-02,3.410309e-03,1.019504e-02,1.285723e-03,2.300940e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-19,1.712978e+01,1.604678e-02,3.695699e-03,1.072308e-02,1.359701e-03,2.419660e-04,
-1.000000e+00,4096,4096,8192,OS2-accu-20,1.629686e+01,1.686693e-02,3.828130e-03,1.133849e-02,1.430309e-03,2.548135e-04,
-1.000000e+00,4096,4096,8192,Oz1-6,4.138401e+01,6.642128e-03,,,,,
-1.000000e+00,4096,4096,8192,Oz1-7,3.260042e+01,8.431728e-03,,,,,
-1.000000e+00,4096,4096,8192,Oz1-8,2.577234e+01,1.066562e-02,,,,,
-1.000000e+00,4096,4096,8192,Oz1-9,2.092725e+01,1.313493e-02,,,,,
-1.000000e+00,4096,4096,16384,DGEMM,5.941261e+01,9.253184e-03,,,,,
-1.000000e+00,4096,4096,16384,OS2-fast-9,4.081199e+01,1.347045e-02,2.535932e-03,1.015083e-02,6.303955e-04,1.435830e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-10,3.674426e+01,1.496168e-02,2.802090e-03,1.129321e-02,6.986985e-04,1.521905e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-11,3.354402e+01,1.638909e-02,3.065784e-03,1.238017e-02,7.712730e-04,1.620310e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-12,3.069308e+01,1.791139e-02,3.317350e-03,1.356269e-02,8.415935e-04,1.712785e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-13,2.744217e+01,2.003325e-02,4.211534e-03,1.470556e-02,9.127915e-04,1.802070e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-14,2.603687e+01,2.111451e-02,4.491004e-03,1.542924e-02,9.783275e-04,1.908620e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-15,2.437224e+01,2.255664e-02,4.744858e-03,1.657534e-02,1.050807e-03,2.004145e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-16,2.279528e+01,2.411709e-02,5.115623e-03,1.767922e-02,1.122006e-03,2.124625e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-17,2.156050e+01,2.549829e-02,5.408646e-03,1.865364e-02,1.192359e-03,2.218380e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-18,2.013883e+01,2.729830e-02,5.773810e-03,2.001026e-02,1.258390e-03,2.322700e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-19,1.893834e+01,2.902872e-02,6.411485e-03,2.099185e-02,1.331526e-03,2.444620e-04,
-1.000000e+00,4096,4096,16384,OS2-fast-20,1.802872e+01,3.049333e-02,6.786170e-03,2.207978e-02,1.400421e-03,2.548300e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-9,3.811616e+01,1.442317e-02,3.581060e-03,1.005725e-02,6.306515e-04,1.431990e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-10,3.458649e+01,1.589510e-02,3.862369e-03,1.115999e-02,7.000100e-04,1.522230e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-11,3.169855e+01,1.734325e-02,4.130543e-03,1.227745e-02,7.701070e-04,1.622065e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-12,2.921756e+01,1.881594e-02,4.399165e-03,1.339556e-02,8.427605e-04,1.709110e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-13,2.677832e+01,2.052989e-02,5.180855e-03,1.424723e-02,9.123145e-04,1.798710e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-14,2.465519e+01,2.229778e-02,5.508341e-03,1.560527e-02,9.819595e-04,1.910060e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-15,2.334520e+01,2.354899e-02,5.752162e-03,1.649861e-02,1.049831e-03,2.004945e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-16,2.197433e+01,2.501810e-02,6.175759e-03,1.750740e-02,1.120887e-03,2.122380e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-17,2.057561e+01,2.671882e-02,6.438733e-03,1.872793e-02,1.190857e-03,2.213420e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-18,1.940747e+01,2.832702e-02,6.887210e-03,1.992891e-02,1.261352e-03,2.323025e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-19,1.838032e+01,2.991002e-02,7.500500e-03,2.087567e-02,1.331845e-03,2.439820e-04,
-1.000000e+00,4096,4096,16384,OS2-accu-20,1.738066e+01,3.163032e-02,7.848338e-03,2.212499e-02,1.398663e-03,2.545420e-04,
-1.000000e+00,4096,4096,16384,Oz1-6,5.031533e+01,1.092621e-02,,,,,
-1.000000e+00,4096,4096,16384,Oz1-7,3.886118e+01,1.414666e-02,,,,,
-1.000000e+00,4096,4096,16384,Oz1-8,3.108337e+01,1.768650e-02,,,,,
-1.000000e+00,4096,4096,16384,Oz1-9,2.529822e+01,2.173101e-02,,,,,
-1.000000e+00,4096,4096,32768,DGEMM,5.906734e+01,1.861454e-02,,,,,
-1.000000e+00,4096,4096,32768,OS2-fast-9,4.211893e+01,2.610493e-02,5.136023e-03,2.013870e-02,6.322350e-04,1.460950e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-10,3.791913e+01,2.899622e-02,5.698403e-03,2.239755e-02,6.996745e-04,1.535505e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-11,3.446238e+01,3.190469e-02,6.284318e-03,2.469049e-02,7.717395e-04,1.619505e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-12,3.172576e+01,3.465675e-02,6.818826e-03,2.685595e-02,8.400745e-04,1.724945e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-13,2.815652e+01,3.904998e-02,8.738394e-03,2.925855e-02,9.119280e-04,1.815180e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-14,2.643392e+01,4.159472e-02,9.482693e-03,3.098614e-02,9.815130e-04,1.914540e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-15,2.469256e+01,4.452805e-02,1.006136e-02,3.321073e-02,1.053046e-03,2.019665e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-16,2.330638e+01,4.717642e-02,1.088140e-02,3.503547e-02,1.122006e-03,2.112465e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-17,2.201137e+01,4.995198e-02,1.136701e-02,3.715412e-02,1.191992e-03,2.231340e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-18,2.073586e+01,5.302464e-02,1.225026e-02,3.940746e-02,1.260648e-03,2.355660e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-19,1.940877e+01,5.665026e-02,1.363946e-02,4.141185e-02,1.330981e-03,2.460140e-04,
-1.000000e+00,4096,4096,32768,OS2-fast-20,1.836455e+01,5.987143e-02,1.443629e-02,4.388181e-02,1.402149e-03,2.547340e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-9,3.941860e+01,2.789322e-02,7.178792e-03,1.994640e-02,6.307955e-04,1.449910e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-10,3.595616e+01,3.057923e-02,7.740114e-03,2.200650e-02,6.997055e-04,1.524950e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-11,3.282682e+01,3.349430e-02,8.330815e-03,2.424323e-02,7.711615e-04,1.614545e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-12,2.997641e+01,3.667923e-02,8.933178e-03,2.667800e-02,8.413040e-04,1.723025e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-13,2.749810e+01,3.998501e-02,1.071383e-02,2.816733e-02,9.119765e-04,1.815990e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-14,2.533764e+01,4.339440e-02,1.147794e-02,3.076289e-02,9.812245e-04,1.910065e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-15,2.394746e+01,4.591350e-02,1.199781e-02,3.270652e-02,1.053560e-03,2.018860e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-16,2.217783e+01,4.957705e-02,1.305931e-02,3.512690e-02,1.119736e-03,2.110545e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-17,2.117631e+01,5.192178e-02,1.357074e-02,3.687492e-02,1.193912e-03,2.231340e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-18,2.000164e+01,5.497109e-02,1.457728e-02,3.898990e-02,1.260581e-03,2.355340e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-19,1.873313e+01,5.869342e-02,1.596223e-02,4.122383e-02,1.331014e-03,2.459980e-04,
-1.000000e+00,4096,4096,32768,OS2-accu-20,1.796797e+01,6.119287e-02,1.640635e-02,4.316447e-02,1.399299e-03,2.545260e-04,
-1.000000e+00,4096,4096,32768,Oz1-6,5.505288e+01,1.997192e-02,,,,,
-1.000000e+00,4096,4096,32768,Oz1-7,4.192075e+01,2.622834e-02,,,,,
-1.000000e+00,4096,4096,32768,Oz1-8,3.298151e+01,3.333722e-02,,,,,
-1.000000e+00,4096,4096,32768,Oz1-9,2.700093e+01,4.072125e-02,,,,,
-1.000000e+00,4096,4096,65536,DGEMM,5.844726e+01,3.762406e-02,,,,,
-1.000000e+00,4096,4096,65536,OS2-fast-9,4.272534e+01,5.146883e-02,1.069668e-02,3.997607e-02,6.314525e-04,1.508790e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-10,3.829317e+01,5.742600e-02,1.191802e-02,4.458603e-02,7.036100e-04,1.607990e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-11,3.497351e+01,6.287683e-02,1.313830e-02,4.884187e-02,7.728415e-04,1.676950e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-12,3.206674e+01,6.857645e-02,1.429600e-02,5.328876e-02,8.414150e-04,1.757585e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-13,2.863819e+01,7.678640e-02,1.840432e-02,5.734655e-02,9.118345e-04,1.850225e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-14,2.654941e+01,8.282757e-02,1.987378e-02,6.172863e-02,9.822650e-04,1.961420e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-15,2.489029e+01,8.834863e-02,2.113417e-02,6.600475e-02,1.053126e-03,2.048145e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-16,2.334630e+01,9.419152e-02,2.270708e-02,7.015223e-02,1.124325e-03,2.162380e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-17,2.208639e+01,9.956462e-02,2.380000e-02,7.432040e-02,1.195670e-03,2.286700e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-18,2.087680e+01,1.053333e-01,2.498347e-02,7.882456e-02,1.261844e-03,2.379185e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-19,1.957283e+01,1.123508e-01,2.751970e-02,8.340883e-02,1.334070e-03,2.499820e-04,
-1.000000e+00,4096,4096,65536,OS2-fast-20,1.841623e+01,1.194068e-01,2.939407e-02,8.852952e-02,1.404357e-03,2.587500e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-9,3.980666e+01,5.524259e-02,1.491115e-02,3.962119e-02,6.326180e-04,1.512145e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-10,3.610581e+01,6.090498e-02,1.605437e-02,4.407930e-02,7.016415e-04,1.602705e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-11,3.283089e+01,6.698032e-02,1.753024e-02,4.842258e-02,7.724750e-04,1.677580e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-12,3.031737e+01,7.253345e-02,1.857120e-02,5.297302e-02,8.409530e-04,1.755670e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-13,2.729514e+01,8.056464e-02,2.266814e-02,5.676582e-02,9.133530e-04,1.852940e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-14,2.536056e+01,8.671035e-02,2.377279e-02,6.187415e-02,9.825025e-04,1.958550e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-15,2.400846e+01,9.159368e-02,2.499995e-02,6.542513e-02,1.053111e-03,2.042380e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-16,2.251337e+01,9.767632e-02,2.669980e-02,6.936597e-02,1.121844e-03,2.169930e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-17,2.126657e+01,1.034028e-01,2.789166e-02,7.391641e-02,1.194036e-03,2.287210e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-18,2.006123e+01,1.096156e-01,2.944069e-02,7.851341e-02,1.263750e-03,2.384140e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-19,1.889263e+01,1.163958e-01,3.234595e-02,8.276718e-02,1.334517e-03,2.496620e-04,
-1.000000e+00,4096,4096,65536,OS2-accu-20,1.793690e+01,1.225977e-01,3.319974e-02,8.771431e-02,1.403620e-03,2.584780e-04,
-1.000000e+00,4096,4096,65536,Oz1-6,5.499628e+01,3.998495e-02,,,,,
-1.000000e+00,4096,4096,65536,Oz1-7,4.204444e+01,5.230235e-02,,,,,
-1.000000e+00,4096,4096,65536,Oz1-8,3.290233e+01,6.683488e-02,,,,,
-1.000000e+00,4096,4096,65536,Oz1-9,2.679554e+01,8.206676e-02,,,,,
-1.000000e+00,8192,8192,1024,DGEMM,6.001575e+01,2.290048e-03,,,,,
-1.000000e+00,8192,8192,1024,OS2-fast-9,1.916724e+01,7.170512e-03,3.110220e-04,3.944001e-03,2.367806e-03,5.395795e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-10,1.738709e+01,7.904656e-03,3.421095e-04,4.346270e-03,2.632538e-03,5.765875e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-11,1.582462e+01,8.685136e-03,3.803810e-04,4.786409e-03,2.889770e-03,6.159950e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-12,1.451753e+01,9.467104e-03,4.224445e-04,5.230775e-03,3.153576e-03,6.556420e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-13,1.333433e+01,1.030715e-02,5.307320e-04,5.651924e-03,3.416724e-03,6.954340e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-14,1.239804e+01,1.108554e-02,5.827150e-04,6.079073e-03,3.679684e-03,7.348100e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-15,1.157183e+01,1.187702e-02,6.325865e-04,6.517549e-03,3.945488e-03,7.733700e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-16,1.084217e+01,1.267634e-02,6.839465e-04,6.959609e-03,4.204127e-03,8.152250e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-17,1.021349e+01,1.345661e-02,7.260425e-04,7.394741e-03,4.468030e-03,8.553370e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-18,9.640087e+00,1.425702e-02,7.818175e-04,7.838546e-03,4.731738e-03,8.961850e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-19,9.135507e+00,1.504448e-02,8.413375e-04,8.260495e-03,4.991561e-03,9.393525e-04,
-1.000000e+00,8192,8192,1024,OS2-fast-20,8.670851e+00,1.585069e-02,8.881850e-04,8.712618e-03,5.256262e-03,9.844880e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-9,1.804695e+01,7.615632e-03,7.780100e-04,3.922577e-03,2.363694e-03,5.397555e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-10,1.640967e+01,8.375488e-03,8.100415e-04,4.347725e-03,2.628715e-03,5.772750e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-11,1.501574e+01,9.152992e-03,8.475135e-04,4.789580e-03,2.889162e-03,6.159790e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-12,1.384071e+01,9.930048e-03,8.903770e-04,5.218711e-03,3.153687e-03,6.557390e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-13,1.276113e+01,1.077013e-02,9.940720e-04,5.653587e-03,3.415588e-03,6.959305e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-14,1.189592e+01,1.155346e-02,1.043544e-03,6.087983e-03,3.678420e-03,7.348100e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-15,1.113723e+01,1.234050e-02,1.097127e-03,6.516140e-03,3.942224e-03,7.732420e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-16,1.047627e+01,1.311907e-02,1.145767e-03,6.946280e-03,4.204206e-03,8.151300e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-17,9.875508e+00,1.391715e-02,1.192679e-03,7.387428e-03,4.470571e-03,8.550810e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-18,9.341262e+00,1.471310e-02,1.255174e-03,7.816866e-03,4.734908e-03,8.960090e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-19,8.868814e+00,1.549688e-02,1.308214e-03,8.247934e-03,4.992185e-03,9.392725e-04,
-1.000000e+00,8192,8192,1024,OS2-accu-20,8.436392e+00,1.629120e-02,1.351814e-03,8.686618e-03,5.258215e-03,9.847125e-04,
-1.000000e+00,8192,8192,1024,Oz1-6,3.037964e+01,4.524048e-03,,,,,
-1.000000e+00,8192,8192,1024,Oz1-7,2.434182e+01,5.646208e-03,,,,,
-1.000000e+00,8192,8192,1024,Oz1-8,1.991740e+01,6.900448e-03,,,,,
-1.000000e+00,8192,8192,1024,Oz1-9,1.658535e+01,8.286768e-03,,,,,
-1.000000e+00,8192,8192,2048,DGEMM,6.058615e+01,4.536976e-03,,,,,
-1.000000e+00,8192,8192,2048,OS2-fast-9,2.908559e+01,9.450656e-03,5.944440e-04,5.954634e-03,2.353105e-03,5.394200e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-10,2.623698e+01,1.047674e-02,6.639160e-04,6.616822e-03,2.615137e-03,5.750845e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-11,2.388501e+01,1.150838e-02,7.375955e-04,7.271426e-03,2.877039e-03,6.129080e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-12,2.191422e+01,1.254336e-02,8.200110e-04,7.920254e-03,3.138574e-03,6.545075e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-13,2.005312e+01,1.370749e-02,1.025978e-03,8.578666e-03,3.399052e-03,6.926670e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-14,1.862462e+01,1.475885e-02,1.124697e-03,9.231606e-03,3.660360e-03,7.368750e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-15,1.747307e+01,1.573152e-02,1.221240e-03,9.804257e-03,3.921431e-03,7.762830e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-16,1.635325e+01,1.680877e-02,1.329335e-03,1.046822e-02,4.182070e-03,8.174190e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-17,1.541259e+01,1.783464e-02,1.418455e-03,1.110521e-02,4.445892e-03,8.548910e-04,
-1.000000e+00,8192,8192,2048,OS2-fast-18,1.457801e+01,1.885565e-02,1.511607e-03,1.172749e-02,4.703730e-03,9.027150e-04,
