phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-9,2.341654e+01,3.668320e-04,6.558400e-05,2.113120e-04,5.452800e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-10,2.122439e+01,4.047200e-04,6.795200e-05,2.391040e-04,6.168000e-05,1.436800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-11,2.078800e+01,4.132160e-04,7.046400e-05,2.402880e-04,6.428800e-05,1.436800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-12,1.843840e+01,4.658720e-04,8.059200e-05,2.731200e-04,7.233600e-05,1.640000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-13,1.818915e+01,4.722560e-04,8.406400e-05,2.736960e-04,7.332800e-05,1.641600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-14,1.793635e+01,4.789120e-04,8.689600e-05,2.735200e-04,7.619200e-05,1.641600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-15,1.639301e+01,5.240000e-04,9.044800e-05,3.061440e-04,8.369600e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-16,1.583643e+01,5.424160e-04,1.058240e-04,3.047200e-04,8.604800e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-17,1.550395e+01,5.540480e-04,1.109600e-04,3.066720e-04,8.936000e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-18,1.437021e+01,5.977600e-04,1.159360e-04,3.351680e-04,9.761600e-05,1.851200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-19,1.410443e+01,6.090240e-04,1.217280e-04,3.390400e-04,9.800000e-05,2.051200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-20,1.406305e+01,6.108160e-04,1.192640e-04,3.375680e-04,1.023680e-04,2.051200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-9,2.112002e+01,4.067200e-04,1.084320e-04,2.094400e-04,5.366400e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-10,1.917259e+01,4.480320e-04,1.116320e-04,2.393920e-04,6.022400e-05,1.436800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-11,1.869718e+01,4.594240e-04,1.166560e-04,2.407520e-04,6.329600e-05,1.440000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,1.712343e+01,5.016480e-04,1.178880e-04,2.713120e-04,7.180800e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-13,1.674373e+01,5.130240e-04,1.238560e-04,2.743200e-04,7.348800e-05,1.641600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-14,1.652673e+01,5.197600e-04,1.269280e-04,2.743360e-04,7.608000e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-15,1.526546e+01,5.627040e-04,1.314880e-04,3.033280e-04,8.308800e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-16,1.465379e+01,5.861920e-04,1.492640e-04,3.041600e-04,8.593600e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-17,1.439602e+01,5.966880e-04,1.536000e-04,3.060320e-04,8.948800e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-18,1.341574e+01,6.402880e-04,1.589440e-04,3.345600e-04,9.636800e-05,2.048000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-19,1.319028e+01,6.512320e-04,1.631840e-04,3.372480e-04,9.923200e-05,2.051200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-20,1.296257e+01,6.626720e-04,1.700800e-04,3.387360e-04,1.024960e-04,2.051200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-9,2.168825e+01,3.960640e-04,9.268800e-05,1.835040e-04,8.284800e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-10,2.058870e+01,4.172160e-04,1.002080e-04,1.912960e-04,8.873600e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-11,1.764862e+01,4.867200e-04,1.338240e-04,2.128960e-04,9.974400e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,1.675575e+01,5.126560e-04,1.444800e-04,2.201280e-04,1.062880e-04,1.638400e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-13,1.442426e+01,5.955200e-04,1.921760e-04,2.439840e-04,1.158560e-04,1.649600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-14,1.377228e+01,6.237120e-04,2.050560e-04,2.518560e-04,1.229280e-04,1.843200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-15,1.282509e+01,6.697760e-04,2.182080e-04,2.730880e-04,1.328000e-04,1.843200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-16,1.220827e+01,7.036160e-04,2.314400e-04,2.826720e-04,1.408640e-04,2.048000e-05,
