phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-3,2.009247e+01,1.068800e-04,2.497600e-05,3.820800e-05,1.852800e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-4,1.679611e+01,1.278560e-04,2.592000e-05,5.043200e-05,2.496000e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-5,1.630439e+01,1.317120e-04,2.670400e-05,5.043200e-05,2.704000e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-6,1.410294e+01,1.522720e-04,2.742400e-05,6.329600e-05,3.345600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-7,1.389849e+01,1.545120e-04,2.844800e-05,6.252800e-05,3.443200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-8,1.213213e+01,1.770080e-04,3.046400e-05,7.526400e-05,4.112000e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-9,1.173437e+01,1.830080e-04,3.270400e-05,7.625600e-05,4.403200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-10,1.138596e+01,1.886080e-04,3.396800e-05,7.624000e-05,4.654400e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-11,1.020434e+01,2.104480e-04,3.502400e-05,8.960000e-05,5.347200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-12,9.998341e+00,2.147840e-04,3.678400e-05,8.889600e-05,5.608000e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-3,1.584438e+01,1.355360e-04,5.304000e-05,3.814400e-05,1.884800e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-4,1.380131e+01,1.556000e-04,5.272000e-05,5.104000e-05,2.524800e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-5,1.353684e+01,1.586400e-04,5.408000e-05,5.043200e-05,2.689600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-6,1.202237e+01,1.786240e-04,5.446400e-05,6.268800e-05,3.318400e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-7,1.172003e+01,1.832320e-04,5.539200e-05,6.344000e-05,3.524800e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-8,1.038676e+01,2.067520e-04,5.777600e-05,7.632000e-05,4.211200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-9,1.024016e+01,2.097120e-04,5.881600e-05,7.571200e-05,4.417600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-10,1.005075e+01,2.136640e-04,6.017600e-05,7.561600e-05,4.673600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-11,9.144766e+00,2.348320e-04,6.128000e-05,8.846400e-05,5.227200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,9.044321e+00,2.374400e-04,6.220800e-05,8.740800e-05,5.427200e-05,1.020800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-3,1.912751e+01,1.122720e-04,2.644800e-05,4.169600e-05,1.833600e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-4,1.580520e+01,1.358720e-04,2.798400e-05,5.566400e-05,2.532800e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-5,1.342177e+01,1.600000e-04,3.068800e-05,6.944000e-05,3.176000e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-6,1.161756e+01,1.848480e-04,3.459200e-05,8.350400e-05,3.792000e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-7,1.091379e+01,1.967680e-04,3.745600e-05,8.713600e-05,4.249600e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-8,9.554223e+00,2.247680e-04,4.076800e-05,1.032320e-04,4.995200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-9,9.113718e+00,2.356320e-04,4.440000e-05,1.067840e-04,5.241600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-10,8.196502e+00,2.620000e-04,4.689600e-05,1.233280e-04,5.891200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-11,7.773077e+00,2.762720e-04,4.947200e-05,1.292800e-04,6.273600e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,7.077501e+00,3.034240e-04,5.225600e-05,1.458880e-04,6.875200e-05,1.232000e-05,
