phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-3,5.300858e+01,1.620480e-04,3.112000e-05,8.534400e-05,2.003200e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-4,4.196271e+01,2.047040e-04,3.635200e-05,1.143360e-04,2.737600e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-5,3.489347e+01,2.461760e-04,4.310400e-05,1.421280e-04,3.288000e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-6,2.994929e+01,2.868160e-04,4.518400e-05,1.714080e-04,4.126400e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-7,2.911605e+01,2.950240e-04,4.747200e-05,1.749280e-04,4.300800e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-8,2.504296e+01,3.430080e-04,5.392000e-05,2.051520e-04,5.081600e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-9,2.418446e+01,3.551840e-04,5.814400e-05,2.089760e-04,5.459200e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-10,2.161229e+01,3.974560e-04,6.147200e-05,2.391200e-04,6.155200e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-11,2.118921e+01,4.053920e-04,6.379200e-05,2.411520e-04,6.515200e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-12,1.907992e+01,4.502080e-04,7.196800e-05,2.686400e-04,7.096000e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-3,4.053691e+01,2.119040e-04,8.097600e-05,8.502400e-05,2.012800e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-4,3.416296e+01,2.514400e-04,8.316800e-05,1.138080e-04,2.750400e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-5,2.958455e+01,2.903520e-04,8.590400e-05,1.424160e-04,3.353600e-05,1.027200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-6,2.606169e+01,3.296000e-04,8.881600e-05,1.715200e-04,3.993600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-7,2.519811e+01,3.408960e-04,9.209600e-05,1.748160e-04,4.358400e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-8,2.215088e+01,3.877920e-04,9.657600e-05,2.064320e-04,5.115200e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-9,2.157928e+01,3.980640e-04,1.013440e-04,2.087360e-04,5.390400e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-10,1.954675e+01,4.394560e-04,1.041920e-04,2.392640e-04,6.065600e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-11,1.916164e+01,4.482880e-04,1.073760e-04,2.414240e-04,6.401600e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,1.751161e+01,4.905280e-04,1.089600e-04,2.708800e-04,7.160000e-05,1.436800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-3,5.484431e+01,1.566240e-04,4.713600e-05,5.900800e-05,2.457600e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-4,4.491892e+01,1.912320e-04,5.124800e-05,7.926400e-05,3.376000e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-5,3.768838e+01,2.279200e-04,5.476800e-05,1.003840e-04,4.435200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-6,3.204243e+01,2.680800e-04,6.169600e-05,1.217760e-04,5.521600e-05,1.020800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-7,2.754455e+01,3.118560e-04,7.446400e-05,1.419200e-04,6.356800e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-8,2.467578e+01,3.481120e-04,7.809600e-05,1.631200e-04,7.364800e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-9,2.223805e+01,3.862720e-04,8.590400e-05,1.834400e-04,8.256000e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-10,2.097316e+01,4.095680e-04,9.265600e-05,1.905760e-04,8.963200e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-11,1.800312e+01,4.771360e-04,1.273600e-04,2.133760e-04,9.868800e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,1.708964e+01,5.026400e-04,1.374080e-04,2.208160e-04,1.049920e-04,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-3,4.834062e+01,1.776960e-04,6.608000e-05,5.937600e-05,2.635200e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-4,4.015189e+01,2.139360e-04,7.139200e-05,7.910400e-05,3.684800e-05,1.024000e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-5,3.438394e+01,2.498240e-04,7.416000e-05,1.004160e-04,4.665600e-05,1.020800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-6,2.999446e+01,2.863840e-04,8.025600e-05,1.209760e-04,5.488000e-05,1.020800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-7,2.614164e+01,3.285920e-04,8.966400e-05,1.423680e-04,6.428800e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-8,2.303870e+01,3.728480e-04,1.020320e-04,1.627680e-04,7.408000e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-9,2.085584e+01,4.118720e-04,1.101440e-04,1.835680e-04,8.369600e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-10,1.955244e+01,4.393280e-04,1.184640e-04,1.941600e-04,8.996800e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-11,1.804366e+01,4.760640e-04,1.260480e-04,2.115360e-04,9.956800e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-12,1.696864e+01,5.062240e-04,1.361280e-04,2.217440e-04,1.080640e-04,1.433600e-05,
-1.000000,1024,1024,1024,BF16x9,1.157049e+02,7.424000e-05,,,,,
