phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-9,2.242007e+01,3.831360e-04,8.377600e-05,2.107360e-04,5.390400e-05,1.240000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-10,2.018919e+01,4.254720e-04,8.697600e-05,2.405120e-04,6.072000e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-11,1.977862e+01,4.343040e-04,9.041600e-05,2.416800e-04,6.457600e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-12,1.799467e+01,4.773600e-04,9.451200e-05,2.726560e-04,6.976000e-05,1.641600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-13,1.767767e+01,4.859200e-04,9.852800e-05,2.732480e-04,7.270400e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-14,1.723170e+01,4.984960e-04,1.024160e-04,2.771520e-04,7.644800e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-15,1.581171e+01,5.432640e-04,1.065120e-04,3.081600e-04,8.331200e-05,1.846400e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-16,1.532078e+01,5.606720e-04,1.224160e-04,3.057920e-04,8.646400e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-17,1.504177e+01,5.710720e-04,1.279200e-04,3.053600e-04,9.016000e-05,1.843200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-18,1.393203e+01,6.165600e-04,1.340960e-04,3.359040e-04,9.740800e-05,2.051200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-19,1.371108e+01,6.264960e-04,1.403840e-04,3.350880e-04,9.979200e-05,2.051200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-20,1.341406e+01,6.403680e-04,1.464320e-04,3.397280e-04,1.023840e-04,2.048000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-9,2.077674e+01,4.134400e-04,1.154560e-04,2.097120e-04,5.355200e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-10,1.876515e+01,4.577600e-04,1.216320e-04,2.385760e-04,6.048000e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-11,1.828953e+01,4.696640e-04,1.263840e-04,2.416960e-04,6.382400e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,1.675679e+01,5.126240e-04,1.306880e-04,2.708000e-04,7.004800e-05,1.641600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-13,1.641908e+01,5.231680e-04,1.358240e-04,2.721280e-04,7.248000e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-14,1.606724e+01,5.346240e-04,1.405120e-04,2.741600e-04,7.712000e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-15,1.484833e+01,5.785120e-04,1.432640e-04,3.060160e-04,8.363200e-05,1.846400e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-16,1.437752e+01,5.974560e-04,1.589280e-04,3.049120e-04,8.651200e-05,1.846400e-05,
