phi,m,n,k,function,err_max,err_med,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
5.000000e-01,1024,1024,1024,SGEMM,3.678775e-01,4.709767e-07,3.406541e+01,6.304000e-05,,,,,
5.000000e-01,1024,1024,1024,OS2-fast-3,7.615062e+04,5.167707e-02,1.837844e+01,1.168480e-04,2.663900e-05,4.454350e-05,2.489600e-05,1.302400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-4,7.292936e+03,3.280882e-03,1.537079e+01,1.397120e-04,2.724800e-05,5.838300e-05,3.302400e-05,1.296000e-05,
5.000000e-01,1024,1024,1024,OS2-fast-5,4.735114e+02,2.053163e-04,1.304478e+01,1.646240e-04,2.942400e-05,7.289550e-05,4.108800e-05,1.304000e-05,
5.000000e-01,1024,1024,1024,OS2-fast-6,3.604755e+01,1.275715e-05,1.154065e+01,1.860800e-04,3.225550e-05,8.534350e-05,4.798350e-05,1.315200e-05,
5.000000e-01,1024,1024,1024,OS2-fast-7,7.745990e-01,7.391253e-07,1.010371e+01,2.125440e-04,3.598400e-05,9.943900e-05,5.624000e-05,1.355200e-05,
5.000000e-01,1024,1024,1024,OS2-fast-8,3.536763e-02,3.191745e-08,8.819090e+00,2.435040e-04,4.403200e-05,1.138070e-04,6.455900e-05,1.382400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-9,1.753836e-04,2.077727e-08,7.999626e+00,2.684480e-04,4.596700e-05,1.284470e-04,7.239950e-05,1.439950e-05,
5.000000e-01,1024,1024,1024,OS2-fast-10,2.704592e-06,2.065915e-08,7.350771e+00,2.921440e-04,4.780800e-05,1.417750e-04,8.019150e-05,1.478400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-11,3.703898e-05,2.067043e-08,6.627709e+00,3.240160e-04,4.971150e-05,1.604620e-04,9.091100e-05,1.518400e-05,
5.000000e-01,1024,1024,1024,OS2-fast-12,4.244817e-05,2.066945e-08,6.143531e+00,3.495520e-04,5.143900e-05,1.751985e-04,9.924700e-05,1.587150e-05,
5.000000e-01,1024,1024,1024,OS2-accu-3,2.575842e+04,1.308727e-02,1.470396e+01,1.460480e-04,5.724750e-05,4.371200e-05,2.446400e-05,1.286400e-05,
5.000000e-01,1024,1024,1024,OS2-accu-4,1.594803e+03,8.208152e-04,1.267640e+01,1.694080e-04,5.841550e-05,5.827100e-05,3.251100e-05,1.296000e-05,
5.000000e-01,1024,1024,1024,OS2-accu-5,1.183582e+02,5.129938e-05,1.105309e+01,1.942880e-04,6.091150e-05,7.263950e-05,4.047900e-05,1.307200e-05,
5.000000e-01,1024,1024,1024,OS2-accu-6,3.952623e+00,3.145366e-06,9.764840e+00,2.199200e-04,6.385500e-05,8.652700e-05,4.868800e-05,1.329600e-05,
5.000000e-01,1024,1024,1024,OS2-accu-7,1.262639e-01,1.543651e-07,8.664798e+00,2.478400e-04,6.787150e-05,1.017110e-04,5.732650e-05,1.368000e-05,
5.000000e-01,1024,1024,1024,OS2-accu-8,7.576910e-03,2.258030e-08,7.659955e+00,2.803520e-04,7.571150e-05,1.161905e-04,6.599900e-05,1.403150e-05,
5.000000e-01,1024,1024,1024,OS2-accu-9,8.431978e-05,2.067936e-08,7.020857e+00,3.058720e-04,7.771150e-05,1.313105e-04,7.444700e-05,1.475200e-05,
5.000000e-01,1024,1024,1024,OS2-accu-10,2.314331e-07,2.065597e-08,6.599033e+00,3.254240e-04,7.972700e-05,1.424145e-04,8.094300e-05,1.479950e-05,
5.000000e-01,1024,1024,1024,OS2-accu-11,1.850863e-06,2.065603e-08,6.089457e+00,3.526560e-04,8.124700e-05,1.586540e-04,8.996700e-05,1.515200e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,9.320391e-07,2.065612e-08,5.680933e+00,3.780160e-04,8.294350e-05,1.732785e-04,9.843050e-05,1.572800e-05,
5.000000e-01,1024,1024,2048,SGEMM,1.633116e-01,3.780715e-07,4.242027e+01,1.012480e-04,,,,,
5.000000e-01,1024,1024,2048,OS2-fast-3,1.283594e+05,1.179063e-01,2.465651e+01,1.741920e-04,5.297500e-05,7.342300e-05,2.649600e-05,1.308800e-05,
