phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,1.024485e+01,2.096160e-04,4.124800e-05,8.760000e-05,4.886400e-05,1.190400e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-13,9.852289e+00,2.179680e-04,4.270400e-05,9.052800e-05,5.230400e-05,1.241600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-14,9.396368e+00,2.285440e-04,4.352000e-05,9.483200e-05,5.636800e-05,1.299200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-15,8.736427e+00,2.458080e-04,4.444800e-05,1.042720e-04,6.172800e-05,1.350400e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-16,8.182511e+00,2.624480e-04,5.340800e-05,1.081760e-04,6.420800e-05,1.382400e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,9.046760e+00,2.373760e-04,6.795200e-05,8.872000e-05,4.916800e-05,1.200000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-13,8.759233e+00,2.451680e-04,6.952000e-05,9.043200e-05,5.280000e-05,1.241600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-14,8.361433e+00,2.568320e-04,7.068800e-05,9.553600e-05,5.654400e-05,1.296000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-15,7.832958e+00,2.741600e-04,7.182400e-05,1.054400e-04,6.166400e-05,1.353600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-16,7.418623e+00,2.894720e-04,8.083200e-05,1.082720e-04,6.428800e-05,1.392000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,6.228201e+00,3.448000e-04,7.363200e-05,1.657120e-04,7.051200e-05,1.513600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-13,5.401116e+00,3.976000e-04,1.085920e-04,1.747360e-04,7.740800e-05,1.587200e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-14,5.169776e+00,4.153920e-04,1.134240e-04,1.813280e-04,8.160000e-05,1.676800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-15,4.973237e+00,4.318080e-04,1.043200e-04,1.974720e-04,8.902400e-05,1.806400e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-16,4.565384e+00,4.703840e-04,1.261120e-04,2.063360e-04,9.582400e-05,1.884800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-12,5.868212e+00,3.659520e-04,9.444800e-05,1.656000e-04,6.984000e-05,1.507200e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-13,5.375805e+00,3.994720e-04,1.108480e-04,1.743840e-04,7.739200e-05,1.587200e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-14,5.136144e+00,4.181120e-04,1.145280e-04,1.820960e-04,8.262400e-05,1.673600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-15,4.798975e+00,4.474880e-04,1.196800e-04,1.980160e-04,8.916800e-05,1.804800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-16,4.568803e+00,4.700320e-04,1.245600e-04,2.068320e-04,9.681600e-05,1.884800e-05,
-1.000000,1024,1024,1024,OS1-7,1.331129e+01,1.613280e-04,,,,,
-1.000000,1024,1024,1024,DGEMM,4.435483e+01,4.841600e-05,,,,,
-1.000000,2048,2048,2048,OS2-i8-fast-12,3.237770e+01,5.306080e-04,1.135360e-04,2.518080e-04,1.057760e-04,3.958400e-05,
-1.000000,2048,2048,2048,OS2-i8-fast-13,3.064507e+01,5.606080e-04,1.176160e-04,2.653440e-04,1.159360e-04,4.126400e-05,
-1.000000,2048,2048,2048,OS2-i8-fast-14,2.930198e+01,5.863040e-04,1.211840e-04,2.752480e-04,1.252640e-04,4.352000e-05,
-1.000000,2048,2048,2048,OS2-i8-fast-15,2.722262e+01,6.310880e-04,1.262720e-04,3.047520e-04,1.324480e-04,4.563200e-05,
-1.000000,2048,2048,2048,OS2-i8-fast-16,2.477370e+01,6.934720e-04,1.606400e-04,3.164640e-04,1.463680e-04,4.747200e-05,
-1.000000,2048,2048,2048,OS2-i8-accu-12,2.865910e+01,5.994560e-04,1.839680e-04,2.492000e-04,1.071680e-04,3.945600e-05,
-1.000000,2048,2048,2048,OS2-i8-accu-13,2.717577e+01,6.321760e-04,1.884160e-04,2.652960e-04,1.168960e-04,4.118400e-05,
-1.000000,2048,2048,2048,OS2-i8-accu-14,2.603452e+01,6.598880e-04,1.934720e-04,2.751680e-04,1.269440e-04,4.352000e-05,
-1.000000,2048,2048,2048,OS2-i8-accu-15,2.451242e+01,7.008640e-04,1.964160e-04,3.033120e-04,1.333600e-04,4.566400e-05,
-1.000000,2048,2048,2048,OS2-i8-accu-16,2.251078e+01,7.631840e-04,2.296000e-04,3.155040e-04,1.478240e-04,4.777600e-05,
-1.000000,2048,2048,2048,OS2-f8-fast-12,1.519030e+01,1.130976e-03,2.338240e-04,5.889440e-04,2.396480e-04,4.792000e-05,
-1.000000,2048,2048,2048,OS2-f8-fast-13,1.295741e+01,1.325872e-03,3.640640e-04,6.306400e-04,2.590400e-04,5.070400e-05,
-1.000000,2048,2048,2048,OS2-f8-fast-14,1.211392e+01,1.418192e-03,3.863040e-04,6.718560e-04,2.856480e-04,5.296000e-05,
-1.000000,2048,2048,2048,OS2-f8-fast-15,1.177310e+01,1.459248e-03,3.542720e-04,7.236480e-04,3.028160e-04,5.574400e-05,
-1.000000,2048,2048,2048,OS2-f8-fast-16,1.074881e+01,1.598304e-03,4.301760e-04,7.632640e-04,3.222080e-04,5.929600e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-12,1.471787e+01,1.167280e-03,2.702400e-04,5.889440e-04,2.392960e-04,4.795200e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-13,1.325395e+01,1.296208e-03,3.344800e-04,6.302080e-04,2.591680e-04,5.083200e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-14,1.242843e+01,1.382304e-03,3.529120e-04,6.692640e-04,2.845600e-04,5.316800e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-15,1.166768e+01,1.472432e-03,3.711680e-04,7.196160e-04,3.027200e-04,5.579200e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-16,1.103696e+01,1.556576e-03,3.885760e-04,7.616480e-04,3.229440e-04,5.942400e-05,
-1.000000,2048,2048,2048,OS1-7,2.156281e+01,7.967360e-04,,,,,
-1.000000,2048,2048,2048,DGEMM,5.765676e+01,2.979680e-04,,,,,
-1.000000,4096,4096,4096,OS2-i8-fast-12,6.993808e+01,1.965152e-03,3.907200e-04,1.069632e-03,3.438400e-04,1.398560e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-13,6.539978e+01,2.101520e-03,4.049440e-04,1.158480e-03,3.724000e-04,1.433280e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-14,6.127614e+01,2.242944e-03,4.211520e-04,1.247616e-03,4.004800e-04,1.492960e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-15,5.759375e+01,2.386352e-03,4.376160e-04,1.336736e-03,4.290880e-04,1.577920e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-16,5.214776e+01,2.635568e-03,5.634560e-04,1.424736e-03,4.574560e-04,1.648640e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-12,6.212840e+01,2.212176e-03,6.366080e-04,1.070560e-03,3.436960e-04,1.397760e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-13,5.858078e+01,2.346144e-03,6.498560e-04,1.157728e-03,3.719360e-04,1.434560e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-14,5.539106e+01,2.481248e-03,6.660640e-04,1.241328e-03,4.011040e-04,1.489920e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-15,5.235339e+01,2.625216e-03,6.823840e-04,1.329968e-03,4.293600e-04,1.575680e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-16,4.780552e+01,2.874960e-03,8.098720e-04,1.416016e-03,4.583040e-04,1.645760e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-12,2.556635e+01,5.375776e-03,8.505120e-04,3.496800e-03,8.435200e-04,1.629760e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-13,2.239143e+01,6.138016e-03,1.327072e-03,3.705184e-03,9.103840e-04,1.737920e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-14,2.072146e+01,6.632688e-03,1.419728e-03,4.019616e-03,9.848320e-04,1.838240e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-15,1.978928e+01,6.945120e-03,1.310384e-03,4.361584e-03,1.055632e-03,1.933600e-04,
-1.000000,4096,4096,4096,OS2-f8-fast-16,1.823843e+01,7.535680e-03,1.588544e-03,4.590432e-03,1.125424e-03,2.044480e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-12,2.467039e+01,5.571008e-03,1.026864e-03,3.514944e-03,8.440160e-04,1.630720e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-13,2.223143e+01,6.182192e-03,1.273728e-03,3.795968e-03,9.149280e-04,1.741120e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-14,2.077659e+01,6.615088e-03,1.343536e-03,4.076624e-03,9.849440e-04,1.839840e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-15,1.964339e+01,6.996704e-03,1.407792e-03,4.314144e-03,1.055792e-03,1.933120e-04,
-1.000000,4096,4096,4096,OS2-f8-accu-16,1.848908e+01,7.433520e-03,1.476352e-03,4.601088e-03,1.125408e-03,2.045280e-04,
-1.000000,4096,4096,4096,OS1-7,3.109197e+01,4.420400e-03,,,,,
-1.000000,4096,4096,4096,DGEMM,5.992950e+01,2.293344e-03,,,,,
-1.000000,8192,8192,8192,OS2-i8-fast-12,9.022377e+01,1.218650e-02,1.549744e-03,8.853968e-03,1.169888e-03,5.933760e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-13,8.365346e+01,1.314365e-02,1.623056e-03,9.608816e-03,1.268096e-03,6.196000e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-14,7.810478e+01,1.407739e-02,1.697856e-03,1.033968e-02,1.366224e-03,6.424960e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-15,7.315781e+01,1.502931e-02,1.777344e-03,1.107885e-02,1.463904e-03,6.794080e-04,
-1.000000,8192,8192,8192,OS2-i8-fast-16,6.705641e+01,1.639682e-02,2.343408e-03,1.177262e-02,1.560896e-03,6.940800e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-12,8.180325e+01,1.344093e-02,2.898176e-03,8.767008e-03,1.168528e-03,5.812800e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-13,7.640642e+01,1.439030e-02,2.971312e-03,9.511904e-03,1.266032e-03,6.083520e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-14,7.124541e+01,1.543274e-02,3.090608e-03,1.030936e-02,1.365760e-03,6.394560e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-15,6.735150e+01,1.632498e-02,3.152832e-03,1.100997e-02,1.462176e-03,6.717120e-04,
-1.000000,8192,8192,8192,OS2-i8-accu-16,6.227303e+01,1.765630e-02,3.691264e-03,1.169232e-02,1.558480e-03,6.827360e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-12,3.215008e+01,3.419934e-02,3.739328e-03,2.668864e-02,3.060240e-03,6.805120e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-13,2.850161e+01,3.857718e-02,5.752048e-03,2.873506e-02,3.314560e-03,7.048800e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-14,2.647444e+01,4.153106e-02,6.273344e-03,3.093203e-02,3.569840e-03,7.513600e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-15,2.509843e+01,4.380799e-02,5.976528e-03,3.322182e-02,3.824560e-03,7.808160e-04,
-1.000000,8192,8192,8192,OS2-f8-fast-16,2.326810e+01,4.725403e-02,7.124272e-03,3.518405e-02,4.080576e-03,8.145440e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-12,3.117579e+01,3.526813e-02,4.788736e-03,2.671314e-02,3.060464e-03,6.806400e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-13,2.828565e+01,3.887171e-02,5.885648e-03,2.892843e-02,3.315520e-03,7.052160e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-14,2.642111e+01,4.161490e-02,6.299856e-03,3.099326e-02,3.570976e-03,7.515200e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-15,2.482533e+01,4.428990e-02,6.647552e-03,3.302014e-02,3.826320e-03,7.805120e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-16,2.332317e+01,4.714246e-02,7.063536e-03,3.514174e-02,4.081664e-03,8.143520e-04,
-1.000000,8192,8192,8192,OS1-7,3.110428e+01,3.534920e-02,,,,,
-1.000000,8192,8192,8192,DGEMM,5.994131e+01,1.834314e-02,,,,,
