phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,1.012811e+01,2.120320e-04,4.158400e-05,8.796800e-05,5.057600e-05,1.187200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-13,9.722400e+00,2.208800e-04,4.310400e-05,9.161600e-05,5.345600e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-14,9.279433e+00,2.314240e-04,4.390400e-05,9.548800e-05,5.790400e-05,1.280000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-15,8.651394e+00,2.482240e-04,4.484800e-05,1.047360e-04,6.294400e-05,1.347200e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-16,8.081511e+00,2.657280e-04,5.417600e-05,1.095520e-04,6.536000e-05,1.388800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,8.892714e+00,2.414880e-04,6.939200e-05,8.924800e-05,5.075200e-05,1.203200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-13,8.631920e+00,2.487840e-04,7.038400e-05,9.161600e-05,5.398400e-05,1.232000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-14,8.211547e+00,2.615200e-04,7.198400e-05,9.684800e-05,5.843200e-05,1.280000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-15,7.732772e+00,2.777120e-04,7.265600e-05,1.058240e-04,6.364800e-05,1.363200e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-16,7.320701e+00,2.933440e-04,8.176000e-05,1.089760e-04,6.590400e-05,1.376000e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,6.177747e+00,3.476160e-04,7.440000e-05,1.660320e-04,7.187200e-05,1.497600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-13,5.365275e+00,4.002560e-04,1.092480e-04,1.756160e-04,7.844800e-05,1.625600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-14,5.141851e+00,4.176480e-04,1.136960e-04,1.814400e-04,8.372800e-05,1.708800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-15,4.949031e+00,4.339200e-04,1.042400e-04,1.983040e-04,9.080000e-05,1.804800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-16,4.538676e+00,4.731520e-04,1.267520e-04,2.070080e-04,9.673600e-05,1.910400e-05,
