phi,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,1.237600e+01,3.470400e-04,4.467200e-05,2.128800e-04,5.489600e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.108779e+01,3.873600e-04,4.752000e-05,2.419680e-04,6.182400e-05,1.043200e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.079441e+01,3.978880e-04,5.011200e-05,2.431040e-04,6.598400e-05,1.209600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,9.545050e+00,4.499680e-04,6.545600e-05,2.726400e-04,7.262400e-05,1.222400e-05,
-1.000000,1024,1024,OS2-i8-fast-13,9.371111e+00,4.583200e-04,6.870400e-05,2.737280e-04,7.560000e-05,1.219200e-05,
-1.000000,1024,1024,OS2-i8-fast-14,9.213821e+00,4.661440e-04,7.104000e-05,2.750080e-04,7.950400e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-fast-15,8.459190e+00,5.077280e-04,7.297600e-05,3.048320e-04,8.668800e-05,1.398400e-05,
-1.000000,1024,1024,OS2-i8-fast-16,8.081024e+00,5.314880e-04,8.937600e-05,3.070400e-04,9.003200e-05,1.414400e-05,
-1.000000,1024,1024,OS2-i8-fast-17,7.966626e+00,5.391200e-04,9.297600e-05,3.070720e-04,9.361600e-05,1.414400e-05,
-1.000000,1024,1024,OS2-i8-fast-18,7.388606e+00,5.812960e-04,9.603200e-05,3.369120e-04,1.012480e-04,1.414400e-05,
-1.000000,1024,1024,OS2-i8-fast-19,7.225914e+00,5.943840e-04,1.023040e-04,3.397280e-04,1.042560e-04,1.430400e-05,
-1.000000,1024,1024,OS2-i8-fast-20,7.323897e+00,5.864320e-04,8.984000e-05,3.412480e-04,1.069120e-04,1.465600e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.081747e+01,3.970400e-04,9.608000e-05,2.114720e-04,5.478400e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-accu-10,9.782633e+00,4.390400e-04,9.985600e-05,2.410080e-04,6.128000e-05,1.051200e-05,
-1.000000,1024,1024,OS2-i8-accu-11,9.572963e+00,4.486560e-04,1.015360e-04,2.428640e-04,6.550400e-05,1.212800e-05,
-1.000000,1024,1024,OS2-i8-accu-12,8.738702e+00,4.914880e-04,1.065440e-04,2.730080e-04,7.209600e-05,1.222400e-05,
-1.000000,1024,1024,OS2-i8-accu-13,8.647492e+00,4.966720e-04,1.076320e-04,2.734720e-04,7.531200e-05,1.219200e-05,
-1.000000,1024,1024,OS2-i8-accu-14,8.507985e+00,5.048160e-04,1.100640e-04,2.748320e-04,7.878400e-05,1.222400e-05,
-1.000000,1024,1024,OS2-i8-accu-15,7.819495e+00,5.492640e-04,1.148960e-04,3.041760e-04,8.662400e-05,1.401600e-05,
-1.000000,1024,1024,OS2-i8-accu-16,7.470236e+00,5.749440e-04,1.340000e-04,3.060000e-04,8.990400e-05,1.414400e-05,
-1.000000,1024,1024,OS2-i8-accu-17,7.324296e+00,5.864000e-04,1.402400e-04,3.063360e-04,9.348800e-05,1.414400e-05,
-1.000000,1024,1024,OS2-i8-accu-18,6.847668e+00,6.272160e-04,1.428160e-04,3.365120e-04,1.014240e-04,1.414400e-05,
-1.000000,1024,1024,OS2-i8-accu-19,6.744949e+00,6.367680e-04,1.459840e-04,3.385440e-04,1.036480e-04,1.424000e-05,
-1.000000,1024,1024,OS2-i8-accu-20,6.651027e+00,6.457600e-04,1.505440e-04,3.398720e-04,1.062880e-04,1.446400e-05,
-1.000000,1024,1024,OS2-f8-fast-9,8.052903e+00,5.333440e-04,7.700800e-05,3.382880e-04,8.264000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-10,7.647080e+00,5.616480e-04,8.313600e-05,3.538560e-04,8.884800e-05,1.017600e-05,
-1.000000,1024,1024,OS2-f8-fast-11,6.377957e+00,6.734080e-04,1.436000e-04,3.926080e-04,9.788800e-05,1.219200e-05,
-1.000000,1024,1024,OS2-f8-fast-12,6.075675e+00,7.069120e-04,1.567520e-04,4.057440e-04,1.039840e-04,1.228800e-05,
-1.000000,1024,1024,OS2-f8-fast-13,5.348385e+00,8.030400e-04,2.066560e-04,4.432000e-04,1.119840e-04,1.222400e-05,
-1.000000,1024,1024,OS2-f8-fast-14,5.116565e+00,8.394240e-04,2.210240e-04,4.569280e-04,1.191680e-04,1.228800e-05,
-1.000000,1024,1024,OS2-f8-fast-15,4.755278e+00,9.032000e-04,2.367360e-04,4.951680e-04,1.268320e-04,1.408000e-05,
-1.000000,1024,1024,OS2-f8-fast-16,4.572850e+00,9.392320e-04,2.506880e-04,5.089120e-04,1.333600e-04,1.433600e-05,
