phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,9.953113e+00,2.157600e-04,3.547200e-05,8.822400e-05,5.582400e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-13,9.795484e+00,2.192320e-04,3.643200e-05,8.760000e-05,5.840000e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-14,9.569892e+00,2.244000e-04,3.768000e-05,8.843200e-05,6.115200e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-15,8.746105e+00,2.455360e-04,3.952000e-05,1.013280e-04,6.694400e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-16,8.393329e+00,2.558560e-04,4.648000e-05,1.013280e-04,6.899200e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,9.069991e+00,2.367680e-04,5.772800e-05,8.801600e-05,5.603200e-05,1.129600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-13,8.882121e+00,2.417760e-04,5.865600e-05,8.793600e-05,5.828800e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-14,8.725068e+00,2.461280e-04,6.011200e-05,8.857600e-05,6.022400e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-15,7.987249e+00,2.688640e-04,6.174400e-05,1.015040e-04,6.691200e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-16,7.727875e+00,2.778880e-04,6.995200e-05,1.008160e-04,6.835200e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,7.152938e+00,3.002240e-04,5.145600e-05,1.436000e-04,6.960000e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-13,6.615621e+00,3.246080e-04,6.664000e-05,1.469120e-04,7.390400e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-14,6.388582e+00,3.361440e-04,7.033600e-05,1.498560e-04,7.763200e-05,1.233600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-15,5.919977e+00,3.627520e-04,7.449600e-05,1.625920e-04,8.416000e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-16,5.366348e+00,4.001760e-04,1.052800e-04,1.646080e-04,8.659200e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-12,6.652345e+00,3.228160e-04,7.166400e-05,1.445760e-04,6.960000e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-13,6.235724e+00,3.443840e-04,8.724800e-05,1.467840e-04,7.288000e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-14,6.020082e+00,3.567200e-04,9.136000e-05,1.493280e-04,7.707200e-05,1.235200e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-15,5.595903e+00,3.837600e-04,9.609600e-05,1.627360e-04,8.387200e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-16,5.449802e+00,3.940480e-04,9.908800e-05,1.643840e-04,8.699200e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS1-7,1.387407e+01,1.547840e-04,,,,,
-1.000000,1024,1024,1024,OS1-11,8.562535e+00,2.508000e-04,,,,,
-1.000000,1024,1024,1024,DGEMM,2.972707e+01,7.224000e-05,,,,,
-1.000000,1024,1024,2048,OS2-i8-fast-12,1.708365e+01,2.514080e-04,5.600000e-05,1.040960e-04,5.518400e-05,1.228800e-05,
-1.000000,1024,1024,2048,OS2-i8-fast-13,1.673538e+01,2.566400e-04,5.811200e-05,1.046400e-04,5.756800e-05,1.228800e-05,
-1.000000,1024,1024,2048,OS2-i8-fast-14,1.638300e+01,2.621600e-04,5.961600e-05,1.057760e-04,5.969600e-05,1.228800e-05,
-1.000000,1024,1024,2048,OS2-i8-fast-15,1.502830e+01,2.857920e-04,6.185600e-05,1.200800e-04,6.545600e-05,1.228800e-05,
-1.000000,1024,1024,2048,OS2-i8-fast-16,1.418942e+01,3.026880e-04,7.483200e-05,1.210240e-04,6.825600e-05,1.228800e-05,
-1.000000,1024,1024,2048,OS2-i8-accu-12,1.565495e+01,2.743520e-04,8.043200e-05,1.028640e-04,5.564800e-05,1.228800e-05,
-1.000000,1024,1024,2048,OS2-i8-accu-13,1.521484e+01,2.822880e-04,8.356800e-05,1.046720e-04,5.772800e-05,1.228800e-05,
