phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,9.976788e+00,2.152480e-04,3.416000e-05,8.910400e-05,5.606400e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-13,9.752069e+00,2.202080e-04,3.593600e-05,9.032000e-05,5.811200e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-14,9.510893e+00,2.257920e-04,3.780800e-05,9.057600e-05,6.032000e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-15,8.695674e+00,2.469600e-04,3.926400e-05,1.035360e-04,6.676800e-05,1.224000e-05,
-1.000000,1024,1024,1024,OS2-i8-fast-16,8.335469e+00,2.576320e-04,4.681600e-05,1.032320e-04,6.870400e-05,1.224000e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-12,9.039448e+00,2.375680e-04,5.748800e-05,8.774400e-05,5.640000e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-13,8.884473e+00,2.417120e-04,5.830400e-05,8.924800e-05,5.808000e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-14,8.686669e+00,2.472160e-04,5.928000e-05,9.155200e-05,5.985600e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-15,8.030258e+00,2.674240e-04,6.129600e-05,1.036320e-04,6.542400e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-i8-accu-16,7.747950e+00,2.771680e-04,6.848000e-05,1.025600e-04,6.736000e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-12,7.013153e+00,3.062080e-04,5.153600e-05,1.484800e-04,7.062400e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-13,6.478315e+00,3.314880e-04,6.704000e-05,1.527680e-04,7.436800e-05,1.228800e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-14,6.193997e+00,3.467040e-04,7.075200e-05,1.564640e-04,8.032000e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-15,5.758687e+00,3.729120e-04,7.436800e-05,1.715200e-04,8.601600e-05,1.433600e-05,
-1.000000,1024,1024,1024,OS2-f8-fast-16,5.244519e+00,4.094720e-04,1.059680e-04,1.727040e-04,8.760000e-05,1.638400e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-12,6.563214e+00,3.272000e-04,7.152000e-05,1.481120e-04,7.152000e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-13,6.088353e+00,3.527200e-04,8.832000e-05,1.527360e-04,7.420800e-05,1.225600e-05,
-1.000000,1024,1024,1024,OS2-f8-accu-14,5.874890e+00,3.655360e-04,9.238400e-05,1.554400e-04,7.883200e-05,1.433600e-05,
