phi,k,function,3,4,5,6,7,8,9,10,11,12,
-1.000000e+00,1024,CGEMM,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,1.111040e-02,
-1.000000e+00,1024,OS2-fast,1.242229e+03,9.814456e+01,7.331634e+00,5.343042e-01,1.804010e-02,1.892937e-03,1.592836e-05,6.604521e-07,6.604521e-07,2.174057e-06,
-1.000000e+00,1024,OS2-accu,1.074837e+02,7.341376e+00,6.316871e-01,3.435277e-02,2.796272e-03,6.836133e-05,1.016713e-06,6.388390e-08,7.211209e-08,7.211209e-08,
0.000000e+00,1024,CGEMM,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,1.580668e-02,
0.000000e+00,1024,OS2-fast,1.119126e+02,1.554308e+01,1.003765e+00,4.208805e-02,1.468031e-03,2.496366e-05,1.980786e-06,5.928628e-08,9.963185e-08,7.292397e-08,
0.000000e+00,1024,OS2-accu,3.126568e+02,3.207615e+01,1.147087e+00,4.878821e-02,3.253127e-03,7.931393e-05,1.389102e-06,5.928628e-08,9.963185e-08,7.292397e-08,
5.000000e-01,1024,CGEMM,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,1.387464e-03,
5.000000e-01,1024,OS2-fast,1.836212e+03,7.043075e+01,6.218425e+00,1.579021e-01,4.647731e-03,1.677644e-03,1.611498e-05,7.636191e-07,4.213566e-07,2.238858e-07,
5.000000e-01,1024,OS2-accu,1.382933e+02,1.644352e+01,5.447925e-01,1.391145e-02,4.980848e-03,1.402563e-04,1.385572e-06,7.314503e-08,5.948557e-08,5.948557e-08,
1.000000e+00,1024,CGEMM,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,1.656411e-02,
1.000000e+00,1024,OS2-fast,9.697274e+03,1.173400e+03,8.046515e+01,3.755079e+00,1.984446e-01,1.098728e-02,3.757940e-04,2.801669e-05,3.045506e-05,5.422407e-05,
1.000000e+00,1024,OS2-accu,6.240840e+02,5.058603e+01,8.246989e-01,6.172641e-02,5.867172e-03,1.084200e-04,1.126646e-06,8.810850e-08,1.669040e-07,1.669040e-07,
2.000000e+00,1024,CGEMM,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,9.870617e-03,
2.000000e+00,1024,OS2-fast,1.116374e+02,3.694020e+03,6.725091e+03,6.027334e+02,9.157847e+01,3.425950e+00,4.870628e-01,1.891754e-01,3.304694e-01,3.813474e-01,
2.000000e+00,1024,OS2-accu,4.487872e+03,2.715554e+02,1.239818e+01,7.064179e-01,6.327239e-02,3.864932e-03,7.449650e-05,2.071432e-06,3.508045e-07,1.795536e-07,
4.000000e+00,1024,CGEMM,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,9.264938e-04,
4.000000e+00,1024,OS2-fast,1.000000e+00,1.000000e+00,8.562363e+00,1.076246e+02,4.460896e+03,7.214675e+06,2.546703e+08,1.162906e+09,8.369959e+08,3.317416e+08,
4.000000e+00,1024,OS2-accu,1.484783e+03,2.344528e+03,3.845719e+02,4.043008e+01,1.185247e+00,4.617869e-01,3.251757e-02,2.188042e-03,1.354881e-04,8.100659e-05,
-1.000000e+00,2048,CGEMM,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,4.598275e-02,
-1.000000e+00,2048,OS2-fast,7.553066e+03,4.243427e+02,3.366923e+01,1.567519e+00,4.915343e-02,6.567519e-03,4.032765e-04,1.954991e-05,4.671590e-06,3.183704e-06,
-1.000000e+00,2048,OS2-accu,7.250806e+02,3.864540e+01,7.791717e-01,8.082896e-02,6.382138e-03,6.119795e-04,1.102866e-05,6.977071e-08,6.977071e-08,8.209155e-08,
0.000000e+00,2048,CGEMM,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,1.118565e-01,
0.000000e+00,2048,OS2-fast,9.592263e+03,7.986581e+02,4.516499e+01,2.123685e+00,2.861703e-02,1.624366e-03,2.318034e-05,9.066032e-07,1.744410e-06,5.595583e-07,
0.000000e+00,2048,OS2-accu,9.592263e+03,7.986581e+02,4.516499e+01,2.123685e+00,2.861703e-02,1.624366e-03,2.318034e-05,9.066032e-07,3.701333e-06,2.372765e-06,
5.000000e-01,2048,CGEMM,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,8.502156e-03,
5.000000e-01,2048,OS2-fast,3.800684e+03,2.358368e+02,1.559892e+01,1.037176e+00,4.150565e-02,5.465814e-03,2.718491e-05,8.273330e-07,2.196245e-06,2.399956e-06,
5.000000e-01,2048,OS2-accu,1.413334e+03,7.455905e+01,5.799423e+00,3.474059e-01,1.957465e-02,4.253304e-04,1.950602e-06,5.943271e-08,5.943271e-08,5.943271e-08,
1.000000e+00,2048,CGEMM,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,1.917798e-02,
1.000000e+00,2048,OS2-fast,1.116881e+03,1.417673e+02,1.747629e+01,1.278621e+00,8.376122e-02,2.544010e-03,4.070889e-04,8.320123e-05,7.600887e-05,1.725949e-04,
1.000000e+00,2048,OS2-accu,1.525830e+02,1.747629e+01,1.081182e+00,4.996486e-02,3.509051e-03,1.667661e-04,3.165360e-06,6.058083e-08,3.475045e-07,1.682285e-07,
2.000000e+00,2048,CGEMM,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,1.072864e-02,
2.000000e+00,2048,OS2-fast,3.013546e+00,3.982426e+03,1.556189e+03,4.030353e+02,1.153550e+01,1.620866e+00,1.887215e-01,1.320165e-01,4.688244e-01,1.818367e-01,
2.000000e+00,2048,OS2-accu,9.059020e+02,2.086318e+02,9.934255e+00,1.450970e+00,3.626457e-02,2.600892e-03,7.364102e-05,1.798677e-06,1.660332e-07,8.279259e-07,
4.000000e+00,2048,CGEMM,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,7.067712e-03,
4.000000e+00,2048,OS2-fast,1.000000e+00,1.000000e+00,1.000000e+00,2.674926e+01,3.278365e+03,2.151929e+07,2.584315e+08,2.261657e+09,3.376428e+10,1.607559e+10,
4.000000e+00,2048,OS2-accu,6.615571e+03,9.422599e+02,2.356952e+02,5.598774e+01,3.910299e+00,4.020655e-01,3.905530e-02,2.241225e-03,1.071772e-04,3.365284e-04,
-1.000000e+00,4096,CGEMM,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,1.939509e-02,
-1.000000e+00,4096,OS2-fast,4.052411e+03,4.383416e+02,9.423311e+00,8.039563e-01,6.133850e-02,1.933301e-03,1.341108e-04,8.961320e-06,5.727868e-06,2.905786e-05,
-1.000000e+00,4096,OS2-accu,4.468757e+02,1.542237e+01,1.904647e+00,1.082028e-01,4.719986e-03,1.253716e-04,8.397866e-06,1.143517e-07,1.964744e-07,1.791619e-07,
0.000000e+00,4096,CGEMM,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,1.094879e-02,
