phi,function,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
5.000000e-01,DGEMM (k=1024),8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,8.594851e-10,
5.000000e-01,OS2-fast (k=1024),1.215276e+05,6.485873e+04,4.553197e+03,2.520982e+02,1.592215e+01,4.928434e-01,3.936469e-02,3.744011e-03,1.270989e-04,1.117788e-05,1.414146e-06,4.720867e-08,4.678982e-09,3.321655e-10,7.896671e-12,1.253078e-13,1.154293e-15,2.181671e-16,2.185905e-16,
5.000000e-01,OS2-accu (k=1024),1.424150e+05,1.620708e+04,9.260364e+02,1.323340e+01,3.169186e+00,2.237095e-01,1.352078e-02,3.905016e-04,5.075758e-05,7.834582e-06,4.346313e-07,1.697952e-08,1.125475e-09,6.403499e-11,1.459027e-12,4.220137e-14,5.386074e-16,2.191288e-16,2.205861e-16,
5.000000e-01,DGEMM (k=2048),1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,1.912168e-10,
5.000000e-01,OS2-fast (k=2048),1.501874e+05,3.677890e+04,4.954149e+02,5.035075e+01,6.267111e+00,6.411017e-01,4.851736e-02,2.249572e-03,1.793623e-04,8.020195e-06,8.840208e-07,4.519612e-08,2.171417e-09,1.431205e-10,7.447832e-12,1.026099e-13,1.848430e-15,2.189269e-16,2.194447e-16,
5.000000e-01,OS2-accu (k=2048),4.054483e+04,9.560646e+03,3.218474e+02,4.001074e+01,9.696654e-01,5.431973e-02,1.926246e-02,1.197525e-03,4.289748e-05,1.806637e-06,1.592525e-07,2.144169e-08,5.906269e-10,2.004308e-11,3.120347e-12,9.050727e-15,3.809741e-16,2.197390e-16,2.195069e-16,
5.000000e-01,DGEMM (k=4096),6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,6.034806e-10,
5.000000e-01,OS2-fast (k=4096),7.290177e+04,4.423934e+04,2.919071e+03,1.665130e+02,1.684497e+01,1.163557e+00,5.753515e-02,2.324180e-03,3.053833e-04,8.893581e-06,1.202654e-06,7.036318e-08,3.673685e-09,5.102427e-10,1.242720e-11,1.873983e-13,1.673048e-15,2.177306e-16,2.198894e-16,
5.000000e-01,OS2-accu (k=4096),2.414894e+05,1.179942e+04,8.616029e+02,6.517850e+01,6.332836e+00,2.974394e-01,2.215512e-02,7.298621e-04,6.594165e-05,4.347674e-06,2.572313e-07,4.037546e-08,1.171898e-09,6.558888e-11,1.723694e-12,1.406964e-14,7.260920e-16,2.203674e-16,2.191601e-16,
