phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,1024,1024,1024,OS2-accu-11,6.807829e-06,4.813481e-12,9.929235e-01,2.162789e-03,2.027198e-04,1.200431e-03,4.942043e-04,5.708239e-05,
5.000000e-01,1024,1024,1024,OS2-accu-12,5.331833e-07,3.020337e-13,9.436191e-01,2.275795e-03,1.943686e-04,1.278880e-03,5.393736e-04,5.581719e-05,
5.000000e-01,1024,1024,1024,OS2-accu-13,7.658976e-08,2.354615e-14,8.874545e-01,2.419824e-03,1.952945e-04,1.377227e-03,5.829356e-04,5.548535e-05,
5.000000e-01,1024,1024,1024,OS2-accu-14,3.197854e-09,1.362950e-15,8.273945e-01,2.595477e-03,1.982865e-04,1.511104e-03,6.153899e-04,5.797189e-05,
5.000000e-01,1024,1024,1024,OS2-accu-15,1.055980e-10,7.053485e-17,7.897548e-01,2.719178e-03,1.933784e-04,1.602260e-03,6.566085e-04,5.558658e-05,
5.000000e-01,1024,1024,1024,OS2-accu-16,1.722348e-12,4.611332e-17,7.661329e-01,2.803017e-03,1.895710e-04,1.654806e-03,6.964620e-04,5.382050e-05,
5.000000e-01,1024,1024,1024,OS2-accu-17,4.830248e-14,4.548164e-17,7.154162e-01,3.001726e-03,1.972686e-04,1.796133e-03,7.454637e-04,5.407293e-05,
5.000000e-01,1024,1024,1024,OS2-accu-18,2.102319e-15,4.549291e-17,6.879601e-01,3.121523e-03,1.947134e-04,1.873068e-03,7.896428e-04,5.351297e-05,
5.000000e-01,1024,1024,1024,OS2-accu-19,2.199186e-16,4.550720e-17,6.442427e-01,3.333346e-03,2.020921e-04,2.024935e-03,8.443723e-04,5.511718e-05,
5.000000e-01,1024,1024,1024,OS2-accu-20,2.192654e-16,4.544401e-17,6.367171e-01,3.372744e-03,1.991242e-04,2.049217e-03,8.640379e-04,5.476823e-05,
5.000000e-01,2048,2048,2048,INT8-GEMM,,,1.436241e+02,1.196169e-04,,,,,
5.000000e-01,2048,2048,2048,DGEMM,3.961387e-09,1.241650e-15,4.399896e+01,3.904608e-04,,,,,
5.000000e-01,2048,2048,2048,OS2-fast-2,3.491535e+05,7.119181e-01,2.285659e+01,7.516374e-04,9.810394e-05,2.813003e-04,1.047679e-04,5.700329e-05,
5.000000e-01,2048,2048,2048,OS2-fast-3,6.606233e+04,6.101536e-02,1.859455e+01,9.239197e-04,1.036965e-04,4.049259e-04,1.528233e-04,5.737679e-05,
5.000000e-01,2048,2048,2048,OS2-fast-4,7.306052e+03,3.887810e-03,1.526362e+01,1.125543e-03,1.065835e-04,5.445651e-04,2.084585e-04,5.729762e-05,
5.000000e-01,2048,2048,2048,OS2-fast-5,6.232740e+02,2.434100e-04,1.314285e+01,1.307164e-03,1.129400e-04,6.666841e-04,2.603726e-04,5.905439e-05,
5.000000e-01,2048,2048,2048,OS2-fast-6,1.849178e+01,1.519690e-05,1.149815e+01,1.494142e-03,1.152861e-04,7.972080e-04,3.104640e-04,6.375980e-05,
5.000000e-01,2048,2048,2048,OS2-fast-7,3.276222e+00,9.500606e-07,1.040413e+01,1.651255e-03,1.250565e-04,9.012488e-04,3.576252e-04,6.244633e-05,
5.000000e-01,2048,2048,2048,OS2-fast-8,5.486400e-02,5.939356e-08,9.319593e+00,1.843414e-03,1.223206e-04,1.034990e-03,4.129345e-04,6.676351e-05,
5.000000e-01,2048,2048,2048,OS2-fast-9,5.043883e-03,3.712498e-09,8.460753e+00,2.030537e-03,1.255814e-04,1.151071e-03,4.787998e-04,6.693213e-05,
5.000000e-01,2048,2048,2048,OS2-fast-10,2.659639e-04,2.409314e-10,7.752887e+00,2.215932e-03,1.312693e-04,1.286140e-03,5.212967e-04,6.986787e-05,
5.000000e-01,2048,2048,2048,OS2-fast-11,6.657150e-05,2.815878e-11,7.165866e+00,2.397459e-03,1.359371e-04,1.414690e-03,5.688246e-04,7.115507e-05,
