phi,function,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
1.000000e+00,OS2-accu (k=8192),4.888059e+05,8.150516e+04,8.450225e+03,5.818124e+02,1.863021e+01,1.255547e+00,6.398547e-02,4.862569e-03,2.061063e-04,2.057414e-05,1.794565e-06,1.114920e-07,5.231441e-09,5.242568e-10,1.181218e-11,7.255281e-13,2.216745e-15,2.189289e-16,2.187516e-16,
1.000000e+00,DGEMM (k=16384),7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,7.599872e-10,
1.000000e+00,OS2-fast (k=16384),1.000000e+00,6.534275e+04,5.222839e+04,2.175244e+03,2.109724e+02,8.460726e+00,5.894815e-01,6.677732e-02,4.969370e-03,2.961207e-04,1.694430e-05,9.510811e-07,1.196921e-07,7.832581e-09,3.803129e-10,6.545806e-12,3.807580e-13,6.973097e-15,1.961125e-15,
1.000000e+00,OS2-accu (k=16384),3.542626e+05,3.930012e+04,1.211207e+03,9.704678e+01,4.278413e+00,5.870538e-01,1.481917e-02,1.418548e-03,1.669232e-04,5.502666e-06,9.510811e-07,4.983765e-08,4.286719e-09,2.482137e-10,1.076640e-11,1.811442e-13,3.201754e-15,2.272325e-16,2.214260e-16,
2.000000e+00,DGEMM (k=1024),4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,4.522648e-10,
2.000000e+00,OS2-fast (k=1024),1.000000e+00,1.416611e+05,2.181427e+05,2.193364e+04,1.734779e+03,6.188322e+01,1.057200e+01,8.134695e-01,4.076358e-02,3.796103e-03,2.726973e-04,6.773059e-06,1.184514e-06,9.892810e-08,6.389192e-09,3.373460e-10,1.867264e-11,8.999306e-13,5.663152e-12,
2.000000e+00,OS2-accu (k=1024),4.426887e+05,3.185051e+04,5.523980e+03,1.247824e+02,3.790301e+01,2.382815e+00,4.925609e-02,9.030703e-03,2.686608e-04,8.822217e-06,1.019266e-06,8.838341e-08,6.910618e-09,3.379153e-10,1.413409e-11,6.436668e-13,2.126509e-14,1.682009e-15,2.192734e-16,
2.000000e+00,DGEMM (k=2048),9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,9.358609e-11,
2.000000e+00,OS2-fast (k=2048),1.000000e+00,2.630245e+03,5.110559e+04,2.455643e+04,2.158932e+04,3.850575e+03,3.587548e+02,2.854761e+01,2.109631e+00,1.018539e-01,4.354505e-03,9.110715e-04,2.277752e-05,3.751656e-06,2.609511e-07,1.534895e-08,1.797236e-09,6.723627e-11,1.586686e-10,
2.000000e+00,OS2-accu (k=2048),2.878325e+04,2.954584e+04,8.358799e+03,1.930434e+03,1.395863e+02,8.838844e+00,8.273464e-01,2.392654e-02,3.574776e-03,1.535281e-04,1.256173e-05,8.972254e-07,6.089944e-08,3.534884e-09,3.700400e-10,1.227376e-11,8.451976e-13,2.946727e-14,5.368900e-16,
2.000000e+00,DGEMM (k=4096),1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,1.779556e-08,
2.000000e+00,OS2-fast (k=4096),1.000000e+00,1.017101e+02,4.910091e+04,7.505035e+05,1.891978e+05,1.826120e+04,8.330258e+02,6.173169e+01,4.586811e+00,3.371274e-01,1.571871e-02,4.474800e-04,4.303065e-05,9.919853e-06,2.796221e-07,7.301290e-08,3.118768e-10,2.378180e-10,1.228265e-10,
2.000000e+00,OS2-accu (k=4096),7.856086e+04,1.264893e+06,2.666165e+05,1.840043e+04,7.423888e+02,6.173155e+01,4.975052e+00,3.371274e-01,1.659032e-02,3.006255e-03,3.687382e-05,9.920137e-06,2.796540e-07,3.227991e-08,2.626614e-10,1.917367e-10,1.077522e-11,2.427265e-13,1.633149e-14,
2.000000e+00,DGEMM (k=8192),5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,5.182626e-10,
2.000000e+00,OS2-fast (k=8192),1.000000e+00,8.438757e+01,5.592286e+04,3.020054e+04,8.154968e+03,6.233168e+02,8.017477e+01,5.462543e+00,3.918538e-01,5.192778e-02,1.986986e-03,7.309815e-05,1.528047e-05,2.775990e-07,5.731950e-08,2.092694e-09,2.657694e-10,1.586986e-11,3.267658e-11,
2.000000e+00,OS2-accu (k=8192),5.592286e+04,3.365215e+04,1.247869e+04,1.639688e+03,5.919365e+01,3.449060e+00,3.532403e-01,3.719676e-02,6.139442e-04,5.332961e-05,7.642149e-06,2.437326e-07,3.900679e-08,1.767651e-09,2.068755e-10,8.526361e-12,8.027446e-13,2.444708e-14,3.490649e-16,
2.000000e+00,DGEMM (k=16384),1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,1.670612e-09,
2.000000e+00,OS2-fast (k=16384),1.000000e+00,1.000000e+00,2.229319e+05,5.715029e+05,6.298030e+04,5.379582e+04,3.985316e+03,2.789367e+02,1.203581e+01,1.083810e+00,5.353184e-02,3.271906e-03,2.109564e-04,1.680742e-05,1.326035e-06,8.662672e-08,8.507591e-09,5.502055e-10,1.306893e-09,
2.000000e+00,OS2-accu (k=16384),1.123782e+04,6.087749e+05,9.906219e+04,2.254962e+04,2.311275e+03,1.212186e+02,7.627531e+00,5.994137e-01,5.319213e-02,3.369631e-03,1.204200e-04,5.835431e-06,3.330185e-07,7.808183e-08,2.512127e-09,3.476177e-10,1.582694e-11,1.100439e-12,9.574999e-15,
3.000000e+00,DGEMM (k=1024),3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,3.390236e-09,
3.000000e+00,OS2-fast (k=1024),1.000000e+00,1.000000e+00,1.798531e+04,3.072719e+06,2.904680e+06,3.840891e+05,3.850302e+04,3.337456e+03,4.545659e+02,1.967452e+01,9.142712e-01,6.256775e-02,6.660751e-03,2.775733e-04,3.820975e-05,1.389480e-06,6.327766e-07,2.012685e-06,1.784894e-06,
3.000000e+00,OS2-accu (k=1024),1.530633e+05,6.913620e+06,1.471844e+06,3.019944e+04,1.155704e+04,1.667047e+03,4.578065e+01,7.273216e+00,1.350274e-01,3.626621e-03,9.779752e-04,1.209470e-05,5.890993e-06,4.126001e-07,6.027383e-08,1.987408e-09,3.942471e-12,1.112627e-11,6.246885e-14,
3.000000e+00,DGEMM (k=2048),1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,1.588070e-10,
3.000000e+00,OS2-fast (k=2048),1.000000e+00,1.000000e+00,1.550750e+02,6.306103e+05,2.364782e+05,7.967114e+04,3.409005e+04,1.042694e+04,6.768718e+02,2.589006e+01,9.684722e+00,4.701734e-01,2.936973e-02,2.022546e-03,1.185208e-04,3.687124e-05,2.858272e-05,3.223307e-05,6.869656e-05,
3.000000e+00,OS2-accu (k=2048),2.039857e+04,3.645712e+05,2.056097e+05,1.585155e+04,7.219887e+02,1.172207e+02,8.413724e+00,3.453862e+00,2.033460e-01,1.883399e-03,1.097458e-03,3.080879e-05,7.178926e-07,2.515433e-07,3.340171e-08,2.558364e-10,1.714131e-11,1.155637e-12,2.889450e-13,
3.000000e+00,DGEMM (k=4096),1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,1.327069e-10,
3.000000e+00,OS2-fast (k=4096),1.000000e+00,1.000000e+00,4.492513e+01,5.637720e+04,2.788032e+04,5.820094e+04,2.836952e+04,3.969912e+03,5.338406e+02,2.634883e+02,2.676955e+01,3.173259e+00,2.570902e-01,1.334344e-02,8.720295e-04,1.737766e-04,2.397599e-05,1.034758e-05,1.272333e-05,
3.000000e+00,OS2-accu (k=4096),6.031037e+02,2.788032e+04,2.613086e+04,8.811984e+03,6.998519e+02,1.962415e+02,2.167255e+01,1.229539e+00,1.088102e-01,4.701855e-03,4.077755e-04,3.626077e-05,2.350498e-06,1.428205e-07,9.192286e-09,5.786992e-10,4.485810e-11,6.751737e-12,4.253452e-13,
3.000000e+00,DGEMM (k=8192),6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,6.645356e-10,
3.000000e+00,OS2-fast (k=8192),1.000000e+00,1.000000e+00,1.000000e+00,4.035550e+03,8.845304e+04,1.277833e+06,3.710166e+04,4.347511e+03,2.208825e+02,6.219351e+01,1.900824e+01,1.921725e+00,6.110661e-02,6.753366e-03,5.141895e-04,3.542135e-05,1.578635e-05,1.430942e-05,7.817700e-06,
3.000000e+00,OS2-accu (k=8192),6.426018e+01,8.845304e+04,7.318715e+04,1.865144e+04,1.526375e+03,2.969375e+02,2.049237e+01,1.588999e+00,7.072760e-02,7.424901e-03,5.925121e-04,3.504547e-05,1.224652e-06,1.861528e-07,1.614245e-08,1.787421e-09,1.488219e-10,3.996015e-12,5.544999e-14,
3.000000e+00,DGEMM (k=16384),7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,7.951683e-10,
3.000000e+00,OS2-fast (k=16384),1.000000e+00,1.000000e+00,1.000000e+00,8.696087e+03,1.617161e+05,5.213777e+05,1.465190e+04,1.901444e+03,2.355947e+02,1.586276e+02,1.136286e+01,3.828771e-01,4.780718e-02,5.803719e-03,2.577558e-04,1.325654e-05,7.819706e-06,1.890754e-05,1.908410e-05,
3.000000e+00,OS2-accu (k=16384),5.559505e+01,1.617161e+05,9.725533e+04,1.310652e+04,1.320584e+03,2.422643e+02,1.996789e+01,1.431096e+00,1.036908e-01,7.488084e-03,4.441080e-04,2.131550e-05,1.109378e-06,6.631532e-08,1.351053e-08,6.137759e-10,3.876900e-11,2.008331e-12,3.027625e-13,
4.000000e+00,DGEMM (k=1024),1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,1.192532e-10,
4.000000e+00,OS2-fast (k=1024),1.000000e+00,1.000000e+00,1.000000e+00,3.320576e+03,4.169095e+04,2.358707e+05,9.746941e+04,1.269394e+05,1.485521e+04,1.593392e+03,4.230146e+02,5.078721e+02,7.239843e+01,7.431531e+00,6.971074e-01,2.588807e+00,8.037838e-01,6.212759e-01,6.858361e-01,
4.000000e+00,OS2-accu (k=1024),1.328730e+04,3.126846e+04,1.094843e+05,1.163925e+05,1.733749e+04,1.191937e+03,5.099537e+02,7.090204e+01,4.904878e+00,3.110293e-01,2.181476e-02,1.709129e-03,1.004285e-05,2.870927e-06,7.665580e-07,3.966513e-08,1.665618e-09,8.060531e-11,1.989761e-11,
4.000000e+00,DGEMM (k=2048),4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,4.101350e-10,
4.000000e+00,OS2-fast (k=2048),1.000000e+00,1.000000e+00,1.000000e+00,8.996286e+01,8.596404e+04,8.315959e+04,4.724314e+05,2.271745e+05,6.646325e+03,2.389943e+03,3.212864e+02,2.330544e+02,6.658866e+01,7.591034e+01,4.784181e+01,2.498936e+01,3.724051e+01,9.041799e+01,9.819069e+00,
4.000000e+00,OS2-accu (k=2048),2.135746e+02,9.850032e+04,4.415248e+05,4.521144e+05,1.433543e+04,4.473224e+02,1.105968e+02,1.591971e+01,8.111858e-01,7.481069e-02,3.872563e-03,1.565145e-04,1.907426e-05,1.413062e-06,7.043087e-08,9.387087e-09,3.241745e-10,4.495244e-11,3.962125e-12,
4.000000e+00,DGEMM (k=4096),5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,5.185880e-09,
4.000000e+00,OS2-fast (k=4096),1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.163529e+03,1.214833e+05,1.684617e+05,1.947284e+05,6.788579e+04,4.446173e+04,5.204283e+02,2.599602e+02,7.722829e+01,2.585073e+01,4.214947e+00,3.217836e+01,1.141404e+01,1.181929e+01,2.922850e+01,
4.000000e+00,OS2-accu (k=4096),2.031724e+01,8.026171e+03,4.106862e+05,1.947284e+05,2.262841e+04,2.314455e+03,3.133333e+02,2.394901e+01,1.856060e+00,6.746438e-02,1.410651e-02,8.728723e-04,5.586432e-05,4.131629e-06,1.194973e-07,1.059330e-08,1.856465e-09,6.362135e-11,3.039117e-12,
4.000000e+00,DGEMM (k=8192),4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,4.715401e-10,
4.000000e+00,OS2-fast (k=8192),1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,6.187611e+02,4.844658e+06,9.263126e+04,3.938626e+04,2.638444e+04,9.688823e+03,3.518672e+03,7.691170e+03,2.482131e+02,1.733028e+02,1.492875e+01,1.146427e+01,1.634625e+02,3.044433e+01,4.910026e+01,
4.000000e+00,OS2-accu (k=8192),2.063979e+01,1.892434e+05,8.421033e+04,5.025255e+04,2.680783e+04,7.053514e+03,8.171188e+03,2.121643e+02,3.663584e+01,1.493872e+00,1.333977e-01,8.090298e-03,4.757603e-04,3.969438e-05,4.110010e-07,1.889347e-07,2.369934e-08,3.809089e-10,1.447699e-10,
4.000000e+00,DGEMM (k=16384),9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,9.283910e-10,
4.000000e+00,OS2-fast (k=16384),1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,6.647948e+00,2.107306e+03,5.984698e+04,3.300155e+05,2.410906e+05,3.740711e+04,2.815366e+04,1.673483e+04,5.624391e+02,6.417764e+02,1.099052e+03,1.037180e+03,1.617557e+03,4.320984e+02,5.723576e+03,
4.000000e+00,OS2-accu (k=16384),2.662033e+00,3.920258e+03,1.494415e+05,2.521819e+05,6.183901e+04,2.690998e+04,5.158121e+03,3.806705e+02,3.277958e+01,3.037558e+00,1.460011e-01,6.714003e-03,5.385800e-04,6.988749e-05,2.684313e-06,3.389711e-07,9.747026e-09,2.115946e-09,9.771618e-11,
