phi,m,n,k,function,relerr_max,relerr_med,watt,GFLOPS/watt,
5.000000e-01,1024,1024,1024,OS2-fast-17,3.287898e-13,4.554281e-17,2.677702e+02,2.614303e+00,
5.000000e-01,1024,1024,1024,OS2-fast-18,5.005647e-15,4.549478e-17,2.679165e+02,2.500730e+00,
5.000000e-01,1024,1024,1024,OS2-fast-19,2.173064e-16,4.546173e-17,2.687540e+02,2.380936e+00,
5.000000e-01,1024,1024,1024,OS2-fast-20,2.210554e-16,4.547202e-17,2.688093e+02,2.268713e+00,
5.000000e-01,1024,1024,1024,OS2-accu-2,1.490270e+05,1.942412e-01,2.644912e+02,1.008348e+01,
5.000000e-01,1024,1024,1024,OS2-accu-3,7.678945e+03,1.293468e-02,2.661294e+02,8.391271e+00,
5.000000e-01,1024,1024,1024,OS2-accu-4,1.167758e+03,8.121888e-04,2.667428e+02,7.213291e+00,
5.000000e-01,1024,1024,1024,OS2-accu-5,8.506564e+01,5.076905e-05,2.664913e+02,6.244971e+00,
5.000000e-01,1024,1024,1024,OS2-accu-6,5.013162e+00,3.179629e-06,2.672817e+02,5.591822e+00,
5.000000e-01,1024,1024,1024,OS2-accu-7,2.064208e-01,2.031055e-07,2.669051e+02,5.020268e+00,
5.000000e-01,1024,1024,1024,OS2-accu-8,1.470111e-02,1.942693e-08,2.677966e+02,4.586356e+00,
5.000000e-01,1024,1024,1024,OS2-accu-9,9.549865e-04,1.232857e-09,2.674358e+02,4.199377e+00,
5.000000e-01,1024,1024,1024,OS2-accu-10,1.493083e-04,7.699278e-11,2.679756e+02,3.886474e+00,
5.000000e-01,1024,1024,1024,OS2-accu-11,6.807829e-06,4.813481e-12,2.679634e+02,3.614031e+00,
5.000000e-01,1024,1024,1024,OS2-accu-12,5.331833e-07,3.020337e-13,2.680717e+02,3.364219e+00,
5.000000e-01,1024,1024,1024,OS2-accu-13,7.658976e-08,2.354615e-14,2.692023e+02,3.150750e+00,
5.000000e-01,1024,1024,1024,OS2-accu-14,3.197854e-09,1.362950e-15,2.693304e+02,2.989683e+00,
5.000000e-01,1024,1024,1024,OS2-accu-15,1.055980e-10,7.053485e-17,2.690412e+02,2.801370e+00,
5.000000e-01,1024,1024,1024,OS2-accu-16,1.722348e-12,4.611332e-17,2.688264e+02,2.652042e+00,
5.000000e-01,1024,1024,1024,OS2-accu-17,4.830248e-14,4.548164e-17,2.680390e+02,2.515534e+00,
5.000000e-01,1024,1024,1024,OS2-accu-18,2.102319e-15,4.549291e-17,2.682673e+02,2.393431e+00,
5.000000e-01,1024,1024,1024,OS2-accu-19,2.199186e-16,4.550720e-17,2.688267e+02,2.276577e+00,
5.000000e-01,1024,1024,1024,OS2-accu-20,2.192654e-16,4.544401e-17,2.688233e+02,2.172738e+00,
5.000000e-01,2048,2048,2048,INT8-GEMM,,,4.068475e+02,6.552998e+02,
5.000000e-01,2048,2048,2048,DGEMM,3.961387e-09,1.241650e-15,7.438535e+02,7.373748e+01,
5.000000e-01,2048,2048,2048,OS2-fast-2,3.491535e+05,7.119181e-01,3.492760e+02,6.753024e+01,
5.000000e-01,2048,2048,2048,OS2-fast-3,6.606233e+04,6.101536e-02,3.678187e+02,4.931804e+01,
5.000000e-01,2048,2048,2048,OS2-fast-4,7.306052e+03,3.887810e-03,3.757217e+02,4.037023e+01,
5.000000e-01,2048,2048,2048,OS2-fast-5,6.232740e+02,2.434100e-04,3.791185e+02,3.421084e+01,
5.000000e-01,2048,2048,2048,OS2-fast-6,1.849178e+01,1.519690e-05,3.877982e+02,3.007872e+01,
5.000000e-01,2048,2048,2048,OS2-fast-7,3.276222e+00,9.500606e-07,3.850563e+02,2.627733e+01,
5.000000e-01,2048,2048,2048,OS2-fast-8,5.486400e-02,5.939356e-08,3.921544e+02,2.369830e+01,
5.000000e-01,2048,2048,2048,OS2-fast-9,5.043883e-03,3.712498e-09,3.902732e+02,2.121586e+01,
5.000000e-01,2048,2048,2048,OS2-fast-10,2.659639e-04,2.409314e-10,3.954093e+02,1.955083e+01,
5.000000e-01,2048,2048,2048,OS2-fast-11,6.657150e-05,2.815878e-11,3.925834e+02,1.776640e+01,
5.000000e-01,2048,2048,2048,OS2-fast-12,3.096709e-06,1.812075e-12,3.980161e+02,1.665947e+01,
5.000000e-01,2048,2048,2048,OS2-fast-13,1.899024e-07,1.130925e-13,3.961262e+02,1.513416e+01,
5.000000e-01,2048,2048,2048,OS2-fast-14,1.037879e-08,6.961300e-15,3.983903e+02,1.414321e+01,
5.000000e-01,2048,2048,2048,OS2-fast-15,3.203141e-10,3.395574e-16,4.037427e+02,1.340307e+01,
5.000000e-01,2048,2048,2048,OS2-fast-16,7.314927e-12,4.933332e-17,3.989860e+02,1.257184e+01,
5.000000e-01,2048,2048,2048,OS2-fast-17,4.807194e-13,4.560667e-17,4.019704e+02,1.196567e+01,
5.000000e-01,2048,2048,2048,OS2-fast-18,8.287021e-15,4.542125e-17,4.012180e+02,1.134617e+01,
5.000000e-01,2048,2048,2048,OS2-fast-19,2.202148e-16,4.543837e-17,3.982228e+02,1.056933e+01,
5.000000e-01,2048,2048,2048,OS2-fast-20,2.202875e-16,4.543599e-17,4.028308e+02,1.010722e+01,
5.000000e-01,2048,2048,2048,OS2-accu-2,4.324024e+05,2.957664e-01,3.703161e+02,5.153949e+01,
5.000000e-01,2048,2048,2048,OS2-accu-3,1.950959e+04,2.059622e-02,3.802779e+02,4.160456e+01,
5.000000e-01,2048,2048,2048,OS2-accu-4,2.365831e+03,1.295093e-03,3.850871e+02,3.492965e+01,
5.000000e-01,2048,2048,2048,OS2-accu-5,1.177859e+02,8.097924e-05,3.866738e+02,3.016552e+01,
5.000000e-01,2048,2048,2048,OS2-accu-6,8.673308e+00,5.062072e-06,3.895697e+02,2.650308e+01,
5.000000e-01,2048,2048,2048,OS2-accu-7,1.089623e+00,3.536684e-07,3.890936e+02,2.366387e+01,
5.000000e-01,2048,2048,2048,OS2-accu-8,4.468058e-02,2.958300e-08,3.920041e+02,2.129679e+01,
5.000000e-01,2048,2048,2048,OS2-accu-9,3.906254e-03,1.847486e-09,3.992596e+02,1.979208e+01,
5.000000e-01,2048,2048,2048,OS2-accu-10,1.851991e-04,1.155507e-10,3.960657e+02,1.791316e+01,
5.000000e-01,2048,2048,2048,OS2-accu-11,1.598114e-05,7.222651e-12,3.964769e+02,1.659499e+01,
5.000000e-01,2048,2048,2048,OS2-accu-12,1.488551e-06,4.530561e-13,3.974864e+02,1.542939e+01,
5.000000e-01,2048,2048,2048,OS2-accu-13,5.867121e-08,3.759925e-14,3.989718e+02,1.433865e+01,
5.000000e-01,2048,2048,2048,OS2-accu-14,2.207761e-09,2.235455e-15,3.999321e+02,1.344508e+01,
5.000000e-01,2048,2048,2048,OS2-accu-15,3.315580e-10,9.417648e-17,4.022268e+02,1.264210e+01,
5.000000e-01,2048,2048,2048,OS2-accu-16,7.059399e-12,4.678054e-17,4.044071e+02,1.202123e+01,
5.000000e-01,2048,2048,2048,OS2-accu-17,5.188391e-14,4.544003e-17,4.057812e+02,1.151446e+01,
5.000000e-01,2048,2048,2048,OS2-accu-18,2.454689e-15,4.543426e-17,4.013134e+02,1.078692e+01,
5.000000e-01,2048,2048,2048,OS2-accu-19,2.199415e-16,4.544139e-17,4.045853e+02,1.023322e+01,
5.000000e-01,2048,2048,2048,OS2-accu-20,2.192722e-16,4.542496e-17,4.021489e+02,9.653918e+00,
5.000000e-01,4096,4096,4096,INT8-GEMM,,,7.436019e+02,1.521972e+03,
5.000000e-01,4096,4096,4096,DGEMM,3.133742e-08,1.752746e-15,7.438258e+02,1.073440e+02,
5.000000e-01,4096,4096,4096,OS2-fast-2,2.220605e+06,1.000000e+00,5.801310e+02,2.060957e+02,
5.000000e-01,4096,4096,4096,OS2-fast-3,3.279512e+06,1.399449e-01,5.611157e+02,1.596950e+02,
5.000000e-01,4096,4096,4096,OS2-fast-4,1.698075e+05,9.155695e-03,5.764294e+02,1.265989e+02,
5.000000e-01,4096,4096,4096,OS2-fast-5,4.449877e+03,5.739033e-04,5.855875e+02,1.056135e+02,
5.000000e-01,4096,4096,4096,OS2-fast-6,5.414627e+02,3.587568e-05,5.896985e+02,9.042372e+01,
5.000000e-01,4096,4096,4096,OS2-fast-7,1.779489e+01,2.242562e-06,5.957345e+02,7.866094e+01,
5.000000e-01,4096,4096,4096,OS2-fast-8,2.219902e+00,1.401591e-07,5.983588e+02,6.982323e+01,
5.000000e-01,4096,4096,4096,OS2-fast-9,7.294634e-02,8.761677e-09,5.970640e+02,6.306990e+01,
5.000000e-01,4096,4096,4096,OS2-fast-10,4.822999e-03,5.474926e-10,6.024506e+02,5.703145e+01,
5.000000e-01,4096,4096,4096,OS2-fast-11,5.036590e-04,3.422821e-11,6.035016e+02,5.260514e+01,
5.000000e-01,4096,4096,4096,OS2-fast-12,1.668779e-05,2.139104e-12,6.039403e+02,4.824269e+01,
5.000000e-01,4096,4096,4096,OS2-fast-13,2.309726e-06,1.335899e-13,6.073108e+02,4.480592e+01,
5.000000e-01,4096,4096,4096,OS2-fast-14,6.374336e-08,1.036288e-14,6.092156e+02,4.128061e+01,
5.000000e-01,4096,4096,4096,OS2-fast-15,1.466174e-08,9.273689e-16,6.055826e+02,3.835017e+01,
5.000000e-01,4096,4096,4096,OS2-fast-16,4.775524e-10,5.920786e-17,6.079537e+02,3.616732e+01,
5.000000e-01,4096,4096,4096,OS2-fast-17,1.559108e-11,4.563446e-17,6.091679e+02,3.429126e+01,
5.000000e-01,4096,4096,4096,OS2-fast-18,5.093256e-14,4.543684e-17,6.091086e+02,3.226254e+01,
5.000000e-01,4096,4096,4096,OS2-fast-19,2.924233e-15,4.542867e-17,6.085176e+02,3.093968e+01,
5.000000e-01,4096,4096,4096,OS2-fast-20,1.440693e-15,4.544132e-17,6.057874e+02,2.949314e+01,
5.000000e-01,4096,4096,4096,OS2-accu-2,1.420910e+06,4.801808e-01,6.004716e+02,1.524224e+02,
5.000000e-01,4096,4096,4096,OS2-accu-3,3.350072e+05,3.607805e-02,5.834086e+02,1.260211e+02,
5.000000e-01,4096,4096,4096,OS2-accu-4,4.341905e+04,2.281208e-03,5.908305e+02,1.060638e+02,
5.000000e-01,4096,4096,4096,OS2-accu-5,1.008376e+03,1.425962e-04,5.923900e+02,9.024006e+01,
5.000000e-01,4096,4096,4096,OS2-accu-6,2.465884e+02,8.948872e-06,5.987365e+02,7.711981e+01,
5.000000e-01,4096,4096,4096,OS2-accu-7,8.505334e+00,5.609963e-07,5.985960e+02,6.933270e+01,
5.000000e-01,4096,4096,4096,OS2-accu-8,7.464987e-01,3.812616e-08,6.049375e+02,6.247377e+01,
5.000000e-01,4096,4096,4096,OS2-accu-9,1.516477e-02,2.475774e-09,6.048747e+02,5.679953e+01,
5.000000e-01,4096,4096,4096,OS2-accu-10,1.176860e-03,1.547056e-10,6.124206e+02,5.206159e+01,
5.000000e-01,4096,4096,4096,OS2-accu-11,1.173146e-04,9.673500e-12,6.121104e+02,4.804420e+01,
5.000000e-01,4096,4096,4096,OS2-accu-12,7.143007e-06,6.045898e-13,6.105808e+02,4.434154e+01,
5.000000e-01,4096,4096,4096,OS2-accu-13,1.582684e-06,6.631178e-14,6.145612e+02,4.114596e+01,
5.000000e-01,4096,4096,4096,OS2-accu-14,8.247296e-08,4.030361e-15,6.138080e+02,3.828528e+01,
5.000000e-01,4096,4096,4096,OS2-accu-15,3.511289e-09,1.761947e-16,6.164447e+02,3.633820e+01,
5.000000e-01,4096,4096,4096,OS2-accu-16,6.400177e-11,4.733404e-17,6.113972e+02,3.394246e+01,
5.000000e-01,4096,4096,4096,OS2-accu-17,4.995910e-13,4.544797e-17,6.168743e+02,3.252623e+01,
5.000000e-01,4096,4096,4096,OS2-accu-18,1.685112e-14,4.542862e-17,6.143432e+02,3.109427e+01,
5.000000e-01,4096,4096,4096,OS2-accu-19,2.210838e-16,4.543646e-17,6.122336e+02,2.962944e+01,
5.000000e-01,4096,4096,4096,OS2-accu-20,2.209252e-16,4.543422e-17,6.133268e+02,2.823394e+01,
5.000000e-01,8192,8192,8192,INT8-GEMM,,,7.437355e+02,1.686689e+03,
5.000000e-01,8192,8192,8192,DGEMM,4.086268e-08,2.481012e-15,7.439728e+02,9.309840e+01,
5.000000e-01,8192,8192,8192,OS2-fast-2,1.886583e+07,1.000000e+00,7.437145e+02,3.917516e+02,
5.000000e-01,8192,8192,8192,OS2-fast-3,1.242468e+07,1.538245e-01,7.436782e+02,2.424498e+02,
5.000000e-01,8192,8192,8192,OS2-fast-4,2.590533e+05,1.013005e-02,7.438045e+02,1.847554e+02,
5.000000e-01,8192,8192,8192,OS2-fast-5,5.060395e+04,6.351434e-04,7.438012e+02,1.522469e+02,
5.000000e-01,8192,8192,8192,OS2-fast-6,4.757376e+03,3.971184e-05,7.436638e+02,1.301011e+02,
5.000000e-01,8192,8192,8192,OS2-fast-7,1.748618e+02,2.481463e-06,7.436956e+02,1.138343e+02,
5.000000e-01,8192,8192,8192,OS2-fast-8,6.539060e+00,1.551231e-07,7.439574e+02,1.004958e+02,
5.000000e-01,8192,8192,8192,OS2-fast-9,1.673995e-01,9.694771e-09,7.436961e+02,9.075187e+01,
5.000000e-01,8192,8192,8192,OS2-fast-10,2.714331e-02,6.062262e-10,7.436830e+02,8.279032e+01,
5.000000e-01,8192,8192,8192,OS2-fast-11,9.021975e-03,7.567446e-11,7.439153e+02,7.609107e+01,
5.000000e-01,8192,8192,8192,OS2-fast-12,2.658086e-04,4.733143e-12,7.438328e+02,7.024370e+01,
5.000000e-01,8192,8192,8192,OS2-fast-13,1.695526e-05,2.957474e-13,7.437562e+02,6.504316e+01,
5.000000e-01,8192,8192,8192,OS2-fast-14,1.715525e-06,1.836737e-14,7.436812e+02,6.061449e+01,
5.000000e-01,8192,8192,8192,OS2-fast-15,4.191623e-08,1.036313e-15,7.439529e+02,5.650571e+01,
5.000000e-01,8192,8192,8192,OS2-fast-16,2.788635e-09,6.104350e-17,7.436943e+02,5.322014e+01,
5.000000e-01,8192,8192,8192,OS2-fast-17,3.487207e-11,4.611914e-17,7.438556e+02,5.025287e+01,
5.000000e-01,8192,8192,8192,OS2-fast-18,2.838902e-12,4.547586e-17,7.439367e+02,4.781083e+01,
5.000000e-01,8192,8192,8192,OS2-fast-19,7.339127e-14,4.546305e-17,7.435147e+02,4.494238e+01,
5.000000e-01,8192,8192,8192,OS2-fast-20,1.086827e-14,4.546844e-17,7.438397e+02,4.286468e+01,
5.000000e-01,8192,8192,8192,OS2-accu-2,4.445624e+07,5.303382e-01,7.437223e+02,2.557483e+02,
5.000000e-01,8192,8192,8192,OS2-accu-3,1.513496e+06,4.110174e-02,7.425257e+02,1.850806e+02,
5.000000e-01,8192,8192,8192,OS2-accu-4,1.973876e+05,2.603940e-03,7.434454e+02,1.508483e+02,
5.000000e-01,8192,8192,8192,OS2-accu-5,6.536453e+03,1.628708e-04,7.436036e+02,1.286366e+02,
5.000000e-01,8192,8192,8192,OS2-accu-6,2.790735e+02,1.017861e-05,7.435099e+02,1.112678e+02,
5.000000e-01,8192,8192,8192,OS2-accu-7,3.419322e+01,6.362762e-07,7.438169e+02,9.903666e+01,
5.000000e-01,8192,8192,8192,OS2-accu-8,7.018140e+00,7.679355e-08,7.436314e+02,8.929058e+01,
5.000000e-01,8192,8192,8192,OS2-accu-9,6.743534e-01,4.800111e-09,7.440005e+02,8.193580e+01,
5.000000e-01,8192,8192,8192,OS2-accu-10,1.893954e-02,2.999576e-10,7.437855e+02,7.538883e+01,
5.000000e-01,8192,8192,8192,OS2-accu-11,6.700786e-04,1.874417e-11,7.437374e+02,6.948093e+01,
5.000000e-01,8192,8192,8192,OS2-accu-12,6.947181e-05,1.172722e-12,7.437115e+02,6.440381e+01,
5.000000e-01,8192,8192,8192,OS2-accu-13,1.937479e-06,7.569584e-14,7.438944e+02,5.999710e+01,
5.000000e-01,8192,8192,8192,OS2-accu-14,3.645016e-07,4.617275e-15,7.436962e+02,5.617783e+01,
5.000000e-01,8192,8192,8192,OS2-accu-15,2.692752e-08,2.025547e-16,7.437173e+02,5.321959e+01,
5.000000e-01,8192,8192,8192,OS2-accu-16,7.538980e-10,5.067336e-17,7.439017e+02,4.974960e+01,
5.000000e-01,8192,8192,8192,OS2-accu-17,3.718684e-11,4.554459e-17,7.438610e+02,4.781914e+01,
5.000000e-01,8192,8192,8192,OS2-accu-18,1.266981e-13,4.546214e-17,7.437759e+02,4.537001e+01,
5.000000e-01,8192,8192,8192,OS2-accu-19,1.387664e-15,4.546190e-17,7.437552e+02,4.286975e+01,
5.000000e-01,8192,8192,8192,OS2-accu-20,1.099046e-15,4.545913e-17,7.437837e+02,4.097868e+01,
5.000000e-01,16384,16384,16384,INT8-GEMM,,,7.438253e+02,1.596265e+03,
5.000000e-01,16384,16384,16384,DGEMM,1.038551e-06,3.507617e-15,7.439332e+02,8.839209e+01,
5.000000e-01,16384,16384,16384,OS2-fast-2,2.705346e+04,1.000000e+00,7.437200e+02,5.854762e+02,
5.000000e-01,16384,16384,16384,OS2-fast-3,1.500792e+08,2.992771e-01,7.438709e+02,3.192603e+02,
5.000000e-01,16384,16384,16384,OS2-fast-4,1.006157e+07,2.084880e-02,7.440816e+02,2.317835e+02,
5.000000e-01,16384,16384,16384,OS2-fast-5,2.997536e+05,1.311806e-03,7.438424e+02,1.891868e+02,
5.000000e-01,16384,16384,16384,OS2-fast-6,3.709068e+04,8.202501e-05,7.437589e+02,1.576831e+02,
5.000000e-01,16384,16384,16384,OS2-fast-7,8.205234e+02,5.126523e-06,7.441764e+02,1.377034e+02,
5.000000e-01,16384,16384,16384,OS2-fast-8,1.114082e+02,3.203964e-07,7.438677e+02,1.204297e+02,
5.000000e-01,16384,16384,16384,OS2-fast-9,7.925031e+00,2.002694e-08,7.443686e+02,1.074210e+02,
5.000000e-01,16384,16384,16384,OS2-fast-10,2.835117e-01,1.251612e-09,7.445270e+02,9.665911e+01,
5.000000e-01,16384,16384,16384,OS2-fast-11,2.049881e-02,7.823543e-11,7.437350e+02,8.925182e+01,
5.000000e-01,16384,16384,16384,OS2-fast-12,2.868397e-03,4.888514e-12,7.439122e+02,8.113909e+01,
5.000000e-01,16384,16384,16384,OS2-fast-13,1.912332e-04,3.054586e-13,7.444101e+02,7.518733e+01,
5.000000e-01,16384,16384,16384,OS2-fast-14,2.942900e-06,2.100383e-14,7.441327e+02,6.952774e+01,
5.000000e-01,16384,16384,16384,OS2-fast-15,9.650408e-07,2.265206e-15,7.442446e+02,6.565810e+01,
5.000000e-01,16384,16384,16384,OS2-fast-16,4.450594e-08,9.567907e-17,7.444145e+02,6.111617e+01,
5.000000e-01,16384,16384,16384,OS2-fast-17,1.079991e-09,4.614565e-17,7.439317e+02,5.852765e+01,
5.000000e-01,16384,16384,16384,OS2-fast-18,2.593043e-12,4.546183e-17,7.442357e+02,5.522274e+01,
5.000000e-01,16384,16384,16384,OS2-fast-19,4.492901e-13,4.545388e-17,7.444888e+02,5.227390e+01,
5.000000e-01,16384,16384,16384,OS2-fast-20,1.651171e-14,4.545192e-17,7.447644e+02,4.962221e+01,
5.000000e-01,16384,16384,16384,OS2-accu-2,1.493612e+08,8.240539e-01,7.439328e+02,3.593101e+02,
5.000000e-01,16384,16384,16384,OS2-accu-3,3.130391e+07,8.014244e-02,7.440703e+02,2.386892e+02,
5.000000e-01,16384,16384,16384,OS2-accu-4,1.774345e+06,5.145241e-03,7.442456e+02,1.913455e+02,
5.000000e-01,16384,16384,16384,OS2-accu-5,2.322801e+04,3.220586e-04,7.439369e+02,1.607052e+02,
5.000000e-01,16384,16384,16384,OS2-accu-6,2.448854e+03,2.013299e-05,7.438768e+02,1.377468e+02,
5.000000e-01,16384,16384,16384,OS2-accu-7,3.092184e+02,1.281765e-06,7.436355e+02,1.215940e+02,
5.000000e-01,16384,16384,16384,OS2-accu-8,3.816941e+01,8.010607e-08,7.444334e+02,1.083959e+02,
5.000000e-01,16384,16384,16384,OS2-accu-9,3.497194e+00,5.013525e-09,7.442294e+02,9.848509e+01,
5.000000e-01,16384,16384,16384,OS2-accu-10,8.660331e-02,3.133268e-10,7.440796e+02,8.921142e+01,
5.000000e-01,16384,16384,16384,OS2-accu-11,9.956658e-03,1.958393e-11,7.434961e+02,8.198533e+01,
5.000000e-01,16384,16384,16384,OS2-accu-12,6.227386e-04,1.223794e-12,7.443676e+02,7.588056e+01,
5.000000e-01,16384,16384,16384,OS2-accu-13,5.799256e-05,1.498688e-13,7.439384e+02,7.023328e+01,
5.000000e-01,16384,16384,16384,OS2-accu-14,1.015116e-06,9.250285e-15,7.442461e+02,6.565813e+01,
5.000000e-01,16384,16384,16384,OS2-accu-15,6.866821e-08,4.727479e-16,7.446082e+02,6.163133e+01,
5.000000e-01,16384,16384,16384,OS2-accu-16,2.264861e-09,5.107593e-17,7.439057e+02,5.795970e+01,
5.000000e-01,16384,16384,16384,OS2-accu-17,5.957179e-11,4.553948e-17,7.438603e+02,5.525434e+01,
5.000000e-01,16384,16384,16384,OS2-accu-18,7.437559e-13,4.545851e-17,7.446019e+02,5.226572e+01,
5.000000e-01,16384,16384,16384,OS2-accu-19,1.442028e-14,4.545258e-17,7.447653e+02,5.004332e+01,
5.000000e-01,16384,16384,16384,OS2-accu-20,6.187577e-15,4.545057e-17,7.435560e+02,4.731699e+01,
