phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,1024,OS2-i8-fast-12,5.838346e+00,3.678240e-04,7.598400e-05,1.256000e-04,3.867200e-05,1.167360e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-13,5.574057e+00,3.852640e-04,7.643200e-05,1.314240e-04,4.064000e-05,1.249280e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-14,5.347746e+00,4.015680e-04,7.729600e-05,1.372800e-04,4.297600e-05,1.331200e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-15,5.018611e+00,4.279040e-04,7.793600e-05,1.498720e-04,4.675200e-05,1.413120e-04,
-1.000000,1024,1024,1024,OS2-i8-fast-16,4.678369e+00,4.590240e-04,8.905600e-05,1.607680e-04,4.944000e-05,1.474560e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-12,5.420748e+00,3.961600e-04,1.037120e-04,1.255360e-04,3.920000e-05,1.167360e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-13,5.174360e+00,4.150240e-04,1.052480e-04,1.334400e-04,4.124800e-05,1.249280e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-14,4.957074e+00,4.332160e-04,1.066880e-04,1.392960e-04,4.300800e-05,1.331200e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-15,4.680653e+00,4.588000e-04,1.077760e-04,1.515520e-04,4.710400e-05,1.392640e-04,
-1.000000,1024,1024,1024,OS2-i8-accu-16,4.348964e+00,4.937920e-04,1.252640e-04,1.596000e-04,4.944000e-05,1.474560e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-12,3.409310e+00,6.298880e-04,9.529600e-05,3.362720e-04,6.811200e-05,1.187840e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-13,3.199927e+00,6.711040e-04,1.098880e-04,3.519680e-04,7.209600e-05,1.249280e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-14,3.017010e+00,7.117920e-04,1.159040e-04,3.743040e-04,7.638400e-05,1.331200e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-15,2.800812e+00,7.667360e-04,1.218400e-04,4.066560e-04,8.270400e-05,1.413120e-04,
-1.000000,1024,1024,1024,OS2-f8-fast-16,2.502615e+00,8.580960e-04,1.837120e-04,4.238240e-04,8.681600e-05,1.495040e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-12,3.176751e+00,6.760000e-04,1.422080e-04,3.344960e-04,6.865600e-05,1.187840e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-13,2.969156e+00,7.232640e-04,1.625600e-04,3.516160e-04,7.264000e-05,1.249280e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-14,2.805906e+00,7.653440e-04,1.683680e-04,3.746240e-04,7.656000e-05,1.331200e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-15,2.624567e+00,8.182240e-04,1.758240e-04,4.043040e-04,8.318400e-05,1.413120e-04,
-1.000000,1024,1024,1024,OS2-f8-accu-16,2.498050e+00,8.596640e-04,1.838880e-04,4.247040e-04,8.729600e-05,1.495040e-04,
-1.000000,1024,1024,1024,OS1-7,5.906430e+00,3.635840e-04,,,,,
-1.000000,1024,1024,1024,OS1-11,3.025511e+00,7.097920e-04,,,,,
-1.000000,1024,1024,1024,DGEMM,7.363192e-01,2.916512e-03,,,,,
-1.000000,1024,1024,2048,OS2-i8-fast-12,8.939803e+00,4.804320e-04,1.197600e-04,1.952320e-04,3.884800e-05,1.167360e-04,
-1.000000,1024,1024,2048,OS2-i8-fast-13,8.462123e+00,5.075520e-04,1.214400e-04,2.092480e-04,4.060800e-05,1.249280e-04,
-1.000000,1024,1024,2048,OS2-i8-fast-14,8.042769e+00,5.340160e-04,1.254400e-04,2.212480e-04,4.294400e-05,1.331200e-04,
-1.000000,1024,1024,2048,OS2-i8-fast-15,7.565825e+00,5.676800e-04,1.288480e-04,2.399680e-04,4.675200e-05,1.392960e-04,
-1.000000,1024,1024,2048,OS2-i8-fast-16,7.066136e+00,6.078240e-04,1.450880e-04,2.549440e-04,4.940800e-05,1.474560e-04,
-1.000000,1024,1024,2048,OS2-i8-accu-12,7.813123e+00,5.497120e-04,1.882720e-04,1.946240e-04,3.888000e-05,1.167360e-04,
-1.000000,1024,1024,2048,OS2-i8-accu-13,7.353188e+00,5.840960e-04,1.980800e-04,2.088960e-04,4.124800e-05,1.249280e-04,
-1.000000,1024,1024,2048,OS2-i8-accu-14,6.961501e+00,6.169600e-04,2.080480e-04,2.212160e-04,4.332800e-05,1.331200e-04,
-1.000000,1024,1024,2048,OS2-i8-accu-15,6.565140e+00,6.542080e-04,2.143200e-04,2.400000e-04,4.710400e-05,1.413120e-04,
-1.000000,1024,1024,2048,OS2-i8-accu-16,6.247916e+00,6.874240e-04,2.238560e-04,2.538720e-04,4.976000e-05,1.474560e-04,
-1.000000,1024,1024,2048,OS2-f8-fast-12,4.545978e+00,9.447840e-04,2.046880e-04,5.411840e-04,6.838400e-05,1.187840e-04,
-1.000000,1024,1024,2048,OS2-f8-fast-13,4.205870e+00,1.021184e-03,2.300960e-04,5.789440e-04,7.246400e-05,1.269760e-04,
-1.000000,1024,1024,2048,OS2-f8-fast-14,3.937620e+00,1.090752e-03,2.519040e-04,6.140480e-04,7.670400e-05,1.351680e-04,
-1.000000,1024,1024,2048,OS2-f8-fast-15,3.645834e+00,1.178048e-03,2.715520e-04,6.666240e-04,8.308800e-05,1.433600e-04,
-1.000000,1024,1024,2048,OS2-f8-fast-16,3.324607e+00,1.291872e-03,3.377760e-04,7.016640e-04,8.707200e-05,1.515520e-04,
-1.000000,1024,1024,2048,OS2-f8-accu-12,3.993922e+00,1.075376e-03,3.291200e-04,5.450400e-04,6.865600e-05,1.208320e-04,
-1.000000,1024,1024,2048,OS2-f8-accu-13,3.737979e+00,1.149008e-03,3.536480e-04,5.822560e-04,7.267200e-05,1.290240e-04,
-1.000000,1024,1024,2048,OS2-f8-accu-14,3.553319e+00,1.208720e-03,3.721280e-04,6.116800e-04,7.715200e-05,1.351680e-04,
-1.000000,1024,1024,2048,OS2-f8-accu-15,3.324978e+00,1.291728e-03,3.886560e-04,6.622880e-04,8.342400e-05,1.433600e-04,
-1.000000,1024,1024,2048,OS2-f8-accu-16,3.161188e+00,1.358656e-03,4.052480e-04,7.002240e-04,8.732800e-05,1.515520e-04,
-1.000000,1024,1024,2048,OS1-7,6.308558e+00,6.808160e-04,,,,,
-1.000000,1024,1024,2048,OS1-11,3.226000e+00,1.331360e-03,,,,,
-1.000000,1024,1024,2048,DGEMM,7.379304e-01,5.820288e-03,,,,,
-1.000000,1024,1024,4096,OS2-i8-fast-12,1.156825e+01,7.425440e-04,2.313600e-04,3.429920e-04,3.862400e-05,1.187840e-04,
-1.000000,1024,1024,4096,OS2-i8-fast-13,1.082969e+01,7.931840e-04,2.455040e-04,3.689920e-04,4.089600e-05,1.249280e-04,
-1.000000,1024,1024,4096,OS2-i8-fast-14,1.029297e+01,8.345440e-04,2.576640e-04,3.892000e-04,4.294400e-05,1.331200e-04,
-1.000000,1024,1024,4096,OS2-i8-fast-15,9.615484e+00,8.933440e-04,2.712480e-04,4.222400e-04,4.675200e-05,1.413120e-04,
-1.000000,1024,1024,4096,OS2-i8-fast-16,8.988296e+00,9.556800e-04,2.937600e-04,4.515520e-04,4.937600e-05,1.495040e-04,
-1.000000,1024,1024,4096,OS2-i8-accu-12,9.155214e+00,9.382560e-04,4.253120e-04,3.447040e-04,3.827200e-05,1.187840e-04,
-1.000000,1024,1024,4096,OS2-i8-accu-13,8.684000e+00,9.891680e-04,4.404960e-04,3.702720e-04,4.124800e-05,1.269760e-04,
-1.000000,1024,1024,4096,OS2-i8-accu-14,8.329003e+00,1.031328e-03,4.523040e-04,3.905280e-04,4.332800e-05,1.331200e-04,
-1.000000,1024,1024,4096,OS2-i8-accu-15,7.877437e+00,1.090448e-03,4.655680e-04,4.240640e-04,4.707200e-05,1.413120e-04,
-1.000000,1024,1024,4096,OS2-i8-accu-16,7.527318e+00,1.141168e-03,4.796160e-04,4.502720e-04,4.944000e-05,1.495040e-04,
-1.000000,1024,1024,4096,OS2-f8-fast-12,5.580663e+00,1.539232e-03,4.612000e-04,8.773920e-04,6.825600e-05,1.208320e-04,
-1.000000,1024,1024,4096,OS2-f8-fast-13,5.114859e+00,1.679408e-03,5.096320e-04,9.477280e-04,8.052800e-05,1.290240e-04,
-1.000000,1024,1024,4096,OS2-f8-fast-14,4.755110e+00,1.806464e-03,5.438880e-04,1.026240e-03,8.688000e-05,1.372160e-04,
-1.000000,1024,1024,4096,OS2-f8-fast-15,4.432261e+00,1.938048e-03,5.803680e-04,1.108080e-03,9.305600e-05,1.433600e-04,
-1.000000,1024,1024,4096,OS2-f8-fast-16,4.055498e+00,2.118096e-03,6.863680e-04,1.162032e-03,1.034240e-04,1.515680e-04,
-1.000000,1024,1024,4096,OS2-f8-accu-12,4.851886e+00,1.770432e-03,6.881760e-04,8.795840e-04,6.862400e-05,1.208320e-04,
-1.000000,1024,1024,4096,OS2-f8-accu-13,4.526469e+00,1.897712e-03,7.285920e-04,9.472000e-04,8.080000e-05,1.290240e-04,
-1.000000,1024,1024,4096,OS2-f8-accu-14,4.275029e+00,2.009328e-03,7.570240e-04,1.015168e-03,8.720000e-05,1.372160e-04,
-1.000000,1024,1024,4096,OS2-f8-accu-15,4.035986e+00,2.128336e-03,7.933760e-04,1.086400e-03,9.232000e-05,1.438880e-04,
-1.000000,1024,1024,4096,OS2-f8-accu-16,3.800614e+00,2.260144e-03,8.361760e-04,1.153888e-03,1.038240e-04,1.515520e-04,
-1.000000,1024,1024,4096,OS1-7,6.780128e+00,1.266928e-03,,,,,
-1.000000,1024,1024,4096,OS1-11,3.372771e+00,2.546848e-03,,,,,
-1.000000,1024,1024,4096,DGEMM,7.386431e-01,1.162934e-02,,,,,
-1.000000,1024,1024,8192,OS2-i8-fast-12,1.237258e+01,1.388544e-03,5.763360e-04,6.433920e-04,3.881600e-05,1.187840e-04,
-1.000000,1024,1024,8192,OS2-i8-fast-13,1.170776e+01,1.467392e-03,6.007680e-04,6.864640e-04,4.057600e-05,1.269760e-04,
-1.000000,1024,1024,8192,OS2-i8-fast-14,1.109879e+01,1.547904e-03,6.316000e-04,7.271040e-04,4.294400e-05,1.351680e-04,
-1.000000,1024,1024,8192,OS2-i8-fast-15,1.043745e+01,1.645984e-03,6.590720e-04,7.868160e-04,4.672000e-05,1.413120e-04,
-1.000000,1024,1024,8192,OS2-i8-fast-16,9.876667e+00,1.739440e-03,6.925600e-04,8.354080e-04,4.929600e-05,1.495040e-04,
-1.000000,1024,1024,8192,OS2-i8-accu-12,1.027927e+01,1.671312e-03,8.591360e-04,6.437120e-04,3.827200e-05,1.187840e-04,
-1.000000,1024,1024,8192,OS2-i8-accu-13,9.814197e+00,1.750512e-03,8.862240e-04,6.855040e-04,4.121600e-05,1.269760e-04,
-1.000000,1024,1024,8192,OS2-i8-accu-14,9.413421e+00,1.825040e-03,9.107360e-04,7.249120e-04,4.329600e-05,1.351680e-04,
-1.000000,1024,1024,8192,OS2-i8-accu-15,8.932812e+00,1.923232e-03,9.366880e-04,7.861440e-04,4.707200e-05,1.413120e-04,
-1.000000,1024,1024,8192,OS2-i8-accu-16,8.521017e+00,2.016176e-03,9.692800e-04,8.359040e-04,4.851200e-05,1.495040e-04,
-1.000000,1024,1024,8192,OS2-f8-fast-12,5.927429e+00,2.898368e-03,1.026080e-03,1.658384e-03,8.041600e-05,1.208320e-04,
-1.000000,1024,1024,8192,OS2-f8-fast-13,5.395850e+00,3.183904e-03,1.120320e-03,1.817088e-03,1.029120e-04,1.310400e-04,
-1.000000,1024,1024,8192,OS2-f8-fast-14,5.025728e+00,3.418384e-03,1.190592e-03,1.962240e-03,1.154880e-04,1.382400e-04,
-1.000000,1024,1024,8192,OS2-f8-fast-15,4.683818e+00,3.667920e-03,1.279408e-03,2.107504e-03,1.216640e-04,1.454080e-04,
-1.000000,1024,1024,8192,OS2-f8-fast-16,4.419655e+00,3.887152e-03,1.346640e-03,2.233744e-03,1.400640e-04,1.536000e-04,
-1.000000,1024,1024,8192,OS2-f8-accu-12,5.264989e+00,3.263040e-03,1.390096e-03,1.657728e-03,8.081600e-05,1.208320e-04,
-1.000000,1024,1024,8192,OS2-f8-accu-13,4.903916e+00,3.503296e-03,1.469536e-03,1.789328e-03,1.031680e-04,1.290240e-04,
-1.000000,1024,1024,8192,OS2-f8-accu-14,4.617827e+00,3.720336e-03,1.534144e-03,1.922032e-03,1.152000e-04,1.372160e-04,
-1.000000,1024,1024,8192,OS2-f8-accu-15,4.339508e+00,3.958944e-03,1.612368e-03,2.066832e-03,1.221120e-04,1.454080e-04,
-1.000000,1024,1024,8192,OS2-f8-accu-16,4.097751e+00,4.192512e-03,1.681152e-03,2.203680e-03,1.404800e-04,1.536000e-04,
-1.000000,1024,1024,8192,OS1-7,6.940890e+00,2.475168e-03,,,,,
-1.000000,1024,1024,8192,OS1-11,3.425232e+00,5.015680e-03,,,,,
-1.000000,1024,1024,8192,DGEMM,7.392213e-01,2.324050e-02,,,,,
-1.000000,1024,1024,16384,OS2-i8-fast-12,1.294008e+01,2.655296e-03,1.224400e-03,1.249200e-03,5.056000e-05,1.208320e-04,
