phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-9,2.157408e+01,3.981600e-04,8.590400e-05,2.149600e-04,5.924800e-05,1.408000e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.947654e+01,4.410400e-04,8.960000e-05,2.460640e-04,6.774400e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.901303e+01,4.517920e-04,9.342400e-05,2.469760e-04,6.945600e-05,1.611200e-05,
-1.000000,1024,1024,OS2-i8-fast-12,1.740150e+01,4.936320e-04,9.716800e-05,2.767680e-04,7.672000e-05,1.628800e-05,
-1.000000,1024,1024,OS2-i8-fast-13,1.709889e+01,5.023680e-04,1.006080e-04,2.769760e-04,8.049600e-05,1.628800e-05,
-1.000000,1024,1024,OS2-i8-fast-14,1.680084e+01,5.112800e-04,1.051360e-04,2.777440e-04,8.336000e-05,1.649600e-05,
-1.000000,1024,1024,OS2-i8-fast-15,1.540298e+01,5.576800e-04,1.090560e-04,3.092800e-04,9.105600e-05,1.820800e-05,
-1.000000,1024,1024,OS2-i8-fast-16,1.478779e+01,5.808800e-04,1.273280e-04,3.105600e-04,9.379200e-05,1.820800e-05,
-1.000000,1024,1024,OS2-i8-fast-17,1.457858e+01,5.892160e-04,1.319200e-04,3.104960e-04,9.643200e-05,1.862400e-05,
-1.000000,1024,1024,OS2-i8-fast-18,1.350551e+01,6.360320e-04,1.370880e-04,3.412640e-04,1.040640e-04,2.035200e-05,
-1.000000,1024,1024,OS2-i8-fast-19,1.326590e+01,6.475200e-04,1.429600e-04,3.426720e-04,1.079200e-04,2.025600e-05,
-1.000000,1024,1024,OS2-i8-fast-20,1.301789e+01,6.598560e-04,1.483520e-04,3.445280e-04,1.116160e-04,2.044800e-05,
-1.000000,1024,1024,OS2-i8-accu-9,1.933207e+01,4.443360e-04,1.332000e-04,2.143680e-04,5.884800e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-accu-10,1.758100e+01,4.885920e-04,1.378080e-04,2.453120e-04,6.588800e-05,1.432000e-05,
-1.000000,1024,1024,OS2-i8-accu-11,1.725219e+01,4.979040e-04,1.398560e-04,2.462880e-04,6.902400e-05,1.609600e-05,
-1.000000,1024,1024,OS2-i8-accu-12,1.587812e+01,5.409920e-04,1.446720e-04,2.763680e-04,7.608000e-05,1.628800e-05,
-1.000000,1024,1024,OS2-i8-accu-13,1.563444e+01,5.494240e-04,1.484160e-04,2.772800e-04,7.953600e-05,1.628800e-05,
-1.000000,1024,1024,OS2-i8-accu-14,1.525375e+01,5.631360e-04,1.536000e-04,2.801600e-04,8.316800e-05,1.652800e-05,
-1.000000,1024,1024,OS2-i8-accu-15,1.415724e+01,6.067520e-04,1.572000e-04,3.107520e-04,9.012800e-05,1.827200e-05,
-1.000000,1024,1024,OS2-i8-accu-16,1.360752e+01,6.312640e-04,1.766720e-04,3.104000e-04,9.425600e-05,1.824000e-05,
-1.000000,1024,1024,OS2-i8-accu-17,1.342714e+01,6.397440e-04,1.808640e-04,3.114240e-04,9.601600e-05,1.862400e-05,
-1.000000,1024,1024,OS2-i8-accu-18,1.254459e+01,6.847520e-04,1.864960e-04,3.415520e-04,1.035200e-04,2.032000e-05,
-1.000000,1024,1024,OS2-i8-accu-19,1.227554e+01,6.997600e-04,1.925440e-04,3.447520e-04,1.074080e-04,2.028800e-05,
-1.000000,1024,1024,OS2-i8-accu-20,1.211789e+01,7.088640e-04,1.979360e-04,3.442880e-04,1.103200e-04,2.046400e-05,
-1.000000,1024,1024,OS2-f8-fast-9,1.965912e+01,4.369440e-04,1.191040e-04,1.907680e-04,8.832000e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-10,1.844600e+01,4.656800e-04,1.287680e-04,1.992160e-04,9.828800e-05,1.422400e-05,
-1.000000,1024,1024,OS2-f8-fast-11,1.679716e+01,5.113920e-04,1.389760e-04,2.223520e-04,1.074880e-04,1.638400e-05,
-1.000000,1024,1024,OS2-f8-fast-12,1.593136e+01,5.391840e-04,1.499360e-04,2.298560e-04,1.152480e-04,1.651200e-05,
-1.000000,1024,1024,OS2-f8-fast-13,1.374618e+01,6.248960e-04,2.002720e-04,2.518560e-04,1.265760e-04,1.824000e-05,
-1.000000,1024,1024,OS2-f8-fast-14,1.303876e+01,6.588000e-04,2.157440e-04,2.615360e-04,1.337600e-04,1.840000e-05,
-1.000000,1024,1024,OS2-f8-fast-15,1.213185e+01,7.080480e-04,2.333600e-04,2.833760e-04,1.428480e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-fast-16,1.152751e+01,7.451680e-04,2.513280e-04,2.921760e-04,1.502240e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-fast-17,1.077405e+01,7.972800e-04,2.688000e-04,3.155680e-04,1.611840e-04,2.048000e-05,
-1.000000,1024,1024,OS2-f8-fast-18,1.029948e+01,8.340160e-04,2.865280e-04,3.238880e-04,1.685920e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-fast-19,9.807653e+00,8.758400e-04,3.028800e-04,3.322400e-04,1.843360e-04,2.233600e-05,
-1.000000,1024,1024,OS2-f8-fast-20,9.191106e+00,9.345920e-04,3.259520e-04,3.553280e-04,1.947360e-04,2.275200e-05,
-1.000000,1024,1024,OS2-f8-accu-9,1.802548e+01,4.765440e-04,1.527360e-04,1.933440e-04,9.150400e-05,1.417600e-05,
-1.000000,1024,1024,OS2-f8-accu-10,1.718042e+01,4.999840e-04,1.609440e-04,2.003040e-04,9.936000e-05,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-11,1.579171e+01,5.439520e-04,1.710400e-04,2.230400e-04,1.070560e-04,1.635200e-05,
-1.000000,1024,1024,OS2-f8-accu-12,1.490356e+01,5.763680e-04,1.834720e-04,2.322080e-04,1.160000e-04,1.811200e-05,
-1.000000,1024,1024,OS2-f8-accu-13,1.295632e+01,6.629920e-04,2.340800e-04,2.539200e-04,1.274240e-04,1.820800e-05,
-1.000000,1024,1024,OS2-f8-accu-14,1.245525e+01,6.896640e-04,2.473440e-04,2.602080e-04,1.340960e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-accu-15,1.152281e+01,7.454720e-04,2.672960e-04,2.855040e-04,1.436480e-04,1.843200e-05,
-1.000000,1024,1024,OS2-f8-accu-16,1.101884e+01,7.795680e-04,2.845280e-04,2.927200e-04,1.507360e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-17,1.037993e+01,8.275520e-04,2.996160e-04,3.141920e-04,1.613760e-04,2.044800e-05,
-1.000000,1024,1024,OS2-f8-accu-18,9.906830e+00,8.670720e-04,3.181760e-04,3.244480e-04,1.692480e-04,2.249600e-05,
-1.000000,1024,1024,OS2-f8-accu-19,9.461781e+00,9.078560e-04,3.342240e-04,3.324960e-04,1.848000e-04,2.252800e-05,
-1.000000,1024,1024,OS2-f8-accu-20,8.891094e+00,9.661280e-04,3.585280e-04,3.541600e-04,1.944800e-04,2.275200e-05,
-1.000000,1024,1024,OS1-6,3.234747e+01,2.655520e-04,,,,,
-1.000000,1024,1024,OS1-7,3.219037e+01,2.668480e-04,,,,,
-1.000000,1024,1024,OS1-8,3.220388e+01,2.667360e-04,,,,,
-1.000000,1024,1024,OS1-9,3.221934e+01,2.666080e-04,,,,,
-1.000000,1024,1024,ZHEMM,3.219230e+01,2.668320e-04,,,,,
-1.000000,2048,2048,OS2-i8-fast-9,9.856268e+01,6.972160e-04,2.106400e-04,3.191520e-04,1.054880e-04,3.686400e-05,
