phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,5.000661e+01,1.717760e-04,3.531200e-05,8.742400e-05,2.126400e-05,1.020800e-05,
-1.000000,1024,1024,OS2-i8-fast-4,4.036927e+01,2.127840e-04,3.980800e-05,1.158880e-04,2.816000e-05,1.011200e-05,
-1.000000,1024,1024,OS2-i8-fast-5,3.336882e+01,2.574240e-04,4.432000e-05,1.453600e-04,3.721600e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,2.873426e+01,2.989440e-04,4.696000e-05,1.749760e-04,4.526400e-05,1.027200e-05,
-1.000000,1024,1024,OS2-i8-fast-7,2.777110e+01,3.093120e-04,4.963200e-05,1.775840e-04,4.878400e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-fast-8,2.388853e+01,3.595840e-04,5.720000e-05,2.111200e-04,5.600000e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-fast-9,2.326332e+01,3.692480e-04,6.025600e-05,2.140000e-04,5.924800e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-fast-10,2.086070e+01,4.117760e-04,6.337600e-05,2.449280e-04,6.606400e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,2.035529e+01,4.220000e-04,6.630400e-05,2.457280e-04,7.113600e-05,1.257600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,1.830575e+01,4.692480e-04,7.494400e-05,2.762240e-04,7.680000e-05,1.427200e-05,
-1.000000,1024,1024,OS2-i8-accu-3,3.755655e+01,2.287200e-04,9.182400e-05,8.683200e-05,2.140800e-05,1.020800e-05,
-1.000000,1024,1024,OS2-i8-accu-4,3.269417e+01,2.627360e-04,8.747200e-05,1.158080e-04,2.926400e-05,1.001600e-05,
-1.000000,1024,1024,OS2-i8-accu-5,2.757710e+01,3.114880e-04,9.865600e-05,1.454400e-04,3.692800e-05,1.001600e-05,
-1.000000,1024,1024,OS2-i8-accu-6,2.420409e+01,3.548960e-04,1.029600e-04,1.746560e-04,4.454400e-05,1.017600e-05,
-1.000000,1024,1024,OS2-i8-accu-7,2.348209e+01,3.658080e-04,1.053760e-04,1.777440e-04,4.760000e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-accu-8,2.076549e+01,4.136640e-04,1.130240e-04,2.109760e-04,5.336000e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-accu-9,2.026310e+01,4.239200e-04,1.159840e-04,2.138080e-04,5.796800e-05,1.209600e-05,
-1.000000,1024,1024,OS2-i8-accu-10,1.835958e+01,4.678720e-04,1.186720e-04,2.454400e-04,6.596800e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-accu-11,1.797298e+01,4.779360e-04,1.225600e-04,2.459040e-04,6.945600e-05,1.404800e-05,
-1.000000,1024,1024,OS2-i8-accu-12,1.650945e+01,5.203040e-04,1.250560e-04,2.764800e-04,7.641600e-05,1.424000e-05,
-1.000000,1024,1024,OS2-f8-fast-3,5.263440e+01,1.632000e-04,4.544000e-05,6.230400e-05,2.720000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-4,4.257501e+01,2.017600e-04,5.091200e-05,8.336000e-05,3.793600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-fast-5,3.567249e+01,2.408000e-04,5.483200e-05,1.050400e-04,4.908800e-05,1.036800e-05,
-1.000000,1024,1024,OS2-f8-fast-6,2.996433e+01,2.866720e-04,6.590400e-05,1.287200e-04,5.969600e-05,1.049600e-05,
-1.000000,1024,1024,OS2-f8-fast-7,2.594206e+01,3.311200e-04,7.606400e-05,1.495840e-04,7.078400e-05,1.225600e-05,
-1.000000,1024,1024,OS2-f8-fast-8,2.303080e+01,3.729760e-04,8.499200e-05,1.723680e-04,8.059200e-05,1.225600e-05,
-1.000000,1024,1024,OS2-f8-fast-9,2.059265e+01,4.171360e-04,9.476800e-05,1.941440e-04,9.080000e-05,1.225600e-05,
-1.000000,1024,1024,OS2-f8-fast-10,1.943143e+01,4.420640e-04,1.048320e-04,2.013280e-04,9.748800e-05,1.411200e-05,
-1.000000,1024,1024,OS2-f8-fast-11,1.675993e+01,5.125280e-04,1.412000e-04,2.232480e-04,1.074400e-04,1.430400e-05,
-1.000000,1024,1024,OS2-f8-fast-12,1.578429e+01,5.442080e-04,1.546560e-04,2.315200e-04,1.154880e-04,1.440000e-05,
-1.000000,1024,1024,OS2-f8-accu-3,4.345725e+01,1.976640e-04,7.755200e-05,6.243200e-05,2.910400e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-accu-4,3.670159e+01,2.340480e-04,8.216000e-05,8.320000e-05,3.936000e-05,1.024000e-05,
-1.000000,1024,1024,OS2-f8-accu-5,3.135562e+01,2.739520e-04,8.724800e-05,1.051680e-04,5.056000e-05,1.030400e-05,
-1.000000,1024,1024,OS2-f8-accu-6,2.680200e+01,3.204960e-04,9.904000e-05,1.284800e-04,6.067200e-05,1.049600e-05,
-1.000000,1024,1024,OS2-f8-accu-7,2.359768e+01,3.640160e-04,1.088640e-04,1.503680e-04,7.024000e-05,1.225600e-05,
-1.000000,1024,1024,OS2-f8-accu-8,2.107608e+01,4.075680e-04,1.199360e-04,1.716800e-04,8.054400e-05,1.209600e-05,
-1.000000,1024,1024,OS2-f8-accu-9,1.898278e+01,4.525120e-04,1.325600e-04,1.928000e-04,8.993600e-05,1.228800e-05,
-1.000000,1024,1024,OS2-f8-accu-10,1.781848e+01,4.820800e-04,1.434240e-04,2.005280e-04,9.801600e-05,1.417600e-05,
-1.000000,1024,1024,OS2-f8-accu-11,1.632521e+01,5.261760e-04,1.544800e-04,2.227040e-04,1.081920e-04,1.430400e-05,
-1.000000,1024,1024,OS2-f8-accu-12,1.547758e+01,5.549920e-04,1.661440e-04,2.312800e-04,1.153600e-04,1.433600e-05,
-1.000000,1024,1024,BF16x9,4.537449e+01,1.893120e-04,,,,,
-1.000000,1024,1024,CHEMM,4.519116e+01,1.900800e-04,,,,,
-1.000000,2048,2048,OS2-i8-fast-3,2.434651e+02,2.822560e-04,8.504000e-05,1.201920e-04,3.478400e-05,2.432000e-05,
-1.000000,2048,2048,OS2-i8-fast-4,1.995246e+02,3.444160e-04,9.241600e-05,1.614720e-04,4.704000e-05,2.457600e-05,
-1.000000,2048,2048,OS2-i8-fast-5,1.723295e+02,3.987680e-04,9.625600e-05,1.989440e-04,5.740800e-05,2.464000e-05,
-1.000000,2048,2048,OS2-i8-fast-6,1.472644e+02,4.666400e-04,1.046720e-04,2.446240e-04,7.004800e-05,2.662400e-05,
-1.000000,2048,2048,OS2-i8-fast-7,1.354110e+02,5.074880e-04,1.124800e-04,2.607040e-04,8.315200e-05,2.867200e-05,
-1.000000,2048,2048,OS2-i8-fast-8,1.167872e+02,5.884160e-04,1.371840e-04,3.000960e-04,9.710400e-05,3.056000e-05,
-1.000000,2048,2048,OS2-i8-fast-9,1.089623e+02,6.306720e-04,1.469440e-04,3.190400e-04,1.078880e-04,3.276800e-05,
-1.000000,2048,2048,OS2-i8-fast-10,9.870765e+01,6.961920e-04,1.579040e-04,3.599040e-04,1.186720e-04,3.468800e-05,
-1.000000,2048,2048,OS2-i8-fast-11,9.361102e+01,7.340960e-04,1.669440e-04,3.742080e-04,1.298400e-04,3.664000e-05,
-1.000000,2048,2048,OS2-i8-fast-12,8.380588e+01,8.199840e-04,1.966720e-04,4.163200e-04,1.419360e-04,3.862400e-05,
-1.000000,2048,2048,OS2-i8-accu-3,1.860904e+02,3.692800e-04,1.705280e-04,1.222400e-04,3.472000e-05,2.425600e-05,
-1.000000,2048,2048,OS2-i8-accu-4,1.584859e+02,4.336000e-04,1.811520e-04,1.613120e-04,4.707200e-05,2.457600e-05,
-1.000000,2048,2048,OS2-i8-accu-5,1.384312e+02,4.964160e-04,1.907520e-04,2.006080e-04,5.902400e-05,2.467200e-05,
-1.000000,2048,2048,OS2-i8-accu-6,1.224999e+02,5.609760e-04,1.987200e-04,2.445120e-04,7.028800e-05,2.662400e-05,
-1.000000,2048,2048,OS2-i8-accu-7,1.141914e+02,6.017920e-04,2.073280e-04,2.609280e-04,8.144000e-05,2.854400e-05,
-1.000000,2048,2048,OS2-i8-accu-8,1.001952e+02,6.858560e-04,2.327200e-04,3.049280e-04,9.318400e-05,3.057600e-05,
-1.000000,2048,2048,OS2-i8-accu-9,9.497938e+01,7.235200e-04,2.419680e-04,3.175040e-04,1.070720e-04,3.276800e-05,
-1.000000,2048,2048,OS2-i8-accu-10,8.679332e+01,7.917600e-04,2.539840e-04,3.591680e-04,1.172800e-04,3.472000e-05,
-1.000000,2048,2048,OS2-i8-accu-11,8.259711e+01,8.319840e-04,2.640160e-04,3.759840e-04,1.288320e-04,3.660800e-05,
-1.000000,2048,2048,OS2-i8-accu-12,7.671639e+01,8.957600e-04,2.729920e-04,4.158880e-04,1.408960e-04,3.862400e-05,
-1.000000,2048,2048,OS2-f8-fast-3,1.661239e+02,4.136640e-04,1.020160e-04,1.802880e-04,9.016000e-05,2.284800e-05,
-1.000000,2048,2048,OS2-f8-fast-4,1.300205e+02,5.285280e-04,1.196960e-04,2.429600e-04,1.227520e-04,2.457600e-05,
-1.000000,2048,2048,OS2-f8-fast-5,1.080604e+02,6.359360e-04,1.313760e-04,3.039040e-04,1.538400e-04,2.659200e-05,
-1.000000,2048,2048,OS2-f8-fast-6,8.961851e+01,7.668000e-04,1.665760e-04,3.639520e-04,1.874560e-04,2.662400e-05,
-1.000000,2048,2048,OS2-f8-fast-7,7.659326e+01,8.972000e-04,2.017760e-04,4.257920e-04,2.188480e-04,2.867200e-05,
-1.000000,2048,2048,OS2-f8-fast-8,6.720127e+01,1.022592e-03,2.295520e-04,4.856640e-04,2.527680e-04,3.072000e-05,
-1.000000,2048,2048,OS2-f8-fast-9,5.960762e+01,1.152864e-03,2.639840e-04,5.453760e-04,2.857920e-04,3.276800e-05,
-1.000000,2048,2048,OS2-f8-fast-10,5.409006e+01,1.270464e-03,2.971520e-04,5.940160e-04,3.180320e-04,3.665600e-05,
-1.000000,2048,2048,OS2-f8-fast-11,4.591044e+01,1.496816e-03,4.219040e-04,6.578240e-04,3.514880e-04,3.891200e-05,
-1.000000,2048,2048,OS2-f8-fast-12,4.226165e+01,1.626048e-03,4.628000e-04,7.096000e-04,3.848480e-04,4.096000e-05,
-1.000000,2048,2048,OS2-f8-accu-3,1.366910e+02,5.027360e-04,1.882720e-04,1.809440e-04,9.030400e-05,2.430400e-05,
-1.000000,2048,2048,OS2-f8-accu-4,1.123161e+02,6.118400e-04,2.030080e-04,2.419680e-04,1.226240e-04,2.457600e-05,
-1.000000,2048,2048,OS2-f8-accu-5,9.505505e+01,7.229440e-04,2.188000e-04,3.030400e-04,1.546240e-04,2.643200e-05,
-1.000000,2048,2048,OS2-f8-accu-6,8.069303e+01,8.516160e-04,2.516320e-04,3.629120e-04,1.884640e-04,2.662400e-05,
-1.000000,2048,2048,OS2-f8-accu-7,7.037930e+01,9.764160e-04,2.823840e-04,4.243680e-04,2.179520e-04,2.865600e-05,
-1.000000,2048,2048,OS2-f8-accu-8,6.214863e+01,1.105728e-03,3.151360e-04,4.834080e-04,2.521920e-04,3.072000e-05,
-1.000000,2048,2048,OS2-f8-accu-9,5.543610e+01,1.239616e-03,3.519680e-04,5.433760e-04,2.860640e-04,3.276800e-05,
-1.000000,2048,2048,OS2-f8-accu-10,5.059808e+01,1.358144e-03,3.856640e-04,5.928000e-04,3.176000e-04,3.651200e-05,
-1.000000,2048,2048,OS2-f8-accu-11,4.613086e+01,1.489664e-03,4.175200e-04,6.546240e-04,3.514400e-04,3.891200e-05,
-1.000000,2048,2048,OS2-f8-accu-12,4.261049e+01,1.612736e-03,4.512800e-04,7.072000e-04,3.849920e-04,4.096000e-05,
-1.000000,2048,2048,BF16x9,5.685837e+01,1.208608e-03,,,,,
-1.000000,2048,2048,CHEMM,5.687117e+01,1.208336e-03,,,,,
-1.000000,4096,4096,OS2-i8-fast-3,6.080401e+02,9.041440e-04,2.484960e-04,4.441760e-04,1.168960e-04,7.577600e-05,
-1.000000,4096,4096,OS2-i8-fast-4,4.845542e+02,1.134560e-03,2.738400e-04,6.061280e-04,1.576480e-04,7.782400e-05,
-1.000000,4096,4096,OS2-i8-fast-5,4.199020e+02,1.309248e-03,2.854080e-04,7.240800e-04,1.985920e-04,7.987200e-05,
-1.000000,4096,4096,OS2-i8-fast-6,3.535134e+02,1.555120e-03,3.140320e-04,8.992320e-04,2.363840e-04,8.398400e-05,
-1.000000,4096,4096,OS2-i8-fast-7,3.083610e+02,1.782832e-03,3.446400e-04,1.047504e-03,2.751040e-04,9.011200e-05,
-1.000000,4096,4096,OS2-i8-fast-8,2.749021e+02,1.999824e-03,4.354240e-04,1.129296e-03,3.166720e-04,9.420800e-05,
