phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,2.662786e+01,1.612960e-04,2.600000e-05,8.704000e-05,2.048000e-05,1.027200e-05,
-1.000000,1024,1024,OS2-i8-fast-4,2.125885e+01,2.020320e-04,2.966400e-05,1.157120e-04,2.724800e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-5,1.777483e+01,2.416320e-04,3.116800e-05,1.458080e-04,3.481600e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-6,1.518300e+01,2.828800e-04,3.409600e-05,1.746240e-04,4.246400e-05,1.014400e-05,
-1.000000,1024,1024,OS2-i8-fast-7,1.453989e+01,2.953920e-04,3.654400e-05,1.777120e-04,4.809600e-05,1.200000e-05,
-1.000000,1024,1024,OS2-i8-fast-8,1.250282e+01,3.435200e-04,4.448000e-05,2.088960e-04,5.516800e-05,1.206400e-05,
-1.000000,1024,1024,OS2-i8-fast-9,1.216016e+01,3.532000e-04,4.686400e-05,2.122080e-04,5.788800e-05,1.212800e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.084106e+01,3.961760e-04,5.020800e-05,2.440480e-04,6.513600e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.062017e+01,4.044160e-04,5.299200e-05,2.436000e-04,6.851200e-05,1.408000e-05,
-1.000000,1024,1024,OS2-i8-fast-12,9.514939e+00,4.513920e-04,6.144000e-05,2.736320e-04,7.486400e-05,1.420800e-05,
-1.000000,1024,1024,OS2-i8-accu-3,2.058238e+01,2.086720e-04,7.248000e-05,8.664000e-05,2.112000e-05,1.020800e-05,
-1.000000,1024,1024,OS2-i8-accu-4,1.711415e+01,2.509600e-04,7.638400e-05,1.157760e-04,2.892800e-05,1.016000e-05,
-1.000000,1024,1024,OS2-i8-accu-5,1.456435e+01,2.948960e-04,8.329600e-05,1.451200e-04,3.616000e-05,1.020800e-05,
-1.000000,1024,1024,OS2-i8-accu-6,1.270761e+01,3.379840e-04,8.708800e-05,1.745600e-04,4.422400e-05,1.017600e-05,
-1.000000,1024,1024,OS2-i8-accu-7,1.227976e+01,3.497600e-04,9.134400e-05,1.763680e-04,4.776000e-05,1.203200e-05,
-1.000000,1024,1024,OS2-i8-accu-8,1.094137e+01,3.925440e-04,9.528000e-05,2.077920e-04,5.441600e-05,1.209600e-05,
