phi,m,n,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,1024,1024,OS2-i8-fast-3,2.437221e+01,1.762240e-04,4.048000e-05,8.707200e-05,1.988800e-05,1.020800e-05,
-1.000000,1024,1024,OS2-i8-fast-4,1.972195e+01,2.177760e-04,4.304000e-05,1.175520e-04,2.755200e-05,1.019200e-05,
-1.000000,1024,1024,OS2-i8-fast-5,1.663272e+01,2.582240e-04,4.592000e-05,1.468160e-04,3.526400e-05,1.009600e-05,
-1.000000,1024,1024,OS2-i8-fast-6,1.427469e+01,3.008800e-04,5.024000e-05,1.769600e-04,4.195200e-05,1.024000e-05,
-1.000000,1024,1024,OS2-i8-fast-7,1.373844e+01,3.126240e-04,5.369600e-05,1.790400e-04,4.582400e-05,1.198400e-05,
-1.000000,1024,1024,OS2-i8-fast-8,1.193789e+01,3.597760e-04,6.169600e-05,2.101120e-04,5.377600e-05,1.216000e-05,
-1.000000,1024,1024,OS2-i8-fast-9,1.151985e+01,3.728320e-04,6.539200e-05,2.127200e-04,5.867200e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-fast-10,1.040972e+01,4.125920e-04,6.862400e-05,2.418720e-04,6.500800e-05,1.225600e-05,
-1.000000,1024,1024,OS2-i8-fast-11,1.014956e+01,4.231680e-04,7.248000e-05,2.411840e-04,6.974400e-05,1.433600e-05,
-1.000000,1024,1024,OS2-i8-fast-12,9.225220e+00,4.655680e-04,7.601600e-05,2.722880e-04,7.697600e-05,1.430400e-05,
-1.000000,1024,1024,OS2-i8-accu-3,1.980051e+01,2.169120e-04,7.966400e-05,8.755200e-05,2.150400e-05,1.017600e-05,
-1.000000,1024,1024,OS2-i8-accu-4,1.667715e+01,2.575360e-04,8.219200e-05,1.170880e-04,2.899200e-05,1.014400e-05,
-1.000000,1024,1024,OS2-i8-accu-5,1.437790e+01,2.987200e-04,8.542400e-05,1.464000e-04,3.646400e-05,1.008000e-05,
-1.000000,1024,1024,OS2-i8-accu-6,1.264773e+01,3.395840e-04,8.870400e-05,1.756800e-04,4.331200e-05,1.024000e-05,
